Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
12/09/2024,MRH Mullingar,1,0,1,4,3,,,HSE Dublin & Midlands
12/09/2024,MRH Portlaoise,4,0,4,0,10,,,HSE Dublin & Midlands
12/09/2024,MRH Tullamore,0,0,0,21,9,,,HSE Dublin & Midlands
12/09/2024,Naas General Hospital,2,0,2,1,12,,,HSE Dublin & Midlands
12/09/2024,St. James's Hospital,3,0,3,0,17,,,HSE Dublin & Midlands
12/09/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
12/09/2024,Tallaght University Hospital,16,0,16,23,10,2,1,HSE Dublin & Midlands
12/09/2024,HSE Dublin and Midlands Total,31,0,31,49,68,2,1,
12/09/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
12/09/2024,St Luke's General Hospital Kilkenny,0,0,0,26,10,,,
12/09/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
12/09/2024,St. Vincent's University Hospital,25,0,25,50,17,4,,HSE Dublin & South East
12/09/2024,Tipperary University Hospital,15,0,15,3,20,7,,HSE Dublin & South East
12/09/2024,UH Waterford,0,0,0,2,9,,,HSE Dublin & South East
12/09/2024,Wexford General Hospital,1,2,3,16,8,,,HSE Dublin & South East
12/09/2024,HSE Dublin and South East Total,41,2,43,97,80,11,0,
12/09/2024,Cork University Hospital,30,9,39,24,35,2,2,HSE South West
12/09/2024,Mallow General Hospital,,,,,4,,,HSE South West
12/09/2024,Mercy University Hospital,11,2,13,7,9,,,HSE South West
12/09/2024,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
12/09/2024,UH Kerry,8,0,8,0,24,1,,HSE South West
12/09/2024,HSE South West Total,49,11,60,31,85,3,2,
12/09/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
12/09/2024,St. John's Hospital Limerick,,,,,4,,,HSE Mid West
12/09/2024,UH Limerick,1,29,30,40,18,7,,HSE Mid West
12/09/2024,HSE Mid West Total,1,29,30,40,29,7,0,
12/09/2024,Letterkenny University Hospital,2,3,5,6,28,2,,HSE West & North West
12/09/2024,Mayo University Hospital,2,9,11,0,6,4,,HSE West & North West
12/09/2024,Portiuncula University Hospital,1,0,1,0,2,,,HSE West & North West
12/09/2024,Roscommon University Hospital,,,,,4,,,HSE West & North West
12/09/2024,Sligo University Hospital,7,13,20,11,22,6,,HSE West & North West
12/09/2024,HSE West and North West Total,32,26,58,38,101,14,0,
12/09/2024,National Total,181,68,249,302,407,37,3,
13/09/2024,Cavan General Hospital,2,0,2,3,1,,,HSE Dublin & North East
13/09/2024,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
13/09/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
13/09/2024,Mater Misericordiae University Hospital,9,0,9,6,16,,,HSE Dublin & North East
13/09/2024,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
13/09/2024,Our Lady of Lourdes Hospital,4,0,4,15,1,,,HSE Dublin & North East
13/09/2024,Our Lady's Hospital Navan,3,0,3,9,0,,,HSE Dublin & North East
13/09/2024,HSE Dublin and North East Total,30,0,30,38,40,0,0,
13/09/2024,CHI at Tallaght,1,0,1,0,0,,,HSE Dublin & Midlands
13/09/2024,CHI at Temple Street,3,0,3,0,3,,,HSE Dublin & Midlands
13/09/2024,MRH Mullingar,1,0,1,0,3,,,HSE Dublin & Midlands
13/09/2024,MRH Portlaoise,2,0,2,0,8,,,HSE Dublin & Midlands
13/09/2024,MRH Tullamore,0,0,0,14,7,,,HSE Dublin & Midlands
13/09/2024,Naas General Hospital,0,0,0,2,14,,,HSE Dublin & Midlands
13/09/2024,St. James's Hospital,5,0,5,0,18,,,HSE Dublin & Midlands
13/09/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
13/09/2024,Tallaght University Hospital,9,0,9,27,12,3,,HSE Dublin & Midlands
13/09/2024,HSE Dublin and Midlands Total,23,0,23,43,69,3,0,
13/09/2024,St. Columcille's Hospital,,,,,6,,,HSE Dublin & South East
13/09/2024,St Luke's General Hospital Kilkenny,0,0,0,27,10,,,
13/09/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
13/09/2024,St. Vincent's University Hospital,20,0,20,50,16,3,1,HSE Dublin & South East
13/09/2024,Tipperary University Hospital,3,3,6,3,14,2,,HSE Dublin & South East
13/09/2024,UH Waterford,0,0,0,0,10,,,HSE Dublin & South East
13/09/2024,Wexford General Hospital,0,3,3,16,6,,,HSE Dublin & South East
13/09/2024,HSE Dublin and South East Total,23,6,29,96,74,5,1,
13/09/2024,Cork University Hospital,24,4,28,21,30,1,1,HSE South West
13/09/2024,Mallow General Hospital,,,,,4,,,HSE South West
13/09/2024,Mercy University Hospital,14,0,14,7,9,1,,HSE South West
13/09/2024,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
13/09/2024,UH Kerry,7,0,7,0,24,,,HSE South West
13/09/2024,HSE South West Total,45,4,49,28,79,2,1,
13/09/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
13/09/2024,St. John's Hospital Limerick,,,,,4,,,HSE Mid West
13/09/2024,UH Limerick,2,24,26,46,15,7,,HSE Mid West
13/09/2024,HSE Mid West Total,2,24,26,46,26,7,0,
13/09/2024,Letterkenny University Hospital,0,3,3,0,28,1,,HSE West & North West
13/09/2024,Mayo University Hospital,8,11,19,7,6,6,,HSE West & North West
13/09/2024,Portiuncula University Hospital,1,0,1,0,2,,,HSE West & North West
13/09/2024,Roscommon University Hospital,,,,,3,,,HSE West & North West
13/09/2024,Sligo University Hospital,5,11,16,14,23,6,1,HSE West & North West
13/09/2024,HSE West and North West Total,33,36,69,64,101,17,1,
13/09/2024,National Total,156,70,226,315,389,34,3,
14/09/2024,Cavan General Hospital,0,0,0,10,1,,,HSE Dublin & North East
14/09/2024,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
14/09/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
14/09/2024,Mater Misericordiae University Hospital,11,0,11,0,16,,,HSE Dublin & North East
14/09/2024,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
14/09/2024,Our Lady of Lourdes Hospital,0,0,0,6,1,,,HSE Dublin & North East
14/09/2024,Our Lady's Hospital Navan,5,0,5,7,0,,,HSE Dublin & North East
14/09/2024,HSE Dublin and North East Total,16,0,16,23,38,0,0,
14/09/2024,CHI at Tallaght,1,0,1,,0,,,HSE Dublin & Midlands
14/09/2024,CHI at Temple Street,0,,0,0,3,,,HSE Dublin & Midlands
14/09/2024,MRH Mullingar,1,0,1,0,3,,,HSE Dublin & Midlands
14/09/2024,MRH Portlaoise,5,0,5,0,7,,,HSE Dublin & Midlands
14/09/2024,MRH Tullamore,0,0,0,0,7,,,HSE Dublin & Midlands
14/09/2024,Naas General Hospital,4,0,4,0,13,,,HSE Dublin & Midlands
14/09/2024,St. James's Hospital,1,0,1,0,18,,,HSE Dublin & Midlands
14/09/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
14/09/2024,Tallaght University Hospital,14,0,14,27,12,4,,HSE Dublin & Midlands
14/09/2024,HSE Dublin and Midlands Total,26,0,26,27,67,4,0,
14/09/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
14/09/2024,St Luke's General Hospital Kilkenny,0,0,0,0,10,,,
14/09/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
14/09/2024,St. Vincent's University Hospital,8,0,8,50,15,,,HSE Dublin & South East
14/09/2024,Tipperary University Hospital,3,2,5,1,14,,,HSE Dublin & South East
14/09/2024,UH Waterford,0,0,0,0,13,,,HSE Dublin & South East
14/09/2024,Wexford General Hospital,2,2,4,4,6,,,HSE Dublin & South East
14/09/2024,HSE Dublin and South East Total,13,4,17,55,74,0,0,
14/09/2024,Cork University Hospital,0,0,0,20,31,,,HSE South West
14/09/2024,Mallow General Hospital,,,,,4,,,HSE South West
14/09/2024,Mercy University Hospital,4,0,4,0,10,1,1,HSE South West
14/09/2024,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
14/09/2024,UH Kerry,5,0,5,0,21,,,HSE South West
14/09/2024,HSE South West Total,9,0,9,20,76,1,1,
14/09/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
14/09/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
14/09/2024,UH Limerick,9,26,35,48,15,8,1,HSE Mid West
14/09/2024,HSE Mid West Total,9,26,35,48,25,8,1,
14/09/2024,Letterkenny University Hospital,0,0,0,0,28,,,HSE West & North West
14/09/2024,Mayo University Hospital,6,8,14,0,8,6,,HSE West & North West
14/09/2024,Portiuncula University Hospital,0,0,0,0,2,,,HSE West & North West
14/09/2024,Roscommon University Hospital,,,,,2,,,HSE West & North West
14/09/2024,Sligo University Hospital,5,6,11,11,27,2,,HSE West & North West
14/09/2024,HSE West and North West Total,14,21,35,32,104,8,0,
14/09/2024,National Total,87,51,138,205,384,21,2,
15/09/2024,Cavan General Hospital,0,0,0,11,1,,,HSE Dublin & North East
15/09/2024,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
15/09/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
15/09/2024,Mater Misericordiae University Hospital,4,0,4,0,16,,,HSE Dublin & North East
15/09/2024,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
15/09/2024,Our Lady of Lourdes Hospital,7,0,7,13,1,,,HSE Dublin & North East
15/09/2024,Our Lady's Hospital Navan,0,0,0,9,0,,,HSE Dublin & North East
15/09/2024,HSE Dublin and North East Total,15,0,15,47,38,0,0,
15/09/2024,CHI at Tallaght,1,0,1,0,0,,,HSE Dublin & Midlands
15/09/2024,CHI at Temple Street,0,,0,0,3,,,HSE Dublin & Midlands
15/09/2024,MRH Mullingar,1,0,1,0,3,,,HSE Dublin & Midlands
15/09/2024,MRH Portlaoise,10,0,10,0,7,,,HSE Dublin & Midlands
15/09/2024,MRH Tullamore,0,0.,0,0,7,,,HSE Dublin & Midlands
15/09/2024,Naas General Hospital,5,0,5,0,13,,,HSE Dublin & Midlands
15/09/2024,St. James's Hospital,0,0,0,0,18,,,HSE Dublin & Midlands
15/09/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
15/09/2024,Tallaght University Hospital,10,0,10,31,12,3,,HSE Dublin & Midlands
15/09/2024,HSE Dublin and Midlands Total,28,0,28,31,67,3,0,
15/09/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
15/09/2024,St Luke's General Hospital Kilkenny,0,0,0,0,10,,,
15/09/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
15/09/2024,St. Vincent's University Hospital,24,0,24,50,15,1,,HSE Dublin & South East
15/09/2024,Tipperary University Hospital,5,2,7,1,14,3,,HSE Dublin & South East
15/09/2024,UH Waterford,0,0,0,0,13,,,HSE Dublin & South East
15/09/2024,Wexford General Hospital,5,9,14,16,6,2,,HSE Dublin & South East
15/09/2024,HSE Dublin and South East Total,34,11,45,67,74,6,0,
15/09/2024,Cork University Hospital,21,7,28,22,31,,,HSE South West
15/09/2024,Mallow General Hospital,,,,,4,,,HSE South West
15/09/2024,Mercy University Hospital,2,0,2,0,10,1,1,HSE South West
15/09/2024,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
15/09/2024,UH Kerry,8,0,8,0,21,,,HSE South West
15/09/2024,HSE South West Total,31,7,38,22,76,1,1,
15/09/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
15/09/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
15/09/2024,UH Limerick,11,28,39,28,15,13,3,HSE Mid West
15/09/2024,HSE Mid West Total,11,28,39,28,25,13,3,
15/09/2024,Letterkenny University Hospital,0,0,0,1,28,,,HSE West & North West
15/09/2024,Mayo University Hospital,5,8,13,4,8,5,,HSE West & North West
15/09/2024,Portiuncula University Hospital,0,0,0,0,2,,,HSE West & North West
15/09/2024,Roscommon University Hospital,,,,,2,,,HSE West & North West
15/09/2024,Sligo University Hospital,5,12,17,11,27,6,,HSE West & North West
15/09/2024,HSE West and North West Total,28,24,52,37,104,14,0,
15/09/2024,National Total,147,70,217,232,384,37,4,
16/09/2024,Cavan General Hospital,12,0,12,4,1,,,HSE Dublin & North East
16/09/2024,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
16/09/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
16/09/2024,Mater Misericordiae University Hospital,10,0,10,0,16,1,,HSE Dublin & North East
16/09/2024,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
16/09/2024,Our Lady of Lourdes Hospital,19,0,19,23,1,,,HSE Dublin & North East
16/09/2024,Our Lady's Hospital Navan,4,0,4,11,0,,,HSE Dublin & North East
16/09/2024,HSE Dublin and North East Total,52,0,52,60,38,1,0,
16/09/2024,CHI at Tallaght,1,0,1,,0,,,HSE Dublin & Midlands
16/09/2024,CHI at Temple Street,0,,0,0,3,,,HSE Dublin & Midlands
16/09/2024,MRH Mullingar,4,0,4,7,3,,,HSE Dublin & Midlands
16/09/2024,MRH Portlaoise,8,0,8,9,7,,,HSE Dublin & Midlands
16/09/2024,MRH Tullamore,0,0,0,7,7,,,HSE Dublin & Midlands
16/09/2024,Naas General Hospital,2,0,2,5,13,,,HSE Dublin & Midlands
16/09/2024,St. James's Hospital,15,0,15,0,18,,,HSE Dublin & Midlands
16/09/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
16/09/2024,Tallaght University Hospital,14,0,14,40,12,5,,HSE Dublin & Midlands
16/09/2024,HSE Dublin and Midlands Total,45,0,45,68,67,5,0,
16/09/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
16/09/2024,St Luke's General Hospital Kilkenny,0,0,0,22,10,,,
16/09/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
16/09/2024,St. Vincent's University Hospital,30,0,30,50,15,5,,HSE Dublin & South East
16/09/2024,Tipperary University Hospital,8,3,11,4,14,5,,HSE Dublin & South East
16/09/2024,UH Waterford,0,0,0,5,13,,,HSE Dublin & South East
16/09/2024,Wexford General Hospital,7,11,18,21,6,8,1,HSE Dublin & South East
16/09/2024,HSE Dublin and South East Total,45,14,59,102,74,18,1,
16/09/2024,Cork University Hospital,33,9,42,25,31,4,,HSE South West
16/09/2024,Mallow General Hospital,,,,,4,,,HSE South West
16/09/2024,Mercy University Hospital,0,0,0,0,10,,,HSE South West
16/09/2024,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
16/09/2024,UH Kerry,8,0,8,0,22,,,HSE South West
16/09/2024,HSE South West Total,41,9,50,25,77,4,0,
16/09/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
16/09/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
16/09/2024,UH Limerick,21,34,55,50,15,25,6,HSE Mid West
16/09/2024,HSE Mid West Total,21,34,55,50,25,25,6,
16/09/2024,Letterkenny University Hospital,3,1,4,1,28,,,HSE West & North West
16/09/2024,Mayo University Hospital,2,8,10,6,8,7,,HSE West & North West
16/09/2024,Portiuncula University Hospital,5,0,5,0,2,,,HSE West & North West
16/09/2024,Roscommon University Hospital,,,,,2,,,HSE West & North West
16/09/2024,Sligo University Hospital,13,14,27,13,27,12,,HSE West & North West
16/09/2024,HSE West and North West Total,58,37,95,42,104,31,5,
16/09/2024,National Total,262,94,356,347,385,84,12,
17/09/2024,Cavan General Hospital,8,0,8,8,1,,,HSE Dublin & North East
17/09/2024,Connolly Hospital,0,0,0,0,7,,,HSE Dublin & North East
17/09/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
17/09/2024,Mater Misericordiae University Hospital,9,0,9,8,15,,,HSE Dublin & North East
17/09/2024,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
17/09/2024,Our Lady of Lourdes Hospital,26,0,26,28,1,,,HSE Dublin & North East
17/09/2024,Our Lady's Hospital Navan,0,0,0,6,0,,,HSE Dublin & North East
17/09/2024,HSE Dublin and North East Total,55,0,55,59,39,0,0,
17/09/2024,CHI at Tallaght,1,0,1,0,0,,,HSE Dublin & Midlands
17/09/2024,CHI at Temple Street,3,,3,0,4,,,HSE Dublin & Midlands
17/09/2024,MRH Mullingar,3,0,3,7,4,,,HSE Dublin & Midlands
17/09/2024,MRH Portlaoise,3,0,3,0,6,,,HSE Dublin & Midlands
17/09/2024,MRH Tullamore,0,0,0,7,7,,,HSE Dublin & Midlands
17/09/2024,Naas General Hospital,14,4,18,15,13,,,HSE Dublin & Midlands
17/09/2024,St. James's Hospital,18,0,18,0,20,,,HSE Dublin & Midlands
17/09/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
17/09/2024,Tallaght University Hospital,23,0,23,30,12,5,,HSE Dublin & Midlands
17/09/2024,HSE Dublin and Midlands Total,68,4,72,59,70,5,0,
17/09/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
17/09/2024,St Luke's General Hospital Kilkenny,0,0,0,24,10,,,
17/09/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
17/09/2024,St. Vincent's University Hospital,31,0,31,58,13,4,,HSE Dublin & South East
17/09/2024,Tipperary University Hospital,11,0,11,3,14,1,,HSE Dublin & South East
17/09/2024,UH Waterford,0,0,0,0,12,,,HSE Dublin & South East
17/09/2024,Wexford General Hospital,7,5,12,16,7,2,,HSE Dublin & South East
17/09/2024,HSE Dublin and South East Total,49,5,54,101,72,7,0,
17/09/2024,Cork University Hospital,40,12,52,28,36,6,,HSE South West
17/09/2024,Mallow General Hospital,,,,,4,,,HSE South West
17/09/2024,Mercy University Hospital,1,0,1,0,9,,,HSE South West
17/09/2024,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
17/09/2024,UH Kerry,3,0,3,0,28,,,HSE South West
17/09/2024,HSE South West Total,44,12,56,28,87,6,0,
17/09/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
17/09/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
17/09/2024,UH Limerick,22,30,52,32,13,9,2,HSE Mid West
17/09/2024,HSE Mid West Total,22,30,52,32,23,9,2,
17/09/2024,Letterkenny University Hospital,14,7,21,5,28,,,HSE West & North West
17/09/2024,Mayo University Hospital,6,9,15,7,7,7,,HSE West & North West
17/09/2024,Portiuncula University Hospital,8,0,8,6,2,,,HSE West & North West
17/09/2024,Roscommon University Hospital,,,,,2,,,HSE West & North West
17/09/2024,Sligo University Hospital,9,15,24,13,20,8,2,HSE West & North West
17/09/2024,HSE West and North West Total,67,48,115,53,95,26,3,
17/09/2024,National Total,305,99,404,332,386,53,5,
18/09/2024,Cavan General Hospital,5,0,5,11,1,,,HSE Dublin & North East
18/09/2024,Connolly Hospital,0,0,0,0,7,,,HSE Dublin & North East
18/09/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
18/09/2024,Mater Misericordiae University Hospital,18,0,18,8,19,,,HSE Dublin & North East
18/09/2024,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
18/09/2024,Our Lady of Lourdes Hospital,10,0,10,22,1,,,HSE Dublin & North East
18/09/2024,Our Lady's Hospital Navan,1,0,1,6,0,,,HSE Dublin & North East
18/09/2024,HSE Dublin and North East Total,46,0,46,57,41,0,0,
18/09/2024,CHI at Tallaght,1,0,1,0,0,,,HSE Dublin & Midlands
18/09/2024,CHI at Temple Street,0,0,0,0,4,,,HSE Dublin & Midlands
18/09/2024,MRH Mullingar,1,0,1,7,3,,,HSE Dublin & Midlands
18/09/2024,MRH Portlaoise,5,0,5,0,4,,,HSE Dublin & Midlands
18/09/2024,MRH Tullamore,0,0,0,14,7,,,HSE Dublin & Midlands
18/09/2024,Naas General Hospital,13,4,17,12,14,2,,HSE Dublin & Midlands
18/09/2024,St. James's Hospital,20,0,20,9,18,2,,HSE Dublin & Midlands
18/09/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
18/09/2024,Tallaght University Hospital,18,0,18,27,15,3,,HSE Dublin & Midlands
18/09/2024,HSE Dublin and Midlands Total,58,4,62,69,69,7,0,
18/09/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
18/09/2024,St Luke's General Hospital Kilkenny,0,0,0,27,10,,,
18/09/2024,St. Michael's Hospital,,,,,5,,,HSE Dublin & South East
18/09/2024,St. Vincent's University Hospital,32,0,32,55,12,,,HSE Dublin & South East
18/09/2024,Tipperary University Hospital,10,1,11,3,17,1,,HSE Dublin & South East
18/09/2024,UH Waterford,0,0,0,6,13,,,HSE Dublin & South East
18/09/2024,Wexford General Hospital,5,7,12,16,7,,,HSE Dublin & South East
18/09/2024,HSE Dublin and South East Total,47,8,55,107,77,1,0,
18/09/2024,Cork University Hospital,22,12,34,27,39,3,,HSE South West
18/09/2024,Mallow General Hospital,,,,,7,,,HSE South West
18/09/2024,Mercy University Hospital,2,0,2,0,8,,,HSE South West
18/09/2024,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
18/09/2024,UH Kerry,10,0,10,7,25,,,HSE South West
18/09/2024,HSE South West Total,34,12,46,34,88,3,0,
18/09/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
18/09/2024,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
18/09/2024,UH Limerick,3,28,31,48,16,6,4,HSE Mid West
18/09/2024,HSE Mid West Total,3,28,31,48,29,6,4,
18/09/2024,Letterkenny University Hospital,11,4,15,15,33,,,HSE West & North West
18/09/2024,Mayo University Hospital,5,12,17,6,9,9,,HSE West & North West
18/09/2024,Portiuncula University Hospital,0,0,0,0,1,,,HSE West & North West
18/09/2024,Roscommon University Hospital,,,,,2,,,HSE West & North West
18/09/2024,Sligo University Hospital,12,16,28,13,26,12,,HSE West & North West
18/09/2024,HSE West and North West Total,42,45,87,54,104,34,1,
18/09/2024,National Total,230,97,327,369,408,51,5,
19/09/2024,Cavan General Hospital,11,0,11,4,1,,,HSE Dublin & North East
19/09/2024,Connolly Hospital,0,0,0,0,7,,,HSE Dublin & North East
19/09/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
19/09/2024,Mater Misericordiae University Hospital,20,0,20,8,15,,,HSE Dublin & North East
19/09/2024,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
19/09/2024,Our Lady of Lourdes Hospital,7,0,7,20,1,,,HSE Dublin & North East
19/09/2024,Our Lady's Hospital Navan,1,0,1,7,0,,,HSE Dublin & North East
19/09/2024,HSE Dublin and North East Total,49,0,49,51,36,0,0,
19/09/2024,CHI at Tallaght,1,0,1,0,0,,,HSE Dublin & Midlands
19/09/2024,CHI at Temple Street,2,0,2,0,5,,,HSE Dublin & Midlands
19/09/2024,MRH Mullingar,0,0,0,4,3,,,HSE Dublin & Midlands
19/09/2024,MRH Portlaoise,0,0,0,0,4,,,HSE Dublin & Midlands
19/09/2024,MRH Tullamore,0,0,0,14,7,,,HSE Dublin & Midlands
19/09/2024,Naas General Hospital,17,4,21,14,14,,,HSE Dublin & Midlands
19/09/2024,St. James's Hospital,16,0,16,10,19,,,HSE Dublin & Midlands
19/09/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
19/09/2024,Tallaght University Hospital,11,0,11,27,15,6,,HSE Dublin & Midlands
19/09/2024,HSE Dublin and Midlands Total,47,4,51,69,71,6,0,
19/09/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
19/09/2024,St Luke's General Hospital Kilkenny,0,0,0,16,11,,,
19/09/2024,St. Michael's Hospital,,,,,5,,,HSE Dublin & South East
19/09/2024,St. Vincent's University Hospital,28,0,28,62,13,2,1,HSE Dublin & South East
19/09/2024,Tipperary University Hospital,18,3,21,1,15,6,1,HSE Dublin & South East
19/09/2024,UH Waterford,0,0,0,0,13,,,HSE Dublin & South East
19/09/2024,Wexford General Hospital,5,8,13,16,6,1,,HSE Dublin & South East
19/09/2024,HSE Dublin and South East Total,51,11,62,95,77,9,2,
19/09/2024,Cork University Hospital,35,12,47,24,33,5,1,HSE South West
19/09/2024,Mallow General Hospital,,,,,7,,,HSE South West
19/09/2024,Mercy University Hospital,7,1,8,0,8,2,,HSE South West
19/09/2024,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
19/09/2024,UH Kerry,12,0,12,7,25,,,HSE South West
19/09/2024,HSE South West Total,54,13,67,31,81,7,1,
19/09/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
19/09/2024,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
19/09/2024,UH Limerick,26,29,55,55,15,12,6,HSE Mid West
19/09/2024,HSE Mid West Total,26,29,55,55,28,12,6,
19/09/2024,Letterkenny University Hospital,9,5,14,6,33,3,,HSE West & North West
19/09/2024,Mayo University Hospital,5,15,20,5,10,9,,HSE West & North West
19/09/2024,Portiuncula University Hospital,2,0,2,0,1,,,HSE West & North West
19/09/2024,Roscommon University Hospital,,,,,2,,,HSE West & North West
19/09/2024,Sligo University Hospital,6,15,21,13,25,10,,HSE West & North West
19/09/2024,HSE West and North West Total,40,42,82,45,108,27,0,
19/09/2024,National Total,267,99,366,346,401,61,9,
20/09/2024,Cavan General Hospital,0,0,0,7,1,,,HSE Dublin & North East
20/09/2024,Connolly Hospital,0,0,0,0,9,,,HSE Dublin & North East
20/09/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
20/09/2024,Mater Misericordiae University Hospital,21,0,21,8,16,,,HSE Dublin & North East
20/09/2024,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
20/09/2024,Our Lady of Lourdes Hospital,6,0,6,23,0,,,HSE Dublin & North East
20/09/2024,Our Lady's Hospital Navan,5,0,5,4,2,,,HSE Dublin & North East
20/09/2024,HSE Dublin and North East Total,39,0,39,50,41,0,0,
20/09/2024,CHI at Tallaght,1,0,1,,0,,,HSE Dublin & Midlands
20/09/2024,CHI at Temple Street,0,,0,0,5,,,HSE Dublin & Midlands
20/09/2024,MRH Mullingar,4,0,4,7,2,,,HSE Dublin & Midlands
20/09/2024,MRH Portlaoise,4,0,4,0,6,,,HSE Dublin & Midlands
20/09/2024,MRH Tullamore,0,0,0,13,6,,,HSE Dublin & Midlands
20/09/2024,Naas General Hospital,13,4,17,14,13,1,,HSE Dublin & Midlands
20/09/2024,St. James's Hospital,23,0,23,12,18,,,HSE Dublin & Midlands
20/09/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
20/09/2024,Tallaght University Hospital,11,0,11,23,15,4,,HSE Dublin & Midlands
20/09/2024,HSE Dublin and Midlands Total,56,4,60,69,69,5,0,
20/09/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
20/09/2024,St Luke's General Hospital Kilkenny,0,0,0,25,10,,,
20/09/2024,St. Michael's Hospital,,,,,5,,,HSE Dublin & South East
20/09/2024,St. Vincent's University Hospital,19,0,19,55,18,4,1,HSE Dublin & South East
20/09/2024,Tipperary University Hospital,6,3,9,0,12,,,HSE Dublin & South East
20/09/2024,UH Waterford,0,0,0,0,17,,,HSE Dublin & South East
20/09/2024,Wexford General Hospital,2,3,5,16,7,2,1,HSE Dublin & South East
20/09/2024,HSE Dublin and South East Total,27,6,33,96,85,6,2,
20/09/2024,Cork University Hospital,28,9,37,24,35,5,2,HSE South West
20/09/2024,Mallow General Hospital,,,,,7,,,HSE South West
20/09/2024,Mercy University Hospital,7,0,7,0,9,,,HSE South West
20/09/2024,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
