Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
13/03/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
13/03/2024,UH Limerick,18,41,59,47,11,18,6,HSE Mid West
13/03/2024,HSE Mid West Total,18,41,59,47,17,18,6,
13/03/2024,Letterkenny University Hospital,7,4,11,9,24,1,,HSE West & North West
13/03/2024,Mayo University Hospital,3,7,10,3,12,2,,HSE West & North West
13/03/2024,Portiuncula University Hospital,7,0,7,5,5,,,HSE West & North West
13/03/2024,Roscommon University Hospital,,,,,6,,,HSE West & North West
13/03/2024,Sligo University Hospital,5,12,17,12,20,5,,HSE West & North West
13/03/2024,HSE West and North West Total,25,23,48,49,104,8,0,
13/03/2024,National Total,292,91,383,408,424,55,9,
14/03/2024,Cavan General Hospital,8,2,10,0,2,,,HSE Dublin & North East
14/03/2024,Connolly Hospital,5,0,5,7,7,,,HSE Dublin & North East
14/03/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
14/03/2024,Mater Misericordiae University Hospital,36,,36,13,12,3,1,HSE Dublin & North East
14/03/2024,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
14/03/2024,Our Lady of Lourdes Hospital,23,0,23,24,1,,,HSE Dublin & North East
14/03/2024,Our Lady's Hospital Navan,0,,0,7,3,,,HSE Dublin & North East
14/03/2024,HSE Dublin and North East Total,87,2,89,53,39,3,1,
14/03/2024,CHI at Tallaght,1,0,1,,1,,,HSE Dublin & Midlands
14/03/2024,CHI at Temple Street,8,,8,,3,,,HSE Dublin & Midlands
14/03/2024,MRH Mullingar,0,0,0,6,1,,,HSE Dublin & Midlands
14/03/2024,MRH Portlaoise,9,0,9,10,6,,,HSE Dublin & Midlands
14/03/2024,MRH Tullamore,0,0,0,31,5,,,HSE Dublin & Midlands
14/03/2024,Naas General Hospital,12,4,16,10,11,,,HSE Dublin & Midlands
14/03/2024,St. James's Hospital,27,0,27,36,34,1,,HSE Dublin & Midlands
14/03/2024,St. Luke's Radiation Oncology Network,,,,,2,,,HSE Dublin & Midlands
14/03/2024,Tallaght University Hospital,20,0,20,18,19,,,HSE Dublin & Midlands
14/03/2024,HSE Dublin and Midlands Total,87,4,91,111,86,1,0,
14/03/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
14/03/2024,St Luke's General Hospital Kilkenny,7,8,15,41,9,3,,
14/03/2024,St. Michael's Hospital,,,,,5,,,HSE Dublin & South East
14/03/2024,St. Vincent's University Hospital,22,0,22,55,21,4,4,HSE Dublin & South East
14/03/2024,Tipperary University Hospital,20,0,20,6,8,5,,HSE Dublin & South East
14/03/2024,UH Waterford,0,0,0,0,18,,,HSE Dublin & South East
14/03/2024,Wexford General Hospital,2,0,2,11,9,,,HSE Dublin & South East
14/03/2024,HSE Dublin and South East Total,51,8,59,113,91,12,4,
14/03/2024,Cork University Hospital,22,16,38,34,36,2,,HSE South West
14/03/2024,Mallow General Hospital,,,,,1,,,HSE South West
14/03/2024,Mercy University Hospital,11,0,11,11,12,1,,HSE South West
14/03/2024,South Infirmary Victoria University Hospital,,,,,6,,,HSE South West
14/03/2024,UH Kerry,16,0,16,14,15,1,,HSE South West
14/03/2024,HSE South West Total,49,16,65,59,77,4,0,
14/03/2024,Nenagh Hospital,,,,,1,,,HSE Mid West
14/03/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
14/03/2024,UH Limerick,23,40,63,39,11,15,3,HSE Mid West
14/03/2024,HSE Mid West Total,23,40,63,39,17,15,3,
14/03/2024,Letterkenny University Hospital,14,7,21,11,24,2,,HSE West & North West
14/03/2024,Mayo University Hospital,4,9,13,0,11,1,,HSE West & North West
14/03/2024,Portiuncula University Hospital,3,0,3,2,5,,,HSE West & North West
14/03/2024,Roscommon University Hospital,,,,,6,,,HSE West & North West
14/03/2024,Sligo University Hospital,8,8,16,10,24,8,,HSE West & North West
14/03/2024,HSE West and North West Total,29,24,53,44,109,11,0,
14/03/2024,National Total,326,94,420,419,419,46,8,
15/03/2024,Cavan General Hospital,9,0,9,2,2,,,HSE Dublin & North East
15/03/2024,Connolly Hospital,0,0,0,7,7,,,HSE Dublin & North East
15/03/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
15/03/2024,Mater Misericordiae University Hospital,20,0,20,13,13,2,1,HSE Dublin & North East
15/03/2024,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
15/03/2024,Our Lady of Lourdes Hospital,25,0,25,27,1,,,HSE Dublin & North East
15/03/2024,Our Lady's Hospital Navan,0,0,0,7,3,,,HSE Dublin & North East
15/03/2024,HSE Dublin and North East Total,57,0,57,57,41,2,1,
15/03/2024,CHI at Tallaght,5,0,5,2,1,,,HSE Dublin & Midlands
15/03/2024,CHI at Temple Street,14,,14,6,3,2,,HSE Dublin & Midlands
15/03/2024,MRH Mullingar,0,0,0,5,0,,,HSE Dublin & Midlands
15/03/2024,MRH Portlaoise,2,0,2,9,6,,,HSE Dublin & Midlands
15/03/2024,MRH Tullamore,0,0,0,30,5,,,HSE Dublin & Midlands
15/03/2024,Naas General Hospital,9,4,13,9,10,,,HSE Dublin & Midlands
15/03/2024,St. James's Hospital,24,0,24,40,32,,,HSE Dublin & Midlands
15/03/2024,St. Luke's Radiation Oncology Network,,,,,2,,,HSE Dublin & Midlands
15/03/2024,Tallaght University Hospital,16,0,16,18,15,1,,HSE Dublin & Midlands
15/03/2024,HSE Dublin and Midlands Total,82,4,86,119,78,3,0,
15/03/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
15/03/2024,St Luke's General Hospital Kilkenny,6,0,6,34,11,,,
15/03/2024,St. Michael's Hospital,,,,,5,,,HSE Dublin & South East
15/03/2024,St. Vincent's University Hospital,18,0,18,55,18,1,,HSE Dublin & South East
15/03/2024,Tipperary University Hospital,16,0,16,6,8,4,,HSE Dublin & South East
15/03/2024,UH Waterford,0,0,0,0,16,,,HSE Dublin & South East
15/03/2024,Wexford General Hospital,4,7,11,11,12,,,HSE Dublin & South East
15/03/2024,HSE Dublin and South East Total,44,7,51,106,91,5,0,
15/03/2024,Cork University Hospital,14,10,24,28,29,3,2,HSE South West
15/03/2024,Mallow General Hospital,,,,,1,,,HSE South West
15/03/2024,Mercy University Hospital,17,0,17,11,11,3,,HSE South West
15/03/2024,South Infirmary Victoria University Hospital,,,,,6,,,HSE South West
15/03/2024,UH Kerry,11,0,11,14,12,1,,HSE South West
15/03/2024,HSE South West Total,42,10,52,53,65,7,2,
15/03/2024,Nenagh Hospital,,,,,1,,,HSE Mid West
15/03/2024,St. John's Hospital Limerick,,,,,2,,,HSE Mid West
15/03/2024,UH Limerick,12,41,53,42,11,13,5,HSE Mid West
15/03/2024,HSE Mid West Total,12,41,53,42,16,13,5,
15/03/2024,Letterkenny University Hospital,12,10,22,12,22,3,,HSE West & North West
15/03/2024,Mayo University Hospital,0,10,10,0,9,5,,HSE West & North West
15/03/2024,Portiuncula University Hospital,1,0,1,2,3,,,HSE West & North West
15/03/2024,Roscommon University Hospital,,,,,6,,,HSE West & North West
15/03/2024,Sligo University Hospital,0,8,8,11,26,4,,HSE West & North West
15/03/2024,HSE West and North West Total,18,28,46,44,108,12,0,
15/03/2024,National Total,255,90,345,421,399,42,8,
16/03/2024,Cavan General Hospital,0,0,0,5,2,,,HSE Dublin & North East
16/03/2024,Connolly Hospital,0,0,0,0,7,,,HSE Dublin & North East
16/03/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
16/03/2024,Mater Misericordiae University Hospital,0,0,0,16,12,,,HSE Dublin & North East
16/03/2024,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
16/03/2024,Our Lady of Lourdes Hospital,0,0,0,18,1,,,HSE Dublin & North East
16/03/2024,Our Lady's Hospital Navan,0,0,0,0,3,,,HSE Dublin & North East
16/03/2024,HSE Dublin and North East Total,0,0,0,44,38,0,0,
16/03/2024,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
16/03/2024,CHI at Temple Street,5,,5,6,3,,,HSE Dublin & Midlands
16/03/2024,MRH Mullingar,3,0,3,0,0,,,HSE Dublin & Midlands
16/03/2024,MRH Portlaoise,3,0,3,0,6,,,HSE Dublin & Midlands
16/03/2024,MRH Tullamore,0,0,0,22,5,,,HSE Dublin & Midlands
16/03/2024,Naas General Hospital,8,4,12,0,15,,,HSE Dublin & Midlands
16/03/2024,St. James's Hospital,11,0,11,20,31,,,HSE Dublin & Midlands
16/03/2024,St. Luke's Radiation Oncology Network,,,,,2,,,HSE Dublin & Midlands
16/03/2024,Tallaght University Hospital,4,0,4,16,14,,,HSE Dublin & Midlands
16/03/2024,HSE Dublin and Midlands Total,37,4,41,64,81,0,0,
16/03/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
16/03/2024,St Luke's General Hospital Kilkenny,0,0,0,27,11,,,
16/03/2024,St. Michael's Hospital,,,,,5,,,HSE Dublin & South East
16/03/2024,St. Vincent's University Hospital,17,0,17,50,18,,,HSE Dublin & South East
16/03/2024,Tipperary University Hospital,2,0,2,6,10,,,HSE Dublin & South East
16/03/2024,UH Waterford,0,0,0,0,15,,,HSE Dublin & South East
16/03/2024,Wexford General Hospital,1,0,1,10,11,,,HSE Dublin & South East
16/03/2024,HSE Dublin and South East Total,20,0,20,93,90,0,0,
16/03/2024,Cork University Hospital,5,2,7,12,28,,,HSE South West
16/03/2024,Mallow General Hospital,,,,,1,,,HSE South West
16/03/2024,Mercy University Hospital,14,0,14,7,12,5,,HSE South West
16/03/2024,South Infirmary Victoria University Hospital,,,,,5,,,HSE South West
16/03/2024,UH Kerry,4,0,4,14,16,,,HSE South West
16/03/2024,HSE South West Total,23,2,25,33,69,5,0,
16/03/2024,Nenagh Hospital,,,,,1,,,HSE Mid West
16/03/2024,St. John's Hospital Limerick,,,,,2,,,HSE Mid West
16/03/2024,UH Limerick,9,34,43,13,11,3,1,HSE Mid West
16/03/2024,HSE Mid West Total,9,34,43,13,16,3,1,
16/03/2024,Letterkenny University Hospital,1,4,5,2,22,4,,HSE West & North West
16/03/2024,Mayo University Hospital,0,2,2,0,9,2,,HSE West & North West
16/03/2024,Portiuncula University Hospital,1,1,2,1,2,,,HSE West & North West
16/03/2024,Roscommon University Hospital,,,,,4,,,HSE West & North West
16/03/2024,Sligo University Hospital,4,5,9,9,30,4,,HSE West & North West
16/03/2024,HSE West and North West Total,9,12,21,33,111,10,0,
16/03/2024,National Total,98,52,150,280,405,18,1,
17/03/2024,Cavan General Hospital,2,0,2,6,2,,,HSE Dublin & North East
17/03/2024,Connolly Hospital,0,0,0,5,7,,,HSE Dublin & North East
17/03/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
17/03/2024,Mater Misericordiae University Hospital,0,,0,18,12,,,HSE Dublin & North East
17/03/2024,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
17/03/2024,Our Lady of Lourdes Hospital,12,,12,27,1,,,HSE Dublin & North East
17/03/2024,Our Lady's Hospital Navan,0,0,0,0,3,,,HSE Dublin & North East
17/03/2024,HSE Dublin and North East Total,16,0,16,65,38,0,0,
17/03/2024,CHI at Tallaght,1,,1,,1,,,HSE Dublin & Midlands
17/03/2024,CHI at Temple Street,2,,2,8,3,,,HSE Dublin & Midlands
17/03/2024,MRH Mullingar,2,0,2,0,0,1,,HSE Dublin & Midlands
17/03/2024,MRH Portlaoise,5,0,5,10,6,,,HSE Dublin & Midlands
17/03/2024,MRH Tullamore,0,0,0,20,5,,,HSE Dublin & Midlands
17/03/2024,Naas General Hospital,3,4,7,0,15,,,HSE Dublin & Midlands
17/03/2024,St. James's Hospital,4,0,4,24,31,,,HSE Dublin & Midlands
17/03/2024,St. Luke's Radiation Oncology Network,,,,,2,,,HSE Dublin & Midlands
17/03/2024,Tallaght University Hospital,4,0,4,16,14,,,HSE Dublin & Midlands
17/03/2024,HSE Dublin and Midlands Total,22,4,26,78,81,1,0,
17/03/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
17/03/2024,St Luke's General Hospital Kilkenny,5,1,6,30,11,,,
17/03/2024,St. Michael's Hospital,,,,,5,,,HSE Dublin & South East
17/03/2024,St. Vincent's University Hospital,11,0,11,50,18,2,2,HSE Dublin & South East
17/03/2024,Tipperary University Hospital,13,0,13,5,10,1,,HSE Dublin & South East
17/03/2024,UH Waterford,0,0,0,0,15,,,HSE Dublin & South East
17/03/2024,Wexford General Hospital,4,2,6,11,11,,,HSE Dublin & South East
17/03/2024,HSE Dublin and South East Total,33,3,36,96,90,3,2,
17/03/2024,Cork University Hospital,3,4,7,13,28,,,HSE South West
17/03/2024,Mallow General Hospital,,,,,1,,,HSE South West
17/03/2024,Mercy University Hospital,9,0,9,7,12,5,,HSE South West
17/03/2024,South Infirmary Victoria University Hospital,,,,,5,,,HSE South West
17/03/2024,UH Kerry,8,0,8,14,16,2,,HSE South West
17/03/2024,HSE South West Total,20,4,24,34,69,7,0,
17/03/2024,Nenagh Hospital,,,,,1,,,HSE Mid West
17/03/2024,St. John's Hospital Limerick,,,,,2,,,HSE Mid West
17/03/2024,UH Limerick,14,39,53,28,11,18,3,HSE Mid West
17/03/2024,HSE Mid West Total,14,39,53,28,16,18,3,
17/03/2024,Letterkenny University Hospital,4,6,10,2,22,4,,HSE West & North West
17/03/2024,Mayo University Hospital,4,5,9,8,9,2,,HSE West & North West
17/03/2024,Portiuncula University Hospital,0,1,1,0,2,,,HSE West & North West
17/03/2024,Roscommon University Hospital,,,,,4,,,HSE West & North West
17/03/2024,Sligo University Hospital,1,7,8,9,30,4,,HSE West & North West
17/03/2024,HSE West and North West Total,11,21,32,23,111,10,0,
17/03/2024,National Total,116,71,187,324,405,39,5,
18/03/2024,Cavan General Hospital,4,0,4,7,2,,,HSE Dublin & North East
18/03/2024,Connolly Hospital,1,0,1,9,7,,,HSE Dublin & North East
18/03/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
18/03/2024,Mater Misericordiae University Hospital,0,0,0,18,12,,,HSE Dublin & North East
18/03/2024,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
18/03/2024,Our Lady of Lourdes Hospital,14,,14,30,1,,,HSE Dublin & North East
18/03/2024,Our Lady's Hospital Navan,0,0,0,5,3,,,HSE Dublin & North East
18/03/2024,HSE Dublin and North East Total,23,0,23,69,38,0,0,
18/03/2024,CHI at Tallaght,3,,3,0,1,,,HSE Dublin & Midlands
18/03/2024,CHI at Temple Street,2,,2,7,3,,,HSE Dublin & Midlands
18/03/2024,MRH Mullingar,2,0,2,3,0,,,HSE Dublin & Midlands
18/03/2024,MRH Portlaoise,2,0,2,20,6,,,HSE Dublin & Midlands
18/03/2024,MRH Tullamore,0,0,0,19,5,,,HSE Dublin & Midlands
18/03/2024,Naas General Hospital,10,4,14,6,15,,,HSE Dublin & Midlands
18/03/2024,St. James's Hospital,4,0,4,27,31,,,HSE Dublin & Midlands
18/03/2024,St. Luke's Radiation Oncology Network,,,,,2,,,HSE Dublin & Midlands
18/03/2024,Tallaght University Hospital,8,0,8,19,14,2,,HSE Dublin & Midlands
18/03/2024,HSE Dublin and Midlands Total,35,4,39,101,81,2,0,
18/03/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
18/03/2024,St Luke's General Hospital Kilkenny,0,1,1,37,11,,,
18/03/2024,St. Michael's Hospital,,,,,5,,,HSE Dublin & South East
18/03/2024,St. Vincent's University Hospital,9,9,18,50,18,3,2,HSE Dublin & South East
18/03/2024,Tipperary University Hospital,17,0,17,6,10,5,,HSE Dublin & South East
18/03/2024,UH Waterford,0,0,0,0,15,,,HSE Dublin & South East
18/03/2024,Wexford General Hospital,1,4,5,11,11,,,HSE Dublin & South East
18/03/2024,HSE Dublin and South East Total,27,14,41,104,90,8,2,
18/03/2024,Cork University Hospital,19,5,24,25,28,1,,HSE South West
18/03/2024,Mallow General Hospital,,,,,1,,,HSE South West
18/03/2024,Mercy University Hospital,6,0,6,7,12,2,,HSE South West
18/03/2024,South Infirmary Victoria University Hospital,,,,,5,,,HSE South West
18/03/2024,UH Kerry,7,0,7,13,16,,,HSE South West
18/03/2024,HSE South West Total,32,5,37,45,69,3,0,
18/03/2024,Nenagh Hospital,,,,,1,,,HSE Mid West
18/03/2024,St. John's Hospital Limerick,,,,,2,,,HSE Mid West
18/03/2024,UH Limerick,31,40,71,47,11,34,8,HSE Mid West
18/03/2024,HSE Mid West Total,31,40,71,47,16,34,8,
18/03/2024,Letterkenny University Hospital,2,5,7,7,22,5,,HSE West & North West
18/03/2024,Mayo University Hospital,7,6,13,11,9,5,,HSE West & North West
18/03/2024,Portiuncula University Hospital,2,0,2,2,2,,,HSE West & North West
18/03/2024,Roscommon University Hospital,,,,,4,,,HSE West & North West
18/03/2024,Sligo University Hospital,3,7,10,12,30,7,,HSE West & North West
18/03/2024,HSE West and North West Total,20,19,39,54,111,17,0,
18/03/2024,National Total,168,82,250,420,405,64,10,
19/03/2024,Cavan General Hospital,8,0,8,5,2,,,HSE Dublin & North East
19/03/2024,Connolly Hospital,12,0,12,7,7,,,HSE Dublin & North East
19/03/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
19/03/2024,Mater Misericordiae University Hospital,22,0,22,16,11,1,,HSE Dublin & North East
19/03/2024,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
19/03/2024,Our Lady of Lourdes Hospital,24,0,24,32,1,,,HSE Dublin & North East
19/03/2024,Our Lady's Hospital Navan,0,0,0,3,3,,,HSE Dublin & North East
19/03/2024,HSE Dublin and North East Total,86,0,86,80,37,1,0,
19/03/2024,CHI at Tallaght,7,0,7,2,1,,,HSE Dublin & Midlands
19/03/2024,CHI at Temple Street,4,,4,,3,,,HSE Dublin & Midlands
19/03/2024,MRH Mullingar,3,0,3,14,0,,,HSE Dublin & Midlands
19/03/2024,MRH Portlaoise,3,0,3,18,3,,,HSE Dublin & Midlands
19/03/2024,MRH Tullamore,0,0,0,15,5,,,HSE Dublin & Midlands
19/03/2024,Naas General Hospital,24,4,28,10,15,2,2,HSE Dublin & Midlands
19/03/2024,St. James's Hospital,32,0,32,30,31,,,HSE Dublin & Midlands
19/03/2024,St. Luke's Radiation Oncology Network,,,,,2,,,HSE Dublin & Midlands
19/03/2024,Tallaght University Hospital,13,0,13,18,14,,,HSE Dublin & Midlands
19/03/2024,HSE Dublin and Midlands Total,89,4,93,107,78,2,2,
19/03/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
19/03/2024,St Luke's General Hospital Kilkenny,12,6,18,43,11,2,,
19/03/2024,St. Michael's Hospital,,,,,5,,,HSE Dublin & South East
19/03/2024,St. Vincent's University Hospital,16,0,16,50,18,5,4,HSE Dublin & South East
19/03/2024,Tipperary University Hospital,16,,16,8,10,7,,HSE Dublin & South East
19/03/2024,UH Waterford,0,0,0,8,15,,,HSE Dublin & South East
19/03/2024,Wexford General Hospital,3,4,7,12,11,1,,HSE Dublin & South East
19/03/2024,HSE Dublin and South East Total,47,10,57,121,90,15,4,
19/03/2024,Cork University Hospital,41,9,50,28,28,15,5,HSE South West
19/03/2024,Mallow General Hospital,,,,,1,,,HSE South West
19/03/2024,Mercy University Hospital,12,2,14,11,12,4,,HSE South West
19/03/2024,South Infirmary Victoria University Hospital,,,,,5,,,HSE South West
19/03/2024,UH Kerry,9,7,16,14,10,2,,HSE South West
19/03/2024,HSE South West Total,62,18,80,53,63,21,5,
19/03/2024,Nenagh Hospital,,,,,1,,,HSE Mid West
19/03/2024,St. John's Hospital Limerick,,,,,2,,,HSE Mid West
19/03/2024,UH Limerick,34,42,76,48,10,39,2,HSE Mid West
19/03/2024,HSE Mid West Total,34,42,76,48,15,39,2,
19/03/2024,Letterkenny University Hospital,9,8,17,21,22,4,,HSE West & North West
19/03/2024,Mayo University Hospital,7,8,15,12,10,8,,HSE West & North West
19/03/2024,Portiuncula University Hospital,0,0,0,2,2,,,HSE West & North West
19/03/2024,Roscommon University Hospital,,,,,4,,,HSE West & North West
19/03/2024,Sligo University Hospital,13,12,25,12,30,6,,HSE West & North West
19/03/2024,HSE West and North West Total,42,32,74,69,112,19,0,
19/03/2024,National Total,360,106,466,478,395,97,13,
20/03/2024,Cavan General Hospital,1,0,1,4,2,,,HSE Dublin & North East
20/03/2024,Connolly Hospital,12,0,12,7,7,,,HSE Dublin & North East
20/03/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
20/03/2024,Mater Misericordiae University Hospital,30,0,30,8,10,3,1,HSE Dublin & North East
20/03/2024,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
20/03/2024,Our Lady of Lourdes Hospital,18,0,18,23,1,,,HSE Dublin & North East
20/03/2024,Our Lady's Hospital Navan,1,0,1,6,3,,,HSE Dublin & North East
20/03/2024,HSE Dublin and North East Total,97,0,97,71,39,3,1,
20/03/2024,CHI at Tallaght,6,0,6,,1,,,HSE Dublin & Midlands
20/03/2024,CHI at Temple Street,5,,5,,3,,,HSE Dublin & Midlands
20/03/2024,MRH Mullingar,1,0,1,7,0,,,HSE Dublin & Midlands
20/03/2024,MRH Portlaoise,6,0,6,10,3,,,HSE Dublin & Midlands
20/03/2024,MRH Tullamore,0,0,0,18,5,,,HSE Dublin & Midlands
20/03/2024,Naas General Hospital,3,3,6,8,17,,,HSE Dublin & Midlands
20/03/2024,St. James's Hospital,26,0,26,41,28,,,HSE Dublin & Midlands
20/03/2024,St. Luke's Radiation Oncology Network,,,,,2,,,HSE Dublin & Midlands
20/03/2024,Tallaght University Hospital,25,0,25,19,16,3,,HSE Dublin & Midlands
20/03/2024,HSE Dublin and Midlands Total,80,3,83,103,79,3,0,
20/03/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
20/03/2024,St Luke's General Hospital Kilkenny,11,7,18,45,12,7,,
20/03/2024,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
20/03/2024,St. Vincent's University Hospital,22,0,22,55,22,3,2,HSE Dublin & South East
20/03/2024,Tipperary University Hospital,10,,10,8,10,5,,HSE Dublin & South East
20/03/2024,UH Waterford,0,0,0,9,15,,,HSE Dublin & South East
20/03/2024,Wexford General Hospital,4,4,8,12,10,,,HSE Dublin & South East
20/03/2024,HSE Dublin and South East Total,47,11,58,129,95,15,2,
20/03/2024,Cork University Hospital,39,14,53,36,32,5,,HSE South West
20/03/2024,Mallow General Hospital,,,,,1,,,HSE South West
20/03/2024,Mercy University Hospital,23,4,27,8,12,4,2,HSE South West
20/03/2024,South Infirmary Victoria University Hospital,,,,,5,,,HSE South West
20/03/2024,UH Kerry,14,3,17,0,11,5,,HSE South West
20/03/2024,HSE South West Total,76,21,97,44,67,14,2,
20/03/2024,Nenagh Hospital,,,,,1,,,HSE Mid West
20/03/2024,St. John's Hospital Limerick,,,,,2,,,HSE Mid West
20/03/2024,UH Limerick,25,40,65,51,10,16,5,HSE Mid West
20/03/2024,HSE Mid West Total,25,40,65,51,15,16,5,
20/03/2024,Letterkenny University Hospital,10,9,19,17,23,3,,HSE West & North West
20/03/2024,Mayo University Hospital,4,8,12,7,16,4,,HSE West & North West
20/03/2024,Portiuncula University Hospital,3,0,3,0,2,,,HSE West & North West
20/03/2024,Roscommon University Hospital,,,,,4,,,HSE West & North West
20/03/2024,Sligo University Hospital,12,16,28,12,27,6,1,HSE West & North West
20/03/2024,HSE West and North West Total,43,35,78,56,112,13,1,
20/03/2024,National Total,368,110,478,454,407,64,11,
21/03/2024,Cavan General Hospital,3,0,3,8,3,,,HSE Dublin & North East
21/03/2024,Connolly Hospital,7,0,7,8,7,,,HSE Dublin & North East
21/03/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
21/03/2024,Mater Misericordiae University Hospital,12,0,12,8,10,,,HSE Dublin & North East
21/03/2024,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
21/03/2024,Our Lady of Lourdes Hospital,18,0,18,22,1,,,HSE Dublin & North East
21/03/2024,Our Lady's Hospital Navan,4,0,4,6,3,,,HSE Dublin & North East
21/03/2024,HSE Dublin and North East Total,58,0,58,76,37,0,0,
21/03/2024,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
21/03/2024,CHI at Temple Street,4,,4,,3,,,HSE Dublin & Midlands
21/03/2024,MRH Mullingar,1,0,1,2,0,,,HSE Dublin & Midlands
21/03/2024,MRH Portlaoise,5,0,5,10,3,,,HSE Dublin & Midlands
21/03/2024,MRH Tullamore,0,0,0,12,4,,,HSE Dublin & Midlands
21/03/2024,Naas General Hospital,2,3,5,7,17,,,HSE Dublin & Midlands
21/03/2024,St. James's Hospital,36,0,36,40,28,,,HSE Dublin & Midlands
21/03/2024,St. Luke's Radiation Oncology Network,,,,,2,,,HSE Dublin & Midlands
21/03/2024,Tallaght University Hospital,10,6,16,13,16,2,,HSE Dublin & Midlands
21/03/2024,HSE Dublin and Midlands Total,59,9,68,84,78,2,0,
21/03/2024,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
21/03/2024,St Luke's General Hospital Kilkenny,14,8,22,47,13,8,,
21/03/2024,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
21/03/2024,St. Vincent's University Hospital,16,0,16,50,21,4,3,HSE Dublin & South East
21/03/2024,Tipperary University Hospital,12,0,12,8,11,4,,HSE Dublin & South East
21/03/2024,UH Waterford,0,0,0,6,13,,,HSE Dublin & South East
21/03/2024,Wexford General Hospital,1,0,1,11,10,,,HSE Dublin & South East
21/03/2024,HSE Dublin and South East Total,43,8,51,122,92,16,3,
21/03/2024,Cork University Hospital,34,12,46,33,33,8,4,HSE South West
21/03/2024,Mallow General Hospital,,,,,1,,,HSE South West
21/03/2024,Mercy University Hospital,20,4,24,11,10,7,,HSE South West
21/03/2024,South Infirmary Victoria University Hospital,,,,,5,,,HSE South West
21/03/2024,UH Kerry,10,0,10,14,12,,,HSE South West
21/03/2024,HSE South West Total,64,16,80,58,67,15,4,
21/03/2024,Nenagh Hospital,,,,,1,,,HSE Mid West
21/03/2024,St. John's Hospital Limerick,,,,,2,,,HSE Mid West
21/03/2024,UH Limerick,21,40,61,48,11,14,2,HSE Mid West
21/03/2024,HSE Mid West Total,21,40,61,48,16,14,2,
21/03/2024,Letterkenny University Hospital,15,10,25,19,23,7,,HSE West & North West
21/03/2024,Mayo University Hospital,6,11,17,5,12,4,,HSE West & North West
21/03/2024,Portiuncula University Hospital,1,0,1,2,3,,,HSE West & North West
21/03/2024,Roscommon University Hospital,,,,,7,,,HSE West & North West
21/03/2024,Sligo University Hospital,5,13,18,11,28,5,,HSE West & North West
21/03/2024,HSE West and North West Total,44,42,86,59,114,16,0,
21/03/2024,National Total,289,115,404,447,404,63,9,
22/03/2024,Cavan General Hospital,0,0,0,4,3,,,HSE Dublin & North East
22/03/2024,Connolly Hospital,12,0,12,9,7,,,HSE Dublin & North East
22/03/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
22/03/2024,Mater Misericordiae University Hospital,2,0,2,8,10,,,HSE Dublin & North East
22/03/2024,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
22/03/2024,Our Lady of Lourdes Hospital,14,0,14,20,1,,,HSE Dublin & North East
22/03/2024,Our Lady's Hospital Navan,0,0,0,6,3,,,HSE Dublin & North East
22/03/2024,HSE Dublin and North East Total,40,0,40,56,37,0,0,
22/03/2024,CHI at Tallaght,2,0,2,,3,,,HSE Dublin & Midlands
22/03/2024,CHI at Temple Street,8,,8,,3,,,HSE Dublin & Midlands
