Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
30/09/2023,Cork University Hospital,24,0,24,14,58,,,HSE South West
30/09/2023,Mercy University Hospital,7,0,7,7,20,1,,HSE South West
30/09/2023,UH Kerry,25,0,25,15,16,2,1,HSE South West
30/09/2023,UH Limerick,12,25,37,26,9,5,,HSE Mid West
30/09/2023,Galway University Hospital,4,1,5,15,29,,,HSE West & North West
30/09/2023,Letterkenny University Hospital,-1,3,2,0,22,,,HSE West & North West
30/09/2023,HSE Dublin and South East Total,71,30,101,82,181,8,1,
30/09/2023,Portiuncula University Hospital,0,,0,0,9,,,HSE West & North West
30/09/2023,Sligo University Hospital,11,,11,8,15,3,,HSE West & North West
30/09/2023,National Total,185,42,227,173,471,17,3,
01/10/2023,Cavan General Hospital,0,0,0,0,6,,,HSE Dublin & North East
01/10/2023,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
01/10/2023,Mater Misericordiae University Hospital,22,,22,0,24,1,,HSE Dublin & North East
01/10/2023,Our Lady of Lourdes Hospital,-1,1,0,7,1,,,HSE Dublin & North East
01/10/2023,Our Lady's Hospital Navan,0,,0,0,4,,,HSE Dublin & North East
01/10/2023,CHI at Crumlin,2,,2,,4,,,HSE Dublin & Midlands
01/10/2023,CHI at Tallaght,2,,2,,2,,,HSE Dublin & Midlands
01/10/2023,HSE Dublin and North East Total,25,1,26,7,57,1,0,
01/10/2023,MRH Mullingar,14,,14,11,1,4,,HSE Dublin & Midlands
01/10/2023,MRH Portlaoise,13,0,13,0,9,2,,HSE Dublin & Midlands
01/10/2023,MRH Tullamore,0,0,0,7,6,,,HSE Dublin & Midlands
01/10/2023,Naas General Hospital,5,4,9,5,14,,,HSE Dublin & Midlands
01/10/2023,St. James's Hospital,16,0,16,0,62,,,HSE Dublin & Midlands
01/10/2023,Tallaght University Hospital,13,0,13,8,39,,,HSE Dublin & Midlands
01/10/2023,St Luke's General Hospital Kilkenny,0,9,9,26,8,,,
01/10/2023,St. Vincent's University Hospital,4,0,4,22,46,,,HSE Dublin & South East
01/10/2023,Tipperary University Hospital,8,,8,11,9,4,,HSE Dublin & South East
01/10/2023,HSE Dublin and Midlands Total,79,13,92,90,200,10,0,
01/10/2023,Wexford General Hospital,3,,3,6,5,,,HSE Dublin & South East
01/10/2023,Cork University Hospital,19,5,24,17,58,5,7,HSE South West
01/10/2023,Mercy University Hospital,6,0,6,8,20,1,,HSE South West
01/10/2023,UH Kerry,29,0,29,15,16,10,5,HSE South West
01/10/2023,UH Limerick,19,35,54,43,9,6,1,HSE Mid West
01/10/2023,Galway University Hospital,6,0,6,18,29,,,HSE West & North West
01/10/2023,Letterkenny University Hospital,4,4,8,0,22,1,,HSE West & North West
01/10/2023,HSE Dublin and South East Total,86,44,130,107,181,23,13,
01/10/2023,Portiuncula University Hospital,0,0,0,0,9,,,HSE West & North West
01/10/2023,Sligo University Hospital,4,7,11,9,15,5,,HSE West & North West
01/10/2023,National Total,201,79,280,213,471,50,13,
02/10/2023,Cavan General Hospital,11,0,11,4,6,,1,HSE Dublin & North East
02/10/2023,Connolly Hospital,0,0,0,5,6,,,HSE Dublin & North East
02/10/2023,Mater Misericordiae University Hospital,29,,29,0,24,9,2,HSE Dublin & North East
02/10/2023,Our Lady of Lourdes Hospital,11,1,12,9,1,,,HSE Dublin & North East
02/10/2023,Our Lady's Hospital Navan,2,,2,0,4,,,HSE Dublin & North East
02/10/2023,CHI at Crumlin,10,,10,,4,,,HSE Dublin & Midlands
02/10/2023,CHI at Tallaght,2,,2,,2,,,HSE Dublin & Midlands
02/10/2023,HSE Dublin and North East Total,65,1,66,18,57,9,3,
02/10/2023,MRH Mullingar,11,,11,13,1,1,,HSE Dublin & Midlands
02/10/2023,MRH Portlaoise,7,0,7,7,9,1,,HSE Dublin & Midlands
02/10/2023,MRH Tullamore,0,0,0,18,6,,,HSE Dublin & Midlands
02/10/2023,Naas General Hospital,6,6,12,12,14,2,,HSE Dublin & Midlands
02/10/2023,St. James's Hospital,32,0,32,0,62,4,,HSE Dublin & Midlands
02/10/2023,Tallaght University Hospital,23,0,23,10,39,5,,HSE Dublin & Midlands
02/10/2023,St Luke's General Hospital Kilkenny,0,6,6,37,8,2,,
02/10/2023,St. Vincent's University Hospital,10,0,10,21,46,2,,HSE Dublin & South East
02/10/2023,Tipperary University Hospital,13,,13,12,9,5,,HSE Dublin & South East
02/10/2023,HSE Dublin and Midlands Total,115,12,127,130,200,23,0,
02/10/2023,Wexford General Hospital,8,8,16,0,5,4,,HSE Dublin & South East
02/10/2023,Cork University Hospital,27,6,33,19,58,10,12,HSE South West
02/10/2023,Mercy University Hospital,15,,15,8,20,4,4,HSE South West
02/10/2023,UH Kerry,27,0,27,25,16,8,2,HSE South West
02/10/2023,UH Limerick,30,37,67,39,9,7,4,HSE Mid West
02/10/2023,Galway University Hospital,12,0,12,22,29,,,HSE West & North West
02/10/2023,Letterkenny University Hospital,3,7,10,18,22,5,,HSE West & North West
02/10/2023,HSE Dublin and South East Total,122,58,180,139,181,38,22,
02/10/2023,Portiuncula University Hospital,1,0,1,0,9,,,HSE West & North West
02/10/2023,Sligo University Hospital,8,11,19,11,15,6,,HSE West & North West
02/10/2023,National Total,318,93,411,305,471,91,25,
03/10/2023,Cavan General Hospital,10,0,10,4,6,1,,HSE Dublin & North East
03/10/2023,Connolly Hospital,3,0,3,12,6,,,HSE Dublin & North East
03/10/2023,Mater Misericordiae University Hospital,21,,21,0,20,7,1,HSE Dublin & North East
03/10/2023,Our Lady of Lourdes Hospital,11,1,12,14,1,,,HSE Dublin & North East
03/10/2023,Our Lady's Hospital Navan,11,,11,7,4,,,HSE Dublin & North East
03/10/2023,CHI at Crumlin,11,,11,,4,1,,HSE Dublin & Midlands
03/10/2023,CHI at Tallaght,0,,0,,2,,,HSE Dublin & Midlands
03/10/2023,HSE Dublin and North East Total,76,1,77,37,52,9,1,
03/10/2023,MRH Mullingar,15,1,16,6,1,2,,HSE Dublin & Midlands
03/10/2023,MRH Portlaoise,3,0,3,0,9,,,HSE Dublin & Midlands
03/10/2023,MRH Tullamore,0,0,0,18,5,,,HSE Dublin & Midlands
03/10/2023,Naas General Hospital,13,7,20,7,12,2,3,HSE Dublin & Midlands
03/10/2023,St. James's Hospital,40,0,40,0,62,5,,HSE Dublin & Midlands
03/10/2023,Tallaght University Hospital,24,,24,14,36,7,,HSE Dublin & Midlands
03/10/2023,St Luke's General Hospital Kilkenny,7,6,13,30,8,2,,
03/10/2023,St. Vincent's University Hospital,16,0,16,22,44,,,HSE Dublin & South East
03/10/2023,Tipperary University Hospital,17,0,17,12,8,6,2,HSE Dublin & South East
03/10/2023,HSE Dublin and Midlands Total,135,22,157,109,192,26,5,
03/10/2023,Wexford General Hospital,7,8,15,5,5,4,,HSE Dublin & South East
03/10/2023,Cork University Hospital,34,6,40,22,58,5,7,HSE South West
03/10/2023,Mercy University Hospital,11,0,11,8,19,3,7,HSE South West
03/10/2023,UH Kerry,28,0,28,23,17,9,3,HSE South West
03/10/2023,UH Limerick,23,35,58,56,8,9,,HSE Mid West
03/10/2023,Galway University Hospital,12,5,17,19,30,,,HSE West & North West
03/10/2023,Letterkenny University Hospital,16,,16,10,22,1,,HSE West & North West
03/10/2023,HSE Dublin and South East Total,131,54,185,159,179,31,17,
03/10/2023,Portiuncula University Hospital,1,0,1,0,8,,,HSE West & North West
03/10/2023,Sligo University Hospital,12,13,25,12,15,7,,HSE West & North West
03/10/2023,National Total,363,100,463,317,456,81,23,
04/10/2023,Cavan General Hospital,5,1,6,4,6,,,HSE Dublin & North East
04/10/2023,Connolly Hospital,0,0,0,13,6,,,HSE Dublin & North East
04/10/2023,Mater Misericordiae University Hospital,20,,20,0,21,,,HSE Dublin & North East
04/10/2023,Our Lady of Lourdes Hospital,6,1,7,19,1,,,HSE Dublin & North East
04/10/2023,Our Lady's Hospital Navan,5,,5,7,4,,,HSE Dublin & North East
04/10/2023,CHI at Crumlin,5,,5,,4,,,HSE Dublin & Midlands
04/10/2023,CHI at Tallaght,1,,1,,2,,,HSE Dublin & Midlands
04/10/2023,HSE Dublin and North East Total,49,2,51,43,53,0,0,
04/10/2023,MRH Mullingar,5,2,7,3,1,,,HSE Dublin & Midlands
04/10/2023,MRH Portlaoise,0,0,0,0,6,,,HSE Dublin & Midlands
04/10/2023,MRH Tullamore,0,0,0,17,5,,,HSE Dublin & Midlands
04/10/2023,Naas General Hospital,10,1,11,1,8,,,HSE Dublin & Midlands
04/10/2023,St. James's Hospital,33,0,33,0,62,5,,HSE Dublin & Midlands
04/10/2023,Tallaght University Hospital,32,0,32,10,37,7,,HSE Dublin & Midlands
04/10/2023,St Luke's General Hospital Kilkenny,12,6,18,37,9,4,,
04/10/2023,St. Vincent's University Hospital,24,0,24,22,47,4,,HSE Dublin & South East
04/10/2023,Tipperary University Hospital,10,0,10,10,5,3,,HSE Dublin & South East
04/10/2023,HSE Dublin and Midlands Total,129,9,138,100,187,23,0,
04/10/2023,Wexford General Hospital,7,9,16,5,5,1,,HSE Dublin & South East
04/10/2023,Cork University Hospital,17,4,21,19,57,3,2,HSE South West
04/10/2023,Mercy University Hospital,16,0,16,8,21,2,,HSE South West
04/10/2023,UH Kerry,22,0,22,25,20,3,5,HSE South West
04/10/2023,UH Limerick,36,36,72,34,8,9,,HSE Mid West
04/10/2023,Galway University Hospital,18,5,23,20,31,2,,HSE West & North West
04/10/2023,Letterkenny University Hospital,9,4,13,10,28,1,,HSE West & North West
04/10/2023,HSE Dublin and South East Total,125,58,183,135,190,21,7,
04/10/2023,Portiuncula University Hospital,0,0,0,0,8,,,HSE West & North West
04/10/2023,Sligo University Hospital,10,12,22,12,17,7,,HSE West & North West
04/10/2023,National Total,326,81,407,294,464,59,7,
05/10/2023,Cavan General Hospital,5,0,5,6,6,,1,HSE Dublin & North East
05/10/2023,Connolly Hospital,0,0,0,6,6,,,HSE Dublin & North East
05/10/2023,Mater Misericordiae University Hospital,20,,20,0,21,,,HSE Dublin & North East
05/10/2023,Our Lady of Lourdes Hospital,3,1,4,13,1,,,HSE Dublin & North East
05/10/2023,Our Lady's Hospital Navan,0,0,0,7,4,,,HSE Dublin & North East
05/10/2023,CHI at Crumlin,1,,1,,4,,,HSE Dublin & Midlands
05/10/2023,CHI at Tallaght,0,,0,,2,,,HSE Dublin & Midlands
05/10/2023,HSE Dublin and North East Total,34,1,35,32,59,0,1,
05/10/2023,MRH Mullingar,11,0,11,2,1,,1,HSE Dublin & Midlands
05/10/2023,MRH Portlaoise,1,0,1,0,8,,,HSE Dublin & Midlands
05/10/2023,MRH Tullamore,0,0,0,15,7,,,HSE Dublin & Midlands
05/10/2023,Naas General Hospital,13,5,18,5,9,1,2,HSE Dublin & Midlands
05/10/2023,St. James's Hospital,30,0,30,0,61,5,,HSE Dublin & Midlands
05/10/2023,Tallaght University Hospital,21,9,30,10,37,11,,HSE Dublin & Midlands
05/10/2023,St Luke's General Hospital Kilkenny,9,4,13,46,8,4,1,
05/10/2023,St. Vincent's University Hospital,11,,11,21,47,1,,HSE Dublin & South East
05/10/2023,Tipperary University Hospital,7,,7,12,4,2,,HSE Dublin & South East
05/10/2023,HSE Dublin and Midlands Total,109,18,127,111,189,24,4,
05/10/2023,Wexford General Hospital,2,3,5,5,5,1,,HSE Dublin & South East
05/10/2023,Cork University Hospital,15,2,17,16,53,,,HSE South West
05/10/2023,Mercy University Hospital,20,0,20,8,22,2,,HSE South West
05/10/2023,UH Kerry,28,0,28,0,18,9,,HSE South West
05/10/2023,UH Limerick,30,37,67,67,13,15,,HSE Mid West
05/10/2023,Galway University Hospital,15,4,19,24,31,,,HSE West & North West
05/10/2023,Letterkenny University Hospital,15,5,20,0,28,1,,HSE West & North West
05/10/2023,HSE Dublin and South East Total,125,51,176,133,187,28,0,
05/10/2023,Portiuncula University Hospital,1,0,1,0,8,,,HSE West & North West
05/10/2023,Sligo University Hospital,12,15,27,12,17,3,,HSE West & North West
05/10/2023,National Total,294,85,379,288,468,59,5,
06/10/2023,Cavan General Hospital,7,1,8,3,6,,,HSE Dublin & North East
06/10/2023,Connolly Hospital,0,0,0,2,6,,,HSE Dublin & North East
06/10/2023,Mater Misericordiae University Hospital,14,,14,0,21,,,HSE Dublin & North East
06/10/2023,Our Lady of Lourdes Hospital,3,0,3,11,1,,,HSE Dublin & North East
06/10/2023,Our Lady's Hospital Navan,3,0,3,7,4,,,HSE Dublin & North East
06/10/2023,CHI at Crumlin,6,,6,,4,,,HSE Dublin & Midlands
06/10/2023,CHI at Tallaght,0,,0,,2,,,HSE Dublin & Midlands
06/10/2023,HSE Dublin and North East Total,42,1,43,23,60,0,0,
06/10/2023,MRH Mullingar,8,0,8,1,1,,,HSE Dublin & Midlands
06/10/2023,MRH Portlaoise,1,0,1,0,7,,,HSE Dublin & Midlands
06/10/2023,MRH Tullamore,0,0,0,7,5,,,HSE Dublin & Midlands
06/10/2023,Naas General Hospital,8,3,11,3,10,,,HSE Dublin & Midlands
06/10/2023,St. James's Hospital,16,0,16,0,61,,,HSE Dublin & Midlands
06/10/2023,Tallaght University Hospital,25,0,25,10,37,6,,HSE Dublin & Midlands
06/10/2023,St Luke's General Hospital Kilkenny,3,0,3,35,8,1,,
06/10/2023,St. Vincent's University Hospital,15,,15,33,46,2,,HSE Dublin & South East
06/10/2023,Tipperary University Hospital,5,,5,12,9,1,,HSE Dublin & South East
06/10/2023,HSE Dublin and Midlands Total,81,7,88,101,191,10,0,
06/10/2023,Wexford General Hospital,5,3,8,0,5,3,,HSE Dublin & South East
06/10/2023,Cork University Hospital,12,3,15,18,48,1,,HSE South West
06/10/2023,Mercy University Hospital,19,0,19,8,28,4,7,HSE South West
06/10/2023,UH Kerry,7,0,7,24,23,1,,HSE South West
06/10/2023,UH Limerick,14,37,51,51,13,5,,HSE Mid West
06/10/2023,Galway University Hospital,7,2,9,20,27,,,HSE West & North West
06/10/2023,Letterkenny University Hospital,24,,24,6,30,3,,HSE West & North West
06/10/2023,HSE Dublin and South East Total,88,45,133,144,191,17,7,
06/10/2023,Portiuncula University Hospital,0,0,0,0,8,,,HSE West & North West
06/10/2023,Sligo University Hospital,4,17,21,10,17,7,,HSE West & North West
06/10/2023,National Total,232,70,302,278,475,42,7,
07/10/2023,Cavan General Hospital,0,1,1,4,6,,,HSE Dublin & North East
07/10/2023,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
07/10/2023,Mater Misericordiae University Hospital,7,,7,0,21,,,HSE Dublin & North East
07/10/2023,Our Lady of Lourdes Hospital,3,1,4,7,1,,,HSE Dublin & North East
07/10/2023,Our Lady's Hospital Navan,0,,0,7,4,,,HSE Dublin & North East
07/10/2023,CHI at Crumlin,3,,3,,4,,,HSE Dublin & Midlands
07/10/2023,CHI at Tallaght,0,,0,,2,,,HSE Dublin & Midlands
07/10/2023,HSE Dublin and North East Total,13,2,15,18,57,0,0,
07/10/2023,MRH Mullingar,6,0,6,2,1,,,HSE Dublin & Midlands
07/10/2023,MRH Portlaoise,4,0,4,0,7,,,HSE Dublin & Midlands
07/10/2023,MRH Tullamore,0,0,0,0,5,,,HSE Dublin & Midlands
07/10/2023,Naas General Hospital,4,0,4,0,11,,,HSE Dublin & Midlands
07/10/2023,St. James's Hospital,10,0,10,0,61,,,HSE Dublin & Midlands
07/10/2023,Tallaght University Hospital,14,,14,9,37,1,,HSE Dublin & Midlands
07/10/2023,St Luke's General Hospital Kilkenny,0,0,0,27,8,,,
07/10/2023,St. Vincent's University Hospital,7,,7,33,43,,,HSE Dublin & South East
07/10/2023,Tipperary University Hospital,0,,0,14,11,,,HSE Dublin & South East
07/10/2023,HSE Dublin and Midlands Total,48,0,48,85,189,1,0,
07/10/2023,Wexford General Hospital,3,1,4,0,5,1,,HSE Dublin & South East
07/10/2023,Cork University Hospital,20,2,22,15,49,1,,HSE South West
07/10/2023,Mercy University Hospital,9,0,9,7,27,1,,HSE South West
07/10/2023,UH Kerry,9,0,9,19,24,1,,HSE South West
07/10/2023,UH Limerick,8,32,40,30,13,3,,HSE Mid West
07/10/2023,Galway University Hospital,17,0,17,22,27,,,HSE West & North West
07/10/2023,Letterkenny University Hospital,1,1,2,2,30,1,,HSE West & North West
07/10/2023,HSE Dublin and South East Total,67,36,103,103,195,8,0,
07/10/2023,Portiuncula University Hospital,0,0,0,0,9,,,HSE West & North West
07/10/2023,Sligo University Hospital,12,6,18,11,17,7,,HSE West & North West
07/10/2023,National Total,147,54,201,217,475,20,0,
08/10/2023,Cavan General Hospital,-1,2,1,10,6,,,HSE Dublin & North East
08/10/2023,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
08/10/2023,Mater Misericordiae University Hospital,18,,18,0,21,,,HSE Dublin & North East
08/10/2023,Our Lady of Lourdes Hospital,4,1,5,13,1,,,HSE Dublin & North East
08/10/2023,Our Lady's Hospital Navan,3,,3,6,4,,,HSE Dublin & North East
08/10/2023,CHI at Crumlin,0,,0,,4,,,HSE Dublin & Midlands
08/10/2023,CHI at Tallaght,0,,0,,2,,,HSE Dublin & Midlands
08/10/2023,HSE Dublin and North East Total,24,3,27,29,57,0,0,
08/10/2023,MRH Mullingar,11,0,11,3,1,1,,HSE Dublin & Midlands
08/10/2023,MRH Portlaoise,7,0,7,0,7,,,HSE Dublin & Midlands
08/10/2023,MRH Tullamore,0,0,0,0,5,,,HSE Dublin & Midlands
08/10/2023,Naas General Hospital,12,3,15,0,11,1,1,HSE Dublin & Midlands
08/10/2023,St. James's Hospital,4,0,4,0,61,,,HSE Dublin & Midlands
08/10/2023,Tallaght University Hospital,21,0,21,10,37,4,,HSE Dublin & Midlands
08/10/2023,St Luke's General Hospital Kilkenny,0,0,0,27,8,,,
08/10/2023,St. Vincent's University Hospital,7,,7,33,43,,1,HSE Dublin & South East
08/10/2023,Tipperary University Hospital,6,0,6,12,11,,,HSE Dublin & South East
08/10/2023,HSE Dublin and Midlands Total,68,3,71,85,189,6,2,
08/10/2023,Wexford General Hospital,7,4,11,5,5,1,,HSE Dublin & South East
08/10/2023,Cork University Hospital,18,6,24,16,49,4,,HSE South West
08/10/2023,Mercy University Hospital,10,0,10,8,27,1,,HSE South West
08/10/2023,UH Kerry,17,0,17,19,24,4,3,HSE South West
08/10/2023,UH Limerick,30,32,62,47,13,5,3,HSE Mid West
08/10/2023,Galway University Hospital,6,2,8,0,27,1,1,HSE West & North West
08/10/2023,Letterkenny University Hospital,4,5,9,15,30,,,HSE West & North West
08/10/2023,HSE Dublin and South East Total,92,49,141,117,195,16,7,
08/10/2023,Portiuncula University Hospital,0,0,0,0,9,,,HSE West & North West
08/10/2023,Sligo University Hospital,11,10,21,12,17,9,,HSE West & North West
08/10/2023,National Total,201,74,275,243,475,34,9,
09/10/2023,Cavan General Hospital,11,2,13,4,6,,1,HSE Dublin & North East
09/10/2023,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
09/10/2023,Mater Misericordiae University Hospital,24,,24,0,21,6,,HSE Dublin & North East
09/10/2023,Our Lady of Lourdes Hospital,17,1,18,17,1,,2,HSE Dublin & North East
09/10/2023,Our Lady's Hospital Navan,14,0,14,7,4,1,,HSE Dublin & North East
09/10/2023,CHI at Crumlin,6,,6,,4,,,HSE Dublin & Midlands
09/10/2023,CHI at Tallaght,1,,1,,2,,,HSE Dublin & Midlands
09/10/2023,HSE Dublin and North East Total,77,3,80,28,57,7,3,
09/10/2023,MRH Mullingar,17,4,21,3,1,5,,HSE Dublin & Midlands
09/10/2023,MRH Portlaoise,5,0,5,0,7,1,,HSE Dublin & Midlands
09/10/2023,MRH Tullamore,0,0,0,0,5,,,HSE Dublin & Midlands
09/10/2023,Naas General Hospital,11,5,16,10,11,,1,HSE Dublin & Midlands
09/10/2023,St. James's Hospital,11,0,11,0,61,,,HSE Dublin & Midlands
09/10/2023,Tallaght University Hospital,24,0,24,11,41,4,,HSE Dublin & Midlands
09/10/2023,St Luke's General Hospital Kilkenny,0,1,1,33,8,,,
09/10/2023,St. Vincent's University Hospital,14,0,14,22,43,,,HSE Dublin & South East
09/10/2023,Tipperary University Hospital,16,0,16,15,11,4,,HSE Dublin & South East
09/10/2023,HSE Dublin and Midlands Total,98,16,114,94,193,14,1,
09/10/2023,Wexford General Hospital,4,6,10,8,5,2,,HSE Dublin & South East
09/10/2023,Cork University Hospital,23,6,29,28,49,5,,HSE South West
09/10/2023,Mercy University Hospital,15,0,15,7,27,3,,HSE South West
09/10/2023,UH Kerry,26,0,26,16,24,7,6,HSE South West
09/10/2023,UH Limerick,31,35,66,42,13,17,1,HSE Mid West
09/10/2023,Galway University Hospital,21,7,28,21,27,3,,HSE West & North West
09/10/2023,Letterkenny University Hospital,20,,20,17,30,6,,HSE West & North West
09/10/2023,HSE Dublin and South East Total,140,54,194,155,195,43,7,
09/10/2023,Portiuncula University Hospital,0,0,0,0,9,,,HSE West & North West
09/10/2023,Sligo University Hospital,6,14,20,12,17,14,,HSE West & North West
09/10/2023,National Total,324,97,421,294,479,85,11,
10/10/2023,Cavan General Hospital,4,2,6,0,6,,,HSE Dublin & North East
10/10/2023,Connolly Hospital,2,0,2,10,5,,,HSE Dublin & North East
10/10/2023,Mater Misericordiae University Hospital,29,,29,0,19,6,,HSE Dublin & North East
10/10/2023,Our Lady of Lourdes Hospital,33,1,34,24,0,4,1,HSE Dublin & North East
10/10/2023,Our Lady's Hospital Navan,5,,5,7,3,1,,HSE Dublin & North East
10/10/2023,CHI at Crumlin,3,,3,,4,,,HSE Dublin & Midlands
10/10/2023,CHI at Tallaght,1,,1,,2,,,HSE Dublin & Midlands
10/10/2023,HSE Dublin and North East Total,84,3,87,41,51,11,1,
10/10/2023,MRH Mullingar,19,,19,1,0,,,HSE Dublin & Midlands
10/10/2023,MRH Portlaoise,5,0,5,0,7,5,,HSE Dublin & Midlands
10/10/2023,MRH Tullamore,0,0,0,7,6,,,HSE Dublin & Midlands
10/10/2023,Naas General Hospital,9,7,16,7,14,3,1,HSE Dublin & Midlands
10/10/2023,St. James's Hospital,15,0,15,0,63,,,HSE Dublin & Midlands
10/10/2023,Tallaght University Hospital,38,0,38,13,34,10,1,HSE Dublin & Midlands
10/10/2023,St Luke's General Hospital Kilkenny,7,6,13,35,8,,,
10/10/2023,St. Vincent's University Hospital,10,0,10,21,43,,,HSE Dublin & South East
10/10/2023,Tipperary University Hospital,16,,16,15,12,9,,HSE Dublin & South East
10/10/2023,HSE Dublin and Midlands Total,121,21,142,99,192,28,2,
10/10/2023,Wexford General Hospital,4,,4,8,7,2,,HSE Dublin & South East
10/10/2023,Cork University Hospital,27,8,35,30,51,6,,HSE South West
10/10/2023,Mercy University Hospital,18,,18,7,25,1,,HSE South West
10/10/2023,UH Kerry,18,0,18,24,26,4,,HSE South West
10/10/2023,UH Limerick,28,33,61,68,12,11,2,HSE Mid West
10/10/2023,Galway University Hospital,20,8,28,21,25,1,,HSE West & North West
10/10/2023,Letterkenny University Hospital,1,8,9,7,24,5,,HSE West & North West
10/10/2023,HSE Dublin and South East Total,116,57,173,189,186,30,2,
10/10/2023,Portiuncula University Hospital,1,0,1,0,8,,,HSE West & North West
10/10/2023,Sligo University Hospital,23,,23,11,17,4,,HSE West & North West
10/10/2023,National Total,353,88,441,346,462,81,5,
11/10/2023,Cavan General Hospital,-1,2,1,5,6,,,HSE Dublin & North East
11/10/2023,Connolly Hospital,1,0,1,14,5,,,HSE Dublin & North East
11/10/2023,Mater Misericordiae University Hospital,35,,35,0,23,6,3,HSE Dublin & North East
11/10/2023,Our Lady of Lourdes Hospital,11,1,12,20,0,,1,HSE Dublin & North East
11/10/2023,Our Lady's Hospital Navan,0,0,0,7,3,,,HSE Dublin & North East
11/10/2023,CHI at Crumlin,6,,6,,4,,,HSE Dublin & Midlands
11/10/2023,CHI at Tallaght,0,,0,,2,,,HSE Dublin & Midlands
11/10/2023,HSE Dublin and North East Total,55,3,58,46,56,6,4,
11/10/2023,MRH Mullingar,15,3,18,3,0,1,1,HSE Dublin & Midlands
11/10/2023,MRH Portlaoise,7,0,7,0,7,,,HSE Dublin & Midlands
11/10/2023,MRH Tullamore,0,0,0,11,5,,,HSE Dublin & Midlands
11/10/2023,Naas General Hospital,13,7,20,12,14,1,,HSE Dublin & Midlands
11/10/2023,St. James's Hospital,27,,27,0,64,1,,HSE Dublin & Midlands
11/10/2023,Tallaght University Hospital,20,6,26,17,35,5,3,HSE Dublin & Midlands
11/10/2023,St Luke's General Hospital Kilkenny,14,6,20,34,9,6,2,
11/10/2023,St. Vincent's University Hospital,18,,18,33,47,2,,HSE Dublin & South East
11/10/2023,Tipperary University Hospital,6,0,6,12,11,2,,HSE Dublin & South East
11/10/2023,HSE Dublin and Midlands Total,125,22,147,122,197,20,6,
11/10/2023,Wexford General Hospital,6,5,11,10,6,,,HSE Dublin & South East
11/10/2023,Cork University Hospital,38,11,49,16,48,2,,HSE South West
11/10/2023,Mercy University Hospital,15,0,15,7,22,4,,HSE South West
11/10/2023,UH Kerry,10,0,10,9,22,2,,HSE South West
11/10/2023,UH Limerick,35,34,69,61,12,12,1,HSE Mid West
11/10/2023,Galway University Hospital,32,12,44,20,25,2,,HSE West & North West
11/10/2023,Letterkenny University Hospital,10,,10,15,24,4,,HSE West & North West
11/10/2023,HSE Dublin and South East Total,146,62,208,159,178,26,1,
11/10/2023,Portiuncula University Hospital,0,0,0,0,8,,,HSE West & North West
11/10/2023,Sligo University Hospital,2,13,15,12,17,7,,HSE West & North West
11/10/2023,National Total,334,109,443,346,472,62,11,
12/10/2023,Cavan General Hospital,-2,2,0,2,7,,,HSE Dublin & North East
12/10/2023,Connolly Hospital,0,0,0,5,5,,,HSE Dublin & North East
12/10/2023,Mater Misericordiae University Hospital,32,,32,0,28,7,1,HSE Dublin & North East
12/10/2023,Our Lady of Lourdes Hospital,6,0,6,14,0,,,HSE Dublin & North East
12/10/2023,Our Lady's Hospital Navan,0,0,0,0,3,,,HSE Dublin & North East
12/10/2023,CHI at Crumlin,6,,6,,4,,,HSE Dublin & Midlands
12/10/2023,CHI at Tallaght,0,,0,,2,,,HSE Dublin & Midlands
12/10/2023,HSE Dublin and North East Total,42,2,44,21,66,7,1,
12/10/2023,MRH Mullingar,11,1,12,1,0,1,,HSE Dublin & Midlands
12/10/2023,MRH Portlaoise,12,,12,0,7,2,,HSE Dublin & Midlands
12/10/2023,MRH Tullamore,0,0,0,14,8,,,HSE Dublin & Midlands
12/10/2023,Naas General Hospital,13,6,19,6,12,6,3,HSE Dublin & Midlands
12/10/2023,St. James's Hospital,34,0,34,0,62,5,,HSE Dublin & Midlands
12/10/2023,Tallaght University Hospital,23,,23,16,35,6,1,HSE Dublin & Midlands
12/10/2023,St Luke's General Hospital Kilkenny,10,5,15,44,9,4,,
12/10/2023,St. Vincent's University Hospital,11,0,11,22,46,,,HSE Dublin & South East
12/10/2023,Tipperary University Hospital,11,0,11,12,8,3,,HSE Dublin & South East
12/10/2023,HSE Dublin and Midlands Total,129,12,141,115,192,28,4,
12/10/2023,Wexford General Hospital,0,18,18,13,6,1,,HSE Dublin & South East
12/10/2023,Cork University Hospital,31,13,44,21,48,7,,HSE South West
12/10/2023,Mercy University Hospital,16,0,16,8,22,2,,HSE South West
12/10/2023,UH Kerry,10,0,10,12,26,1,,HSE South West
12/10/2023,UH Limerick,24,33,57,54,16,5,,HSE Mid West
12/10/2023,Galway University Hospital,21,6,27,20,25,6,,HSE West & North West
12/10/2023,Letterkenny University Hospital,10,6,16,7,28,5,,HSE West & North West
12/10/2023,HSE Dublin and South East Total,112,76,188,151,188,27,0,
