Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
19/11/2024,Cork University Hospital,10.0,7,17.0,22.0,26.0,,
19/11/2024,Mallow General Hospital,,,,,3.0,,
19/11/2024,Mercy University Hospital,14.0,4,18.0,7.0,8.0,3.0,1
19/11/2024,South Infirmary Victoria University Hospital,,,,,3.0,,
19/11/2024,UH Kerry,14.0,0,14.0,9.0,27.0,4.0,
19/11/2024,HSE South West Total,38.0,11,49.0,38.0,70.0,7.0,1
19/11/2024,Ennis Hospital,,,,,3.0,,
19/11/2024,Nenagh Hospital,,,,,1.0,,
19/11/2024,St. John's Hospital Limerick,,,,,3.0,,
19/11/2024,UH Limerick,37.0,43,80.0,56.0,6.0,29.0,
19/11/2024,HSE Mid West Total,37.0,43,80.0,56.0,13.0,29.0,0
19/11/2024,Galway University Hospital,9.0,5,14.0,21.0,34.0,,
19/11/2024,Letterkenny University Hospital,8.0,8,16.0,9.0,20.0,3.0,
19/11/2024,Mayo University Hospital,6.0,13,19.0,12.0,5.0,10.0,
19/11/2024,Portiuncula University Hospital,2.0,0,2.0,0.0,2.0,,
19/11/2024,Roscommon University Hospital,,,,,0.0,,
19/11/2024,Sligo University Hospital,7.0,5,12.0,8.0,30.0,4.0,
19/11/2024,HSE West and North West Total,32.0,31,63.0,50.0,91.0,17.0,0
19/11/2024,National Total,258.0,102,360.0,413.0,361.0,66.0,3
20/11/2024,Beaumont Hospital,18.0,0,18.0,7.0,17.0,,
20/11/2024,Cavan General Hospital,1.0,0,1.0,8.0,2.0,,
20/11/2024,Connolly Hospital,0.0,0,0.0,0.0,6.0,,
20/11/2024,Louth County Hospital,,,,,0.0,,
20/11/2024,Mater Misericordiae University Hospital,23.0,0,23.0,9.0,14.0,1.0,
20/11/2024,National Orthopaedic Hospital Cappagh,,,,,1.0,,
20/11/2024,Our Lady of Lourdes Hospital,20.0,0,20.0,29.0,0.0,,
20/11/2024,Our Lady's Hospital Navan,0.0,0,0.0,8.0,5.0,,
20/11/2024,HSE Dublin and North East Total,62.0,0,62.0,61.0,45.0,1.0,0
20/11/2024,CHI at Crumlin,5.0,0,5.0,2.0,4.0,,
20/11/2024,CHI at Tallaght,7.0,0,7.0,2.0,1.0,,
20/11/2024,CHI at Temple Street,3.0,0,3.0,,3.0,,
20/11/2024,MRH Mullingar,5.0,0,5.0,15.0,4.0,,
20/11/2024,MRH Portlaoise,0.0,0,0.0,0.0,4.0,,
20/11/2024,MRH Tullamore,0.0,0,0.0,24.0,7.0,,
20/11/2024,Naas General Hospital,11.0,4,15.0,14.0,11.0,3.0,
20/11/2024,St. James's Hospital,14.0,0,14.0,15.0,20.0,,
20/11/2024,St. Luke's Radiation Oncology Network,,,,,0.0,,
20/11/2024,Tallaght University Hospital,16.0,8,24.0,28.0,24.0,7.0,
20/11/2024,HSE Dublin and Midlands Total,61.0,12,73.0,100.0,78.0,10.0,0
20/11/2024,National Rehabilitation Hospital,,,,,12.0,,
20/11/2024,St. Columcille's Hospital,,,,,2.0,,
20/11/2024,St Luke's General Hospital Kilkenny,7.0,0,7.0,10.0,11.0,,
20/11/2024,St. Michael's Hospital,,,,,4.0,,
20/11/2024,St. Vincent's University Hospital,30.0,4,34.0,54.0,15.0,9.0,5
20/11/2024,Tipperary University Hospital,9.0,0,9.0,2.0,8.0,5.0,
20/11/2024,UH Waterford,0.0,0,0.0,7.0,16.0,,
20/11/2024,Wexford General Hospital,11.0,7,18.0,24.0,8.0,3.0,1
20/11/2024,HSE Dublin and South East Total,57.0,11,68.0,97.0,76.0,17.0,6
20/11/2024,Bantry General Hospital,,,,,3.0,,
20/11/2024,Cork University Hospital,8.0,7,15.0,24.0,26.0,,
20/11/2024,Mallow General Hospital,,,,,4.0,,
20/11/2024,Mercy University Hospital,7.0,4,11.0,7.0,8.0,2.0,
20/11/2024,South Infirmary Victoria University Hospital,,,,,3.0,,
20/11/2024,UH Kerry,14.0,0,14.0,8.0,28.0,3.0,
20/11/2024,HSE South West Total,29.0,11,40.0,39.0,72.0,5.0,0
20/11/2024,Ennis Hospital,,,,,3.0,,
20/11/2024,Nenagh Hospital,,,,,1.0,,
20/11/2024,St. John's Hospital Limerick,,,,,2.0,,
20/11/2024,UH Limerick,27.0,48,75.0,51.0,5.0,24.0,
20/11/2024,HSE Mid West Total,27.0,48,75.0,51.0,11.0,24.0,0
20/11/2024,Galway University Hospital,9.0,6,15.0,20.0,35.0,,
20/11/2024,Letterkenny University Hospital,5.0,6,11.0,8.0,27.0,2.0,
20/11/2024,Mayo University Hospital,11.0,16,27.0,15.0,9.0,9.0,
20/11/2024,Portiuncula University Hospital,2.0,0,2.0,0.0,4.0,,
20/11/2024,Roscommon University Hospital,,,,,0.0,,
20/11/2024,Sligo University Hospital,14.0,13,27.0,9.0,27.0,3.0,
20/11/2024,HSE West and North West Total,41.0,41,82.0,52.0,102.0,14.0,0
20/11/2024,National Total,277.0,123,400.0,400.0,384.0,71.0,6
21/11/2024,Beaumont Hospital,25.0,0,25.0,14.0,17.0,,
21/11/2024,Cavan General Hospital,3.0,0,3.0,7.0,2.0,,
21/11/2024,Connolly Hospital,0.0,0,0.0,0.0,6.0,,
21/11/2024,Louth County Hospital,,,,,0.0,,
21/11/2024,Mater Misericordiae University Hospital,30.0,0,30.0,13.0,14.0,4.0,
21/11/2024,National Orthopaedic Hospital Cappagh,,,,,1.0,,
21/11/2024,Our Lady of Lourdes Hospital,16.0,0,16.0,29.0,0.0,,
21/11/2024,Our Lady's Hospital Navan,0.0,0,0.0,7.0,4.0,,
21/11/2024,HSE Dublin and North East Total,74.0,0,74.0,70.0,44.0,4.0,0
21/11/2024,CHI at Crumlin,4.0,0,4.0,0.0,4.0,,
21/11/2024,CHI at Tallaght,2.0,0,2.0,0.0,0.0,,
21/11/2024,CHI at Temple Street,0.0,0,0.0,0.0,3.0,,
21/11/2024,MRH Mullingar,3.0,0,3.0,15.0,4.0,2.0,
21/11/2024,MRH Portlaoise,0.0,0,0.0,3.0,5.0,,
21/11/2024,MRH Tullamore,0.0,0,0.0,23.0,7.0,,
21/11/2024,Naas General Hospital,10.0,3,13.0,12.0,12.0,3.0,
21/11/2024,St. James's Hospital,14.0,0,14.0,12.0,20.0,,
21/11/2024,St. Luke's Radiation Oncology Network,,,,,0.0,,
21/11/2024,Tallaght University Hospital,10.0,0,10.0,25.0,24.0,,
21/11/2024,HSE Dublin and Midlands Total,43.0,3,46.0,90.0,79.0,5.0,0
21/11/2024,National Rehabilitation Hospital,,,,,11.0,,
21/11/2024,St. Columcille's Hospital,,,,,2.0,,
21/11/2024,St Luke's General Hospital Kilkenny,6.0,0,6.0,10.0,9.0,,
21/11/2024,St. Michael's Hospital,,,,,4.0,,
21/11/2024,St. Vincent's University Hospital,20.0,4,24.0,39.0,14.0,5.0,1
21/11/2024,Tipperary University Hospital,14.0,3,17.0,0.0,9.0,1.0,
21/11/2024,UH Waterford,0.0,0,0.0,4.0,12.0,,
21/11/2024,Wexford General Hospital,6.0,9,15.0,29.0,9.0,4.0,
21/11/2024,HSE Dublin and South East Total,46.0,16,62.0,82.0,70.0,10.0,1
21/11/2024,Bantry General Hospital,,,,,3.0,,
21/11/2024,Cork University Hospital,0.0,8,8.0,22.0,24.0,,
21/11/2024,Mallow General Hospital,,,,,4.0,,
21/11/2024,Mercy University Hospital,12.0,4,16.0,7.0,12.0,2.0,
21/11/2024,South Infirmary Victoria University Hospital,,,,,2.0,,
21/11/2024,UH Kerry,8.0,0,8.0,8.0,27.0,,
21/11/2024,HSE South West Total,20.0,12,32.0,37.0,72.0,2.0,0
21/11/2024,Ennis Hospital,,,,,2.0,,
21/11/2024,Nenagh Hospital,,,,,1.0,,
21/11/2024,St. John's Hospital Limerick,,,,,2.0,,
21/11/2024,UH Limerick,23.0,36,59.0,50.0,5.0,21.0,
21/11/2024,HSE Mid West Total,23.0,36,59.0,50.0,10.0,21.0,0
21/11/2024,Galway University Hospital,10.0,4,14.0,21.0,37.0,,
21/11/2024,Letterkenny University Hospital,14.0,6,20.0,7.0,24.0,4.0,
21/11/2024,Mayo University Hospital,3.0,9,12.0,8.0,8.0,6.0,
21/11/2024,Portiuncula University Hospital,4.0,0,4.0,3.0,4.0,,
21/11/2024,Roscommon University Hospital,,,,,5.0,,
21/11/2024,Sligo University Hospital,20.0,15,35.0,10.0,26.0,5.0,
21/11/2024,HSE West and North West Total,51.0,34,85.0,49.0,104.0,15.0,0
21/11/2024,National Total,257.0,101,358.0,378.0,379.0,57.0,1
22/11/2024,Beaumont Hospital,7.0,0,7.0,13.0,13.0,,
22/11/2024,Cavan General Hospital,8.0,0,8.0,4.0,2.0,,
22/11/2024,Connolly Hospital,1.0,0,1.0,0.0,6.0,,
22/11/2024,Louth County Hospital,,,,,0.0,,
22/11/2024,Mater Misericordiae University Hospital,14.0,0,14.0,11.0,15.0,,
22/11/2024,National Orthopaedic Hospital Cappagh,,,,,1.0,,
22/11/2024,Our Lady of Lourdes Hospital,14.0,0,14.0,29.0,0.0,,
22/11/2024,Our Lady's Hospital Navan,0.0,0,0.0,7.0,2.0,,
22/11/2024,HSE Dublin and North East Total,44.0,0,44.0,64.0,39.0,0.0,0
22/11/2024,CHI at Crumlin,2.0,0,2.0,,4.0,,
22/11/2024,CHI at Tallaght,0.0,0,0.0,0.0,0.0,,
22/11/2024,CHI at Temple Street,3.0,0,3.0,2.0,3.0,,
22/11/2024,MRH Mullingar,2.0,0,2.0,17.0,4.0,,
22/11/2024,MRH Portlaoise,0.0,0,0.0,4.0,5.0,,
22/11/2024,MRH Tullamore,0.0,0,0.0,21.0,7.0,,
22/11/2024,Naas General Hospital,6.0,4,10.0,10.0,13.0,1.0,
22/11/2024,St. James's Hospital,10.0,0,10.0,15.0,20.0,,
22/11/2024,St. Luke's Radiation Oncology Network,,,,,0.0,,
22/11/2024,Tallaght University Hospital,15.0,6,21.0,24.0,24.0,,
22/11/2024,HSE Dublin and Midlands Total,38.0,10,48.0,93.0,80.0,1.0,0
22/11/2024,National Rehabilitation Hospital,,,,,11.0,,
22/11/2024,St. Columcille's Hospital,,,,,2.0,,
22/11/2024,St Luke's General Hospital Kilkenny,0.0,0,0.0,10.0,10.0,,
22/11/2024,St. Michael's Hospital,,,,,4.0,,
22/11/2024,St. Vincent's University Hospital,9.0,0,9.0,39.0,17.0,,
22/11/2024,Tipperary University Hospital,7.0,3,10.0,0.0,12.0,4.0,
22/11/2024,UH Waterford,0.0,0,0.0,0.0,18.0,,
22/11/2024,Wexford General Hospital,4.0,8,12.0,30.0,7.0,5.0,
22/11/2024,HSE Dublin and South East Total,20.0,11,31.0,79.0,81.0,9.0,0
22/11/2024,Bantry General Hospital,,,,,3.0,,
22/11/2024,Cork University Hospital,9.0,6,15.0,23.0,18.0,,
22/11/2024,Mallow General Hospital,,,,,4.0,,
22/11/2024,Mercy University Hospital,7.0,4,11.0,8.0,11.0,,
22/11/2024,South Infirmary Victoria University Hospital,,,,,2.0,,
22/11/2024,UH Kerry,6.0,0,6.0,10.0,29.0,,
22/11/2024,HSE South West Total,22.0,10,32.0,41.0,67.0,0.0,0
22/11/2024,Ennis Hospital,,,,,2.0,,
22/11/2024,Nenagh Hospital,,,,,1.0,,
22/11/2024,St. John's Hospital Limerick,,,,,2.0,,
22/11/2024,UH Limerick,13.0,34,47.0,45.0,5.0,14.0,
22/11/2024,HSE Mid West Total,13.0,34,47.0,45.0,10.0,14.0,0
22/11/2024,Galway University Hospital,16.0,6,22.0,20.0,41.0,3.0,
22/11/2024,Letterkenny University Hospital,6.0,4,10.0,9.0,24.0,2.0,
22/11/2024,Mayo University Hospital,5.0,12,17.0,13.0,7.0,6.0,
22/11/2024,Portiuncula University Hospital,0.0,0,0.0,3.0,4.0,,
22/11/2024,Roscommon University Hospital,,,,,3.0,,
22/11/2024,Sligo University Hospital,15.0,14,29.0,12.0,26.0,9.0,
22/11/2024,HSE West and North West Total,42.0,36,78.0,57.0,105.0,20.0,0
22/11/2024,National Total,179.0,101,280.0,379.0,382.0,44.0,0
23/11/2024,Beaumont Hospital,0.0,0,0.0,0.0,10.0,,
23/11/2024,Cavan General Hospital,2.0,0,2.0,6.0,2.0,,
23/11/2024,Connolly Hospital,0.0,0,0.0,0.0,6.0,,
23/11/2024,Louth County Hospital,,,,,0.0,,
23/11/2024,Mater Misericordiae University Hospital,10.0,0,10.0,0.0,14.0,,
23/11/2024,National Orthopaedic Hospital Cappagh,,,,,1.0,,
23/11/2024,Our Lady of Lourdes Hospital,5.0,0,5.0,13.0,0.0,,
23/11/2024,Our Lady's Hospital Navan,0.0,0,0.0,0.0,2.0,,
23/11/2024,HSE Dublin and North East Total,17.0,0,17.0,19.0,35.0,0.0,0
23/11/2024,CHI at Crumlin,3.0,0,3.0,,4.0,,
23/11/2024,CHI at Tallaght,2.0,,2.0,,2.0,,
23/11/2024,CHI at Temple Street,8.0,,8.0,,3.0,,
23/11/2024,MRH Mullingar,1.0,0,1.0,6.0,4.0,,
23/11/2024,MRH Portlaoise,2.0,0,2.0,10.0,5.0,,
23/11/2024,MRH Tullamore,0.0,0,0.0,13.0,7.0,,
23/11/2024,Naas General Hospital,9.0,4,13.0,0.0,12.0,,
23/11/2024,St. James's Hospital,5.0,0,5.0,8.0,20.0,1.0,1
23/11/2024,St. Luke's Radiation Oncology Network,,,,,0.0,,
23/11/2024,Tallaght University Hospital,6.0,0,6.0,15.0,23.0,,
23/11/2024,HSE Dublin and Midlands Total,36.0,4,40.0,52.0,80.0,1.0,1
23/11/2024,National Rehabilitation Hospital,,,,,11.0,,
23/11/2024,St. Columcille's Hospital,,,,,5.0,,
23/11/2024,St Luke's General Hospital Kilkenny,0.0,0,0.0,6.0,9.0,,
23/11/2024,St. Michael's Hospital,,,,,4.0,,
23/11/2024,St. Vincent's University Hospital,2.0,0,2.0,39.0,17.0,,
23/11/2024,Tipperary University Hospital,1.0,0,1.0,0.0,9.0,,
23/11/2024,UH Waterford,0.0,0,0.0,3.0,26.0,,
23/11/2024,Wexford General Hospital,3.0,1,4.0,22.0,7.0,,
23/11/2024,HSE Dublin and South East Total,6.0,1,7.0,70.0,88.0,0.0,0
23/11/2024,Bantry General Hospital,,,,,3.0,,
23/11/2024,Cork University Hospital,6.0,0,6.0,11.0,14.0,,
23/11/2024,Mallow General Hospital,,,,,4.0,,
23/11/2024,Mercy University Hospital,12.0,2,14.0,8.0,12.0,,
23/11/2024,South Infirmary Victoria University Hospital,,,,,3.0,,
23/11/2024,UH Kerry,2.0,0,2.0,9.0,25.0,,
23/11/2024,HSE South West Total,20.0,2,22.0,28.0,61.0,0.0,0
23/11/2024,Ennis Hospital,,,,,3.0,,
23/11/2024,Nenagh Hospital,,,,,2.0,,
23/11/2024,St. John's Hospital Limerick,,,,,3.0,,
23/11/2024,UH Limerick,2.0,31,33.0,23.0,4.0,7.0,1
23/11/2024,HSE Mid West Total,2.0,31,33.0,23.0,12.0,7.0,1
23/11/2024,Galway University Hospital,5.0,2,7.0,22.0,41.0,,
23/11/2024,Letterkenny University Hospital,2.0,2,4.0,0.0,24.0,1.0,
23/11/2024,Mayo University Hospital,2.0,4,6.0,9.0,8.0,,
23/11/2024,Portiuncula University Hospital,0.0,0,0.0,0.0,4.0,,
23/11/2024,Roscommon University Hospital,,,,,3.0,,
23/11/2024,Sligo University Hospital,6.0,1,7.0,9.0,24.0,,
23/11/2024,HSE West and North West Total,15.0,9,24.0,40.0,104.0,1.0,0
23/11/2024,National Total,96.0,47,143.0,232.0,380.0,9.0,2
24/11/2024,Beaumont Hospital,4.0,0,4.0,0.0,10.0,,
24/11/2024,Cavan General Hospital,8.0,,8.0,10.0,2.0,,
24/11/2024,Connolly Hospital,0.0,0,0.0,0.0,6.0,,
24/11/2024,Louth County Hospital,,,,,0.0,,
24/11/2024,Mater Misericordiae University Hospital,11.0,0,11.0,6.0,14.0,,
24/11/2024,National Orthopaedic Hospital Cappagh,,,,,1.0,,
24/11/2024,Our Lady of Lourdes Hospital,22.0,0,22.0,27.0,0.0,,
24/11/2024,Our Lady's Hospital Navan,1.0,0,1.0,0.0,2.0,,
24/11/2024,HSE Dublin and North East Total,46.0,0,46.0,43.0,35.0,0.0,0
24/11/2024,CHI at Crumlin,1.0,0,1.0,,4.0,,
24/11/2024,CHI at Tallaght,0.0,0,0.0,,2.0,,
24/11/2024,CHI at Temple Street,4.0,,4.0,,3.0,,
24/11/2024,MRH Mullingar,1.0,0,1.0,6.0,4.0,,
24/11/2024,MRH Portlaoise,0.0,0,0.0,8.0,5.0,,
24/11/2024,MRH Tullamore,0.0,0,0.0,20.0,7.0,,
24/11/2024,Naas General Hospital,11.0,4,15.0,6.0,12.0,,
24/11/2024,St. James's Hospital,13.0,0,13.0,0.0,20.0,1.0,
24/11/2024,St. Luke's Radiation Oncology Network,,,,,0.0,,
24/11/2024,Tallaght University Hospital,14.0,0,14.0,19.0,23.0,5.0,
24/11/2024,HSE Dublin and Midlands Total,44.0,4,48.0,59.0,80.0,6.0,0
24/11/2024,National Rehabilitation Hospital,,,,,11.0,,
24/11/2024,St. Columcille's Hospital,,,,,5.0,,
24/11/2024,St Luke's General Hospital Kilkenny,2.0,0,2.0,0.0,9.0,,
24/11/2024,St. Michael's Hospital,,,,,4.0,,
24/11/2024,St. Vincent's University Hospital,10.0,0,10.0,39.0,17.0,,
24/11/2024,Tipperary University Hospital,0.0,0,0.0,0.0,9.0,,
24/11/2024,UH Waterford,0.0,0,0.0,5.0,26.0,,
24/11/2024,Wexford General Hospital,0.0,5,5.0,32.0,7.0,,
24/11/2024,HSE Dublin and South East Total,12.0,5,17.0,76.0,88.0,0.0,0
24/11/2024,Bantry General Hospital,,,,,3.0,,
24/11/2024,Cork University Hospital,5.0,2,7.0,12.0,14.0,,
24/11/2024,Mallow General Hospital,,,,,4.0,,
24/11/2024,Mercy University Hospital,12.0,3,15.0,7.0,12.0,5.0,2
24/11/2024,South Infirmary Victoria University Hospital,,,,,3.0,,
24/11/2024,UH Kerry,13.0,0,13.0,8.0,25.0,2.0,
24/11/2024,HSE South West Total,30.0,5,35.0,27.0,61.0,7.0,2
24/11/2024,Ennis Hospital,,,,,3.0,,
24/11/2024,Nenagh Hospital,,,,,2.0,,
24/11/2024,St. John's Hospital Limerick,,,,,3.0,,
24/11/2024,UH Limerick,14.0,37,51.0,22.0,4.0,14.0,3
24/11/2024,HSE Mid West Total,14.0,37,51.0,22.0,12.0,14.0,3
24/11/2024,Galway University Hospital,10.0,7,17.0,21.0,40.0,1.0,1
24/11/2024,Letterkenny University Hospital,7.0,4,11.0,0.0,24.0,2.0,
24/11/2024,Mayo University Hospital,3.0,10,13.0,12.0,8.0,5.0,
24/11/2024,Portiuncula University Hospital,7.0,0,7.0,0.0,4.0,,
24/11/2024,Roscommon University Hospital,,,,,3.0,,
24/11/2024,Sligo University Hospital,10.0,6,16.0,9.0,24.0,4.0,
24/11/2024,HSE West and North West Total,37.0,27,64.0,42.0,103.0,12.0,1
24/11/2024,National Total,183.0,78,261.0,269.0,379.0,39.0,6
25/11/2024,Beaumont Hospital,25.0,0,25.0,5.0,10.0,,
25/11/2024,Cavan General Hospital,14.0,0,14.0,10.0,2.0,,
25/11/2024,Connolly Hospital,0.0,0,0.0,0.0,6.0,,
25/11/2024,Louth County Hospital,,,,,0.0,,
25/11/2024,Mater Misericordiae University Hospital,27.0,0,27.0,8.0,14.0,3.0,
25/11/2024,National Orthopaedic Hospital Cappagh,,,,,1.0,,
25/11/2024,Our Lady of Lourdes Hospital,26.0,0,26.0,32.0,0.0,6.0,6
25/11/2024,Our Lady's Hospital Navan,5.0,0,5.0,11.0,2.0,,
25/11/2024,HSE Dublin and North East Total,97.0,0,97.0,66.0,35.0,9.0,6
25/11/2024,CHI at Crumlin,0.0,0,0.0,0.0,4.0,,
25/11/2024,CHI at Tallaght,3.0,0,3.0,0.0,2.0,,
25/11/2024,CHI at Temple Street,8.0,0,8.0,4.0,3.0,,
25/11/2024,MRH Mullingar,2.0,0,2.0,13.0,4.0,,
25/11/2024,MRH Portlaoise,0.0,0,0.0,7.0,5.0,,
25/11/2024,MRH Tullamore,0.0,0,0.0,26.0,7.0,,
25/11/2024,Naas General Hospital,20.0,4,24.0,15.0,12.0,9.0,6
25/11/2024,St. James's Hospital,25.0,0,25.0,14.0,20.0,1.0,
25/11/2024,St. Luke's Radiation Oncology Network,,,,,0.0,,
25/11/2024,Tallaght University Hospital,19.0,0,19.0,26.0,23.0,4.0,
25/11/2024,HSE Dublin and Midlands Total,77.0,4,81.0,105.0,80.0,14.0,6
25/11/2024,National Rehabilitation Hospital,,,,,11.0,,
25/11/2024,St. Columcille's Hospital,,,,,5.0,,
25/11/2024,St Luke's General Hospital Kilkenny,12.0,3,15.0,15.0,9.0,,
25/11/2024,St. Michael's Hospital,,,,,4.0,,
25/11/2024,St. Vincent's University Hospital,20.0,0,20.0,39.0,17.0,2.0,1
25/11/2024,Tipperary University Hospital,7.0,0,7.0,0.0,9.0,,
25/11/2024,UH Waterford,0.0,0,0.0,7.0,26.0,,
25/11/2024,Wexford General Hospital,10.0,6,16.0,37.0,7.0,3.0,1
25/11/2024,HSE Dublin and South East Total,49.0,9,58.0,98.0,88.0,5.0,2
25/11/2024,Bantry General Hospital,,,,,3.0,,
25/11/2024,Cork University Hospital,7.0,4,11.0,24.0,14.0,,
25/11/2024,Mallow General Hospital,,,,,4.0,,
25/11/2024,Mercy University Hospital,16.0,5,21.0,8.0,12.0,8.0,2
25/11/2024,South Infirmary Victoria University Hospital,,,,,3.0,,
25/11/2024,UH Kerry,15.0,0,15.0,9.0,25.0,3.0,
25/11/2024,HSE South West Total,38.0,9,47.0,41.0,61.0,11.0,2
25/11/2024,Ennis Hospital,,,,,3.0,,
25/11/2024,Nenagh Hospital,,,,,2.0,,
25/11/2024,St. John's Hospital Limerick,,,,,3.0,,
25/11/2024,UH Limerick,18.0,41,59.0,45.0,4.0,31.0,
25/11/2024,HSE Mid West Total,18.0,41,59.0,45.0,12.0,31.0,0
25/11/2024,Galway University Hospital,28.0,13,41.0,26.0,40.0,8.0,3
25/11/2024,Letterkenny University Hospital,11.0,6,17.0,6.0,24.0,3.0,
25/11/2024,Mayo University Hospital,13.0,13,26.0,14.0,8.0,10.0,
25/11/2024,Portiuncula University Hospital,8.0,0,8.0,3.0,4.0,,
25/11/2024,Roscommon University Hospital,,,,,3.0,,
25/11/2024,Sligo University Hospital,4.0,9,13.0,14.0,24.0,5.0,
25/11/2024,HSE West and North West Total,64.0,41,105.0,63.0,103.0,26.0,3
25/11/2024,National Total,343.0,104,447.0,418.0,379.0,96.0,19
26/11/2024,Beaumont Hospital,28.0,0,28.0,10.0,11.0,2.0,1
26/11/2024,Cavan General Hospital,15.0,0,15.0,15.0,2.0,,
26/11/2024,Connolly Hospital,2.0,0,2.0,0.0,5.0,,
26/11/2024,Louth County Hospital,,,,,0.0,,
26/11/2024,Mater Misericordiae University Hospital,37.0,0,37.0,20.0,15.0,3.0,
26/11/2024,National Orthopaedic Hospital Cappagh,,,,,1.0,,
26/11/2024,Our Lady of Lourdes Hospital,26.0,1,27.0,30.0,0.0,1.0,
26/11/2024,Our Lady's Hospital Navan,7.0,0,7.0,11.0,2.0,,
26/11/2024,HSE Dublin and North East Total,115.0,1,116.0,86.0,36.0,6.0,1
26/11/2024,CHI at Crumlin,9.0,0,9.0,,4.0,,
26/11/2024,CHI at Tallaght,5.0,0,5.0,1.0,2.0,,
26/11/2024,CHI at Temple Street,4.0,0,4.0,,3.0,,
26/11/2024,MRH Mullingar,3.0,0,3.0,18.0,4.0,,
26/11/2024,MRH Portlaoise,0.0,0,0.0,0.0,8.0,,
26/11/2024,MRH Tullamore,0.0,0,0.0,34.0,7.0,,
26/11/2024,Naas General Hospital,16.0,4,20.0,14.0,12.0,4.0,1
26/11/2024,St. James's Hospital,22.0,0,22.0,24.0,20.0,5.0,
26/11/2024,St. Luke's Radiation Oncology Network,,,,,0.0,,
26/11/2024,Tallaght University Hospital,16.0,4,20.0,26.0,23.0,2.0,
26/11/2024,HSE Dublin and Midlands Total,75.0,8,83.0,117.0,83.0,11.0,1
26/11/2024,National Rehabilitation Hospital,,,,,11.0,,
26/11/2024,St. Columcille's Hospital,,,,,5.0,,
26/11/2024,St Luke's General Hospital Kilkenny,7.0,8,15.0,29.0,9.0,2.0,
26/11/2024,St. Michael's Hospital,,,,,4.0,,
26/11/2024,St. Vincent's University Hospital,25.0,0,25.0,39.0,16.0,4.0,2
26/11/2024,Tipperary University Hospital,9.0,3,12.0,3.0,6.0,3.0,
26/11/2024,UH Waterford,0.0,0,0.0,12.0,21.0,,
26/11/2024,Wexford General Hospital,9.0,6,15.0,36.0,7.0,2.0,
26/11/2024,HSE Dublin and South East Total,50.0,17,67.0,119.0,79.0,11.0,2
26/11/2024,Bantry General Hospital,,,,,3.0,,
26/11/2024,Cork University Hospital,15.0,8,23.0,28.0,16.0,1.0,1
26/11/2024,Mallow General Hospital,,,,,4.0,,
26/11/2024,Mercy University Hospital,20.0,4,24.0,7.0,11.0,3.0,
26/11/2024,South Infirmary Victoria University Hospital,,,,,3.0,,
26/11/2024,UH Kerry,16.0,0,16.0,9.0,26.0,3.0,
26/11/2024,HSE South West Total,51.0,12,63.0,44.0,63.0,7.0,1
26/11/2024,Ennis Hospital,,,,,3.0,,
26/11/2024,Nenagh Hospital,,,,,2.0,,
26/11/2024,St. John's Hospital Limerick,,,,,3.0,,
26/11/2024,UH Limerick,22.0,44,66.0,55.0,4.0,13.0,1
26/11/2024,HSE Mid West Total,22.0,44,66.0,55.0,12.0,13.0,1
26/11/2024,Galway University Hospital,22.0,10,32.0,30.0,39.0,6.0,
26/11/2024,Letterkenny University Hospital,10.0,6,16.0,11.0,26.0,2.0,
26/11/2024,Mayo University Hospital,5.0,11,16.0,14.0,10.0,6.0,
26/11/2024,Portiuncula University Hospital,1.0,0,1.0,0.0,3.0,,
26/11/2024,Roscommon University Hospital,,,,,3.0,,
26/11/2024,Sligo University Hospital,17.0,3,20.0,8.0,23.0,2.0,
26/11/2024,HSE West and North West Total,55.0,30,85.0,63.0,104.0,16.0,0
26/11/2024,National Total,368.0,112,480.0,484.0,377.0,64.0,6
27/11/2024,Beaumont Hospital,11.0,0,11.0,10.0,10.0,,
27/11/2024,Cavan General Hospital,14.0,0,14.0,10.0,2.0,3.0,1
27/11/2024,Connolly Hospital,0.0,0,0.0,0.0,5.0,,
27/11/2024,Louth County Hospital,,,,,0.0,,
27/11/2024,Mater Misericordiae University Hospital,22.0,0,22.0,25.0,17.0,,
27/11/2024,National Orthopaedic Hospital Cappagh,,,,,2.0,,
27/11/2024,Our Lady of Lourdes Hospital,12.0,0,12.0,39.0,0.0,,
27/11/2024,Our Lady's Hospital Navan,2.0,0,2.0,10.0,2.0,,
27/11/2024,HSE Dublin and North East Total,61.0,0,61.0,94.0,38.0,3.0,1
27/11/2024,CHI at Crumlin,2.0,,2.0,0.0,4.0,,
27/11/2024,CHI at Tallaght,1.0,0,1.0,0.0,2.0,,
27/11/2024,CHI at Temple Street,4.0,,4.0,0.0,3.0,,
27/11/2024,MRH Mullingar,9.0,0,9.0,18.0,4.0,,
27/11/2024,MRH Portlaoise,0.0,0,0.0,6.0,9.0,,
27/11/2024,MRH Tullamore,0.0,0,0.0,38.0,7.0,,
27/11/2024,Naas General Hospital,14.0,4,18.0,14.0,12.0,4.0,
27/11/2024,St. James's Hospital,18.0,0,18.0,28.0,19.0,,
27/11/2024,St. Luke's Radiation Oncology Network,,,,,0.0,,
