Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
09/03/2025,HSE Dublin and Midlands Total,34,3,37,94,64,3,0,
09/03/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
09/03/2025,St Luke's General Hospital Kilkenny,0,0,0,8,11,,,
09/03/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
09/03/2025,St. Vincent's University Hospital,22,2,24,40,17,4,,HSE Dublin & South East
09/03/2025,Tipperary University Hospital,0,0,0,0,11,,,HSE Dublin & South East
09/03/2025,UH Waterford,0,0,0,0,26,,,HSE Dublin & South East
09/03/2025,Wexford General Hospital,1,1,2,16,7,,,HSE Dublin & South East
09/03/2025,HSE Dublin and South East Total,23,3,26,64,85,4,0,
09/03/2025,Cork University Hospital,0,0,0,13,20,,,HSE South West
09/03/2025,Mallow General Hospital,,,,,6,,,HSE South West
09/03/2025,Mercy University Hospital,1,0,1,16,22,,,HSE South West
09/03/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
09/03/2025,UH Kerry,10,5,15,10,27,1,,HSE South West
09/03/2025,HSE South West Total,11,5,16,39,80,1,0,
09/03/2025,Nenagh Hospital,,,,,4,,,HSE Mid West
09/03/2025,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
09/03/2025,UH Limerick,12,36,48,48,6,21,,HSE Mid West
09/03/2025,HSE Mid West Total,12,36,48,48,28,21,0,
09/03/2025,Letterkenny University Hospital,7,6,13,9,32,4,,HSE West & North West
09/03/2025,Mayo University Hospital,3,10,13,8,13,2,,HSE West & North West
09/03/2025,Portiuncula University Hospital,2,0,2,0,9,,,HSE West & North West
09/03/2025,Roscommon University Hospital,,,,,9,,,HSE West & North West
09/03/2025,Sligo University Hospital,0,2,2,14,25,,,HSE West & North West
09/03/2025,HSE West and North West Total,28,29,57,57,120,12,1,
09/03/2025,National Total,127,76,203,377,431,41,1,
10/03/2025,Cavan General Hospital,2,0,2,3,0,,,HSE Dublin & North East
10/03/2025,Connolly Hospital,0,0,0,0,7,,,HSE Dublin & North East
10/03/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
10/03/2025,Mater Misericordiae University Hospital,23,0,23,21,14,,,HSE Dublin & North East
10/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
10/03/2025,Our Lady of Lourdes Hospital,11,0,11,27,12,,,HSE Dublin & North East
10/03/2025,Our Lady's Hospital Navan,3,0,3,15,3,,,HSE Dublin & North East
10/03/2025,HSE Dublin and North East Total,64,0,64,101,54,1,0,
10/03/2025,CHI at Tallaght,4,0,4,0,0,,,HSE Dublin & Midlands
10/03/2025,CHI at Temple Street,1,,1,,1,,,HSE Dublin & Midlands
10/03/2025,MRH Mullingar,3,1,4,24,5,,,HSE Dublin & Midlands
10/03/2025,MRH Portlaoise,0,0,0,15,8,,,HSE Dublin & Midlands
10/03/2025,MRH Tullamore,0,0,0,16,8,,,HSE Dublin & Midlands
10/03/2025,Naas General Hospital,15,0,15,14,7,3,,HSE Dublin & Midlands
10/03/2025,St. James's Hospital,27,,27,11,22,1,,HSE Dublin & Midlands
10/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
10/03/2025,Tallaght University Hospital,35,4,39,31,9,11,,HSE Dublin & Midlands
10/03/2025,HSE Dublin and Midlands Total,88,5,93,111,64,15,0,
10/03/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
10/03/2025,St Luke's General Hospital Kilkenny,3,0,3,8,11,,,
10/03/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
10/03/2025,St. Vincent's University Hospital,28,8,36,40,17,5,2,HSE Dublin & South East
10/03/2025,Tipperary University Hospital,2,0,2,4,11,,,HSE Dublin & South East
10/03/2025,UH Waterford,0,0,0,6,26,,,HSE Dublin & South East
10/03/2025,Wexford General Hospital,2,4,6,23,7,1,,HSE Dublin & South East
10/03/2025,HSE Dublin and South East Total,35,12,47,81,85,6,2,
10/03/2025,Cork University Hospital,6,0,6,17,20,,,HSE South West
10/03/2025,Mallow General Hospital,,,,,6,,,HSE South West
10/03/2025,Mercy University Hospital,2,3,5,16,22,,,HSE South West
10/03/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
10/03/2025,UH Kerry,13,8,21,10,27,9,3,HSE South West
10/03/2025,HSE South West Total,21,11,32,43,80,9,3,
10/03/2025,Nenagh Hospital,,,,,4,,,HSE Mid West
10/03/2025,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
10/03/2025,UH Limerick,14,46,60,28,6,23,,HSE Mid West
10/03/2025,HSE Mid West Total,14,46,60,28,28,23,0,
10/03/2025,Letterkenny University Hospital,18,9,27,18,32,5,1,HSE West & North West
10/03/2025,Mayo University Hospital,11,15,26,12,13,10,,HSE West & North West
10/03/2025,Portiuncula University Hospital,2,0,2,0,9,,,HSE West & North West
10/03/2025,Roscommon University Hospital,,,,,9,,,HSE West & North West
10/03/2025,Sligo University Hospital,4,7,11,11,25,,,HSE West & North West
10/03/2025,HSE West and North West Total,62,48,110,63,120,29,1,
10/03/2025,National Total,284,122,406,427,431,83,6,
11/03/2025,Cavan General Hospital,5,0,5,4,0,,,HSE Dublin & North East
11/03/2025,Connolly Hospital,5,0,5,5,7,,,HSE Dublin & North East
11/03/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
11/03/2025,Mater Misericordiae University Hospital,14,0,14,26,13,,,HSE Dublin & North East
11/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
11/03/2025,Our Lady of Lourdes Hospital,18,0,18,28,12,,,HSE Dublin & North East
11/03/2025,Our Lady's Hospital Navan,1,0,1,15,3,,,HSE Dublin & North East
11/03/2025,HSE Dublin and North East Total,61,0,61,113,55,0,0,
11/03/2025,CHI at Tallaght,2,0,2,0,0,,,HSE Dublin & Midlands
11/03/2025,CHI at Temple Street,4,0,4,0,1,,,HSE Dublin & Midlands
11/03/2025,MRH Mullingar,1,0,1,15,5,,,HSE Dublin & Midlands
11/03/2025,MRH Portlaoise,4,0,4,16,6,,,HSE Dublin & Midlands
11/03/2025,MRH Tullamore,0,0,0,19,8,,,HSE Dublin & Midlands
11/03/2025,Naas General Hospital,9,0,9,14,9,3,,HSE Dublin & Midlands
11/03/2025,St. James's Hospital,6,0,6,18,21,,,HSE Dublin & Midlands
11/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
11/03/2025,Tallaght University Hospital,27,15,42,31,9,17,,HSE Dublin & Midlands
11/03/2025,HSE Dublin and Midlands Total,56,15,71,113,63,20,0,
11/03/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
11/03/2025,St Luke's General Hospital Kilkenny,0,0,0,7,9,,,
11/03/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
11/03/2025,St. Vincent's University Hospital,26,6,32,40,16,3,1,HSE Dublin & South East
11/03/2025,Tipperary University Hospital,4,0,4,9,11,1,,HSE Dublin & South East
11/03/2025,UH Waterford,0,0,0,8,24,,,HSE Dublin & South East
11/03/2025,Wexford General Hospital,0,3,3,25,6,,,HSE Dublin & South East
11/03/2025,HSE Dublin and South East Total,30,9,39,89,79,4,1,
11/03/2025,Cork University Hospital,13,0,13,16,26,,,HSE South West
11/03/2025,Mallow General Hospital,,,,,6,,,HSE South West
11/03/2025,Mercy University Hospital,1,2,3,16,22,,,HSE South West
11/03/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
11/03/2025,UH Kerry,10,8,18,11,22,2,,HSE South West
11/03/2025,HSE South West Total,24,10,34,43,81,2,0,
11/03/2025,Nenagh Hospital,,,,,4,,,HSE Mid West
11/03/2025,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
11/03/2025,UH Limerick,18,48,66,37,6,17,,HSE Mid West
11/03/2025,HSE Mid West Total,18,48,66,37,28,17,0,
11/03/2025,Letterkenny University Hospital,10,9,19,22,34,3,,HSE West & North West
11/03/2025,Mayo University Hospital,7,16,23,15,12,15,,HSE West & North West
11/03/2025,Portiuncula University Hospital,2,0,2,0,9,,,HSE West & North West
11/03/2025,Roscommon University Hospital,,,,,8,,,HSE West & North West
11/03/2025,Sligo University Hospital,9,11,20,11,24,1,,HSE West & North West
11/03/2025,HSE West and North West Total,56,51,107,74,121,30,2,
11/03/2025,National Total,245,133,378,469,427,73,3,
12/03/2025,Cavan General Hospital,0,0,0,4,0,,,HSE Dublin & North East
12/03/2025,Connolly Hospital,0,0,0,10,6,,,HSE Dublin & North East
12/03/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
12/03/2025,Mater Misericordiae University Hospital,5,0,5,22,14,,,HSE Dublin & North East
12/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
12/03/2025,Our Lady of Lourdes Hospital,25,0,25,26,12,,,HSE Dublin & North East
12/03/2025,Our Lady's Hospital Navan,0,0,0,11,3,,,HSE Dublin & North East
12/03/2025,HSE Dublin and North East Total,42,0,42,98,53,0,0,
12/03/2025,CHI at Tallaght,1,0,1,0,0,,,HSE Dublin & Midlands
12/03/2025,CHI at Temple Street,2,0,2,1,1,,,HSE Dublin & Midlands
12/03/2025,MRH Mullingar,0,0,0,14,7,,,HSE Dublin & Midlands
12/03/2025,MRH Portlaoise,4,0,4,12,6,,,HSE Dublin & Midlands
12/03/2025,MRH Tullamore,0,0,0,29,7,,,HSE Dublin & Midlands
12/03/2025,Naas General Hospital,7,0,7,14,8,2,,HSE Dublin & Midlands
12/03/2025,St. James's Hospital,4,0,4,15,21,,,HSE Dublin & Midlands
12/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
12/03/2025,Tallaght University Hospital,14,16,30,31,10,18,,HSE Dublin & Midlands
12/03/2025,HSE Dublin and Midlands Total,35,16,51,116,64,20,0,
12/03/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
12/03/2025,St Luke's General Hospital Kilkenny,0,0,0,7,9,,,
12/03/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
12/03/2025,St. Vincent's University Hospital,22,3,25,40,21,2,,HSE Dublin & South East
12/03/2025,Tipperary University Hospital,7,0,7,14,14,1,,HSE Dublin & South East
12/03/2025,UH Waterford,0,0,0,2,21,,,HSE Dublin & South East
12/03/2025,Wexford General Hospital,0,1,1,33,5,,,HSE Dublin & South East
12/03/2025,HSE Dublin and South East Total,29,4,33,96,83,3,0,
12/03/2025,Cork University Hospital,10,3,13,16,22,,,HSE South West
12/03/2025,Mallow General Hospital,,,,,6,,,HSE South West
12/03/2025,Mercy University Hospital,2,5,7,16,20,,,HSE South West
12/03/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
12/03/2025,UH Kerry,8,5,13,10,25,1,,HSE South West
12/03/2025,HSE South West Total,20,13,33,42,79,1,0,
12/03/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
12/03/2025,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
12/03/2025,UH Limerick,15,47,62,36,6,21,,HSE Mid West
12/03/2025,HSE Mid West Total,15,47,62,36,23,21,0,
12/03/2025,Letterkenny University Hospital,22,8,30,22,44,2,,HSE West & North West
12/03/2025,Mayo University Hospital,8,15,23,15,14,13,,HSE West & North West
12/03/2025,Portiuncula University Hospital,0,0,0,0,8,,,HSE West & North West
12/03/2025,Roscommon University Hospital,,,,,7,,,HSE West & North West
12/03/2025,Sligo University Hospital,11,7,18,12,29,3,,HSE West & North West
12/03/2025,HSE West and North West Total,61,42,103,71,143,25,0,
12/03/2025,National Total,202,122,324,459,445,70,0,
13/03/2025,Cavan General Hospital,0,0,0,0,0,,,HSE Dublin & North East
13/03/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
13/03/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
13/03/2025,Mater Misericordiae University Hospital,8,0,8,22,14,,,HSE Dublin & North East
13/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
13/03/2025,Our Lady of Lourdes Hospital,25,0,25,40,12,,,HSE Dublin & North East
13/03/2025,Our Lady's Hospital Navan,0,0,0,0,3,,,HSE Dublin & North East
13/03/2025,HSE Dublin and North East Total,33,0,33,83,49,0,0,
13/03/2025,CHI at Tallaght,3,0,3,0,0,,,HSE Dublin & Midlands
13/03/2025,CHI at Temple Street,12,,12,2,1,,,HSE Dublin & Midlands
13/03/2025,MRH Mullingar,1,0,1,16,6,,,HSE Dublin & Midlands
13/03/2025,MRH Portlaoise,4,0,4,18,8,,,HSE Dublin & Midlands
13/03/2025,MRH Tullamore,0,0,0,26,7,,,HSE Dublin & Midlands
13/03/2025,Naas General Hospital,7,0,7,11,7,3,1,HSE Dublin & Midlands
13/03/2025,St. James's Hospital,10,0,10,10,25,,,HSE Dublin & Midlands
13/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
13/03/2025,Tallaght University Hospital,14,4,18,37,10,7,,HSE Dublin & Midlands
13/03/2025,HSE Dublin and Midlands Total,56,4,60,120,68,10,1,
13/03/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
13/03/2025,St Luke's General Hospital Kilkenny,0,0,0,3,11,,,
13/03/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
13/03/2025,St. Vincent's University Hospital,27,2,29,40,20,3,3,HSE Dublin & South East
13/03/2025,Tipperary University Hospital,9,0,9,16,16,3,,HSE Dublin & South East
13/03/2025,UH Waterford,0,0,0,5,18,,,HSE Dublin & South East
13/03/2025,Wexford General Hospital,0,4,4,22,6,,,HSE Dublin & South East
13/03/2025,HSE Dublin and South East Total,36,6,42,86,84,6,3,
13/03/2025,Cork University Hospital,11,3,14,16,22,,,HSE South West
13/03/2025,Mallow General Hospital,,,,,7,,,HSE South West
13/03/2025,Mercy University Hospital,6,4,10,16,18,,,HSE South West
13/03/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
13/03/2025,UH Kerry,8,0,8,10,26,1,,HSE South West
13/03/2025,HSE South West Total,25,7,32,42,78,1,0,
13/03/2025,Nenagh Hospital,,,,,2,,,HSE Mid West
13/03/2025,St. John's Hospital Limerick,,,,,10,,,HSE Mid West
13/03/2025,UH Limerick,13,37,50,35,6,15,,HSE Mid West
13/03/2025,HSE Mid West Total,13,37,50,35,24,15,0,
13/03/2025,Letterkenny University Hospital,9,6,15,17,37,4,,HSE West & North West
13/03/2025,Mayo University Hospital,4,9,13,7,12,7,,HSE West & North West
13/03/2025,Portiuncula University Hospital,0,0,0,0,3,,,HSE West & North West
13/03/2025,Roscommon University Hospital,,,,,11,,,HSE West & North West
13/03/2025,Sligo University Hospital,6,7,13,11,32,4,,HSE West & North West
13/03/2025,HSE West and North West Total,33,31,64,57,136,18,1,
13/03/2025,National Total,196,85,281,423,439,50,5,
14/03/2025,Cavan General Hospital,4,0,4,3,0,,,HSE Dublin & North East
14/03/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
14/03/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
14/03/2025,Mater Misericordiae University Hospital,7,0,7,23,13,,,HSE Dublin & North East
14/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
14/03/2025,Our Lady of Lourdes Hospital,11,0,11,31,10,,,HSE Dublin & North East
14/03/2025,Our Lady's Hospital Navan,0,0,0,5,3,,,HSE Dublin & North East
14/03/2025,HSE Dublin and North East Total,22,0,22,80,46,0,0,
14/03/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
14/03/2025,CHI at Temple Street,1,,1,3,1,,,HSE Dublin & Midlands
14/03/2025,MRH Mullingar,0,0,0,22,6,,,HSE Dublin & Midlands
14/03/2025,MRH Portlaoise,3,0,3,12,4,,,HSE Dublin & Midlands
14/03/2025,MRH Tullamore,0,0,0,23,7,,,HSE Dublin & Midlands
14/03/2025,Naas General Hospital,15,0,15,14,7,2,,HSE Dublin & Midlands
14/03/2025,St. James's Hospital,12,0,12,10,24,,,HSE Dublin & Midlands
14/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
14/03/2025,Tallaght University Hospital,9,0,9,36,10,1,,HSE Dublin & Midlands
14/03/2025,HSE Dublin and Midlands Total,42,0,42,120,63,3,0,
14/03/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
14/03/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,,
14/03/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
14/03/2025,St. Vincent's University Hospital,23,0,23,40,19,4,2,HSE Dublin & South East
14/03/2025,Tipperary University Hospital,6,0,6,19,17,4,,HSE Dublin & South East
14/03/2025,UH Waterford,0,0,0,3,20,,,HSE Dublin & South East
14/03/2025,Wexford General Hospital,0,4,4,19,6,,,HSE Dublin & South East
14/03/2025,HSE Dublin and South East Total,29,4,33,81,85,8,2,
14/03/2025,Cork University Hospital,13,0,13,17,20,,,HSE South West
14/03/2025,Mallow General Hospital,,,,,7,,,HSE South West
14/03/2025,Mercy University Hospital,1,0,1,16,19,,,HSE South West
14/03/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
14/03/2025,UH Kerry,0,0,0,10,22,,,HSE South West
14/03/2025,HSE South West Total,14,0,14,43,73,0,0,
14/03/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
14/03/2025,St. John's Hospital Limerick,,,,,10,,,HSE Mid West
14/03/2025,UH Limerick,8,37,45,34,5,6,,HSE Mid West
14/03/2025,HSE Mid West Total,8,37,45,34,23,6,0,
14/03/2025,Letterkenny University Hospital,8,6,14,10,30,2,,HSE West & North West
14/03/2025,Mayo University Hospital,3,9,12,9,13,4,,HSE West & North West
14/03/2025,Portiuncula University Hospital,3,0,3,0,4,,,HSE West & North West
14/03/2025,Roscommon University Hospital,,,,,11,,,HSE West & North West
14/03/2025,Sligo University Hospital,10,8,18,10,30,3,,HSE West & North West
14/03/2025,HSE West and North West Total,27,25,52,50,130,9,0,
14/03/2025,National Total,142,66,208,408,420,26,2,
15/03/2025,Cavan General Hospital,1,0,1,4,0,,,HSE Dublin & North East
15/03/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
15/03/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
15/03/2025,Mater Misericordiae University Hospital,0,0,0,0,13,,,HSE Dublin & North East
15/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
15/03/2025,Our Lady of Lourdes Hospital,0,0,0,19,10,,,HSE Dublin & North East
15/03/2025,Our Lady's Hospital Navan,0,0,0,0,3,,,HSE Dublin & North East
15/03/2025,HSE Dublin and North East Total,1,0,1,23,48,0,0,
15/03/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
15/03/2025,CHI at Temple Street,0,1,1,0,1,,,HSE Dublin & Midlands
15/03/2025,MRH Mullingar,0,0,0,16,6,,,HSE Dublin & Midlands
15/03/2025,MRH Portlaoise,0,0,0,9,3,,,HSE Dublin & Midlands
15/03/2025,MRH Tullamore,0,0,0,11,7,,,HSE Dublin & Midlands
15/03/2025,Naas General Hospital,5,0,5,6,6,2,,HSE Dublin & Midlands
15/03/2025,St. James's Hospital,0,0,0,4,22,,,HSE Dublin & Midlands
15/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
15/03/2025,Tallaght University Hospital,0,0,0,0,10,,,HSE Dublin & Midlands
15/03/2025,HSE Dublin and Midlands Total,7,1,8,46,59,2,0,
15/03/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
15/03/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,,
15/03/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
15/03/2025,St. Vincent's University Hospital,9,0,9,40,19,,,HSE Dublin & South East
15/03/2025,Tipperary University Hospital,3,0,3,6,17,1,,HSE Dublin & South East
15/03/2025,UH Waterford,0,0,0,0,26,,,HSE Dublin & South East
15/03/2025,Wexford General Hospital,3,1,4,19,6,,,HSE Dublin & South East
15/03/2025,HSE Dublin and South East Total,15,1,16,65,92,1,0,
15/03/2025,Cork University Hospital,2,0,2,0,15,,,HSE South West
15/03/2025,Mallow General Hospital,,,,,7,,,HSE South West
15/03/2025,Mercy University Hospital,0,0,0,8,17,,,HSE South West
15/03/2025,South Infirmary Victoria University Hospital,,,,,0,,,HSE South West
15/03/2025,UH Kerry,0,0,0,10,18,,,HSE South West
15/03/2025,HSE South West Total,2,0,2,18,60,0,0,
15/03/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
15/03/2025,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
15/03/2025,UH Limerick,2,19,21,6,5,5,,HSE Mid West
15/03/2025,HSE Mid West Total,2,19,21,6,21,5,0,
15/03/2025,Letterkenny University Hospital,2,0,2,0,26,,,HSE West & North West
15/03/2025,Mayo University Hospital,0,2,2,11,10,2,,HSE West & North West
15/03/2025,Portiuncula University Hospital,0,0,0,0,4,,,HSE West & North West
15/03/2025,Roscommon University Hospital,,,,,9,,,HSE West & North West
15/03/2025,Sligo University Hospital,3,0,3,11,29,,,HSE West & North West
15/03/2025,HSE West and North West Total,7,8,15,44,121,2,0,
15/03/2025,National Total,34,29,63,202,401,10,0,
16/03/2025,Cavan General Hospital,0,0,0,6,0,,,HSE Dublin & North East
16/03/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
16/03/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
16/03/2025,Mater Misericordiae University Hospital,0,0,0,0,13,,,HSE Dublin & North East
16/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
16/03/2025,Our Lady of Lourdes Hospital,4,0,4,24,10,,,HSE Dublin & North East
16/03/2025,Our Lady's Hospital Navan,0,0,0,7,3,,,HSE Dublin & North East
16/03/2025,HSE Dublin and North East Total,4,0,4,37,48,0,0,
16/03/2025,CHI at Tallaght,1,0,1,0,0,,,HSE Dublin & Midlands
16/03/2025,CHI at Temple Street,0,0,0,0,1,,,HSE Dublin & Midlands
16/03/2025,MRH Mullingar,0,0,0,13,6,,,HSE Dublin & Midlands
16/03/2025,MRH Portlaoise,0,0,0,0,3,,,HSE Dublin & Midlands
16/03/2025,MRH Tullamore,0,0,0,13,7,,,HSE Dublin & Midlands
16/03/2025,Naas General Hospital,6,1,7,14,6,,,HSE Dublin & Midlands
16/03/2025,St. James's Hospital,0,0,0,4,22,,,HSE Dublin & Midlands
16/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
16/03/2025,Tallaght University Hospital,0,0,0,8,10,,,HSE Dublin & Midlands
16/03/2025,HSE Dublin and Midlands Total,10,1,11,52,59,0,0,
16/03/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
16/03/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,,
16/03/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
16/03/2025,St. Vincent's University Hospital,4,0,4,40,19,,,HSE Dublin & South East
16/03/2025,Tipperary University Hospital,2,0,2,6,17,,,HSE Dublin & South East
16/03/2025,UH Waterford,0,0,0,0,26,,,HSE Dublin & South East
16/03/2025,Wexford General Hospital,2,6,8,21,6,1,,HSE Dublin & South East
16/03/2025,HSE Dublin and South East Total,8,6,14,67,92,1,0,
16/03/2025,Cork University Hospital,7,0,7,0,15,,,HSE South West
16/03/2025,Mallow General Hospital,,,,,8,,,HSE South West
16/03/2025,Mercy University Hospital,1,0,1,7,17,,,HSE South West
16/03/2025,South Infirmary Victoria University Hospital,,,,,0,,,HSE South West
16/03/2025,UH Kerry,0,0,0,11,17,,,HSE South West
16/03/2025,HSE South West Total,8,0,8,18,60,0,0,
16/03/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
16/03/2025,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
16/03/2025,UH Limerick,0,22,22,6,5,7,,HSE Mid West
16/03/2025,HSE Mid West Total,0,22,22,6,21,7,0,
16/03/2025,Letterkenny University Hospital,3,0,3,0,26,,,HSE West & North West
16/03/2025,Mayo University Hospital,2,1,3,14,10,2,,HSE West & North West
16/03/2025,Portiuncula University Hospital,1,0,1,0,4,,,HSE West & North West
16/03/2025,Roscommon University Hospital,,,,,9,,,HSE West & North West
16/03/2025,Sligo University Hospital,5,0,5,12,29,,,HSE West & North West
16/03/2025,HSE West and North West Total,17,4,21,30,121,3,0,
16/03/2025,National Total,47,33,80,210,401,11,0,
17/03/2025,Cavan General Hospital,0,0,0,5,0,,,HSE Dublin & North East
17/03/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
17/03/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
17/03/2025,Mater Misericordiae University Hospital,0,0,0,0,13,,,HSE Dublin & North East
17/03/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
17/03/2025,Our Lady of Lourdes Hospital,8,0,8,26,10,,,HSE Dublin & North East
17/03/2025,Our Lady's Hospital Navan,0,0,0,10,3,,,HSE Dublin & North East
17/03/2025,HSE Dublin and North East Total,8,0,8,47,48,0,0,
17/03/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
17/03/2025,CHI at Temple Street,2,0,2,0,1,,,HSE Dublin & Midlands
17/03/2025,MRH Mullingar,0,0,0,13,6,,,HSE Dublin & Midlands
17/03/2025,MRH Portlaoise,8,0,8,0,3,,,HSE Dublin & Midlands
17/03/2025,MRH Tullamore,0,0,0,22,7,,,HSE Dublin & Midlands
17/03/2025,Naas General Hospital,9,0,9,14,6,1,,HSE Dublin & Midlands
17/03/2025,St. James's Hospital,2,0,2,4,22,,,HSE Dublin & Midlands
17/03/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
17/03/2025,Tallaght University Hospital,4,0,4,20,10,,,HSE Dublin & Midlands
17/03/2025,HSE Dublin and Midlands Total,26,0,26,73,59,1,0,
17/03/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
17/03/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,,
17/03/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
17/03/2025,St. Vincent's University Hospital,9,0,9,40,19,,,HSE Dublin & South East
17/03/2025,Tipperary University Hospital,4,0,4,11,17,1,,HSE Dublin & South East
17/03/2025,UH Waterford,0,0,0,0,26,,,HSE Dublin & South East
17/03/2025,Wexford General Hospital,3,3,6,33,6,1,,HSE Dublin & South East
17/03/2025,HSE Dublin and South East Total,16,3,19,84,92,2,0,
17/03/2025,Cork University Hospital,5,2,7,4,15,,,HSE South West
17/03/2025,Mallow General Hospital,,,,,8,,,HSE South West
17/03/2025,Mercy University Hospital,6,1,7,16,17,,,HSE South West
17/03/2025,South Infirmary Victoria University Hospital,,,,,0,,,HSE South West
17/03/2025,UH Kerry,2,0,2,10,18,,,HSE South West
17/03/2025,HSE South West Total,13,3,16,30,61,0,0,
17/03/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
17/03/2025,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
17/03/2025,UH Limerick,1,34,35,31,5,14,,HSE Mid West
17/03/2025,HSE Mid West Total,1,34,35,31,21,14,0,
17/03/2025,Letterkenny University Hospital,7,0,7,1,26,,,HSE West & North West
17/03/2025,Mayo University Hospital,1,3,4,18,10,1,,HSE West & North West
17/03/2025,Portiuncula University Hospital,2,0,2,0,4,,,HSE West & North West
