Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
29/09/2024,St Luke's General Hospital Kilkenny,0,0,0,27,12,,
29/09/2024,St. Michael's Hospital,,,,,4,,
29/09/2024,St. Vincent's University Hospital,16,0,16,50,17,,
29/09/2024,Tipperary University Hospital,5,3,8,1,13,4,
29/09/2024,UH Waterford,0,0,0,2,14,,
29/09/2024,Wexford General Hospital,5,4,9,24,8,2,
29/09/2024,HSE Dublin and South East Total,26,7,33,104,84,6,0
29/09/2024,Bantry General Hospital,,,,,7,,
29/09/2024,Cork University Hospital,9,0,9,23,29,,
29/09/2024,Mallow General Hospital,,,,,11,,
29/09/2024,Mercy University Hospital,2,0,2,0,10,,
29/09/2024,South Infirmary Victoria University Hospital,,,,,1,,
29/09/2024,UH Kerry,13,0,13,0,31,1,
29/09/2024,HSE South West Total,24,0,24,23,89,1,0
29/09/2024,Ennis Hospital,,,,,7,,
29/09/2024,Nenagh Hospital,,,,,4,,
29/09/2024,St. John's Hospital Limerick,,,,,2,,
29/09/2024,UH Limerick,12,30,42,29,13,11,
29/09/2024,HSE Mid West Total,12,30,42,29,26,11,0
29/09/2024,Galway University Hospital,14,9,23,4,45,3,1
29/09/2024,Letterkenny University Hospital,1,3,4,1,29,3,
29/09/2024,Mayo University Hospital,13,15,28,17,8,17,
29/09/2024,Portiuncula University Hospital,0,0,0,0,2,,
29/09/2024,Roscommon University Hospital,,,,,4,,
29/09/2024,Sligo University Hospital,3,9,12,12,23,9,
29/09/2024,HSE West and North West Total,31,36,67,34,111,32,1
29/09/2024,National Total,154,73,227,265,409,51,1
30/09/2024,Beaumont Hospital,19,0,19,0,13,,
30/09/2024,Cavan General Hospital,11,0,11,3,0,,
30/09/2024,Connolly Hospital,0,0,0,0,9,,
30/09/2024,Louth County Hospital,,,,,0,,
30/09/2024,Mater Misericordiae University Hospital,15,0,15,8,15,,
30/09/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
30/09/2024,Our Lady of Lourdes Hospital,27,,27,32,0,,
30/09/2024,Our Lady's Hospital Navan,2,0,2,13,0,,
30/09/2024,HSE Dublin and North East Total,74,0,74,56,37,0,0
30/09/2024,CHI at Crumlin,0,0,0,,4,,
30/09/2024,CHI at Tallaght,0,0,0,,0,,
30/09/2024,CHI at Temple Street,0,0,0,,4,,
30/09/2024,MRH Mullingar,6,0,6,4,1,1,1
30/09/2024,MRH Portlaoise,3,0,3,0,5,,
30/09/2024,MRH Tullamore,0,0,0,0,8,,
30/09/2024,Naas General Hospital,9,4,13,13,5,,
30/09/2024,St. James's Hospital,19,0,19,2,20,3,
30/09/2024,St. Luke's Radiation Oncology Network,,,,,0,,
30/09/2024,Tallaght University Hospital,10,0,10,24,14,,
30/09/2024,HSE Dublin and Midlands Total,47,4,51,43,61,4,1
30/09/2024,National Rehabilitation Hospital,,,,,11,,
30/09/2024,St. Columcille's Hospital,,,,,5,,
30/09/2024,St Luke's General Hospital Kilkenny,4,0,4,27,12,,
30/09/2024,St. Michael's Hospital,,,,,4,,
30/09/2024,St. Vincent's University Hospital,28,0,28,50,17,4,1
30/09/2024,Tipperary University Hospital,9,3,12,1,13,7,
30/09/2024,UH Waterford,0,0,0,6,14,,
30/09/2024,Wexford General Hospital,16,5,21,32,8,6,1
30/09/2024,HSE Dublin and South East Total,57,8,65,116,84,17,2
30/09/2024,Bantry General Hospital,,,,,7,,
30/09/2024,Cork University Hospital,33,8,41,25,29,4,
30/09/2024,Mallow General Hospital,,,,,11,,
30/09/2024,Mercy University Hospital,3,0,3,3,10,,
30/09/2024,South Infirmary Victoria University Hospital,,,,,1,,
30/09/2024,UH Kerry,11,6,17,7,31,4,2
30/09/2024,HSE South West Total,47,14,61,35,89,8,2
30/09/2024,Ennis Hospital,,,,,7,,
30/09/2024,Nenagh Hospital,,,,,4,,
30/09/2024,St. John's Hospital Limerick,,,,,2,,
30/09/2024,UH Limerick,22,37,59,45,13,23,5
30/09/2024,HSE Mid West Total,22,37,59,45,26,23,5
30/09/2024,Galway University Hospital,23,10,33,21,45,12,4
30/09/2024,Letterkenny University Hospital,6,6,12,12,29,2,2
30/09/2024,Mayo University Hospital,17,17,34,23,8,23,5
30/09/2024,Portiuncula University Hospital,2,0,2,0,2,,
30/09/2024,Roscommon University Hospital,,,,,4,,
30/09/2024,Sligo University Hospital,11,15,26,14,23,10,1
30/09/2024,HSE West and North West Total,59,48,107,70,111,47,12
30/09/2024,National Total,306,111,417,365,408,99,22
01/10/2024,Beaumont Hospital,12,0,12,12,14,,
01/10/2024,Cavan General Hospital,8,0,8,7,0,,
01/10/2024,Connolly Hospital,0,0,0,0,9,,
01/10/2024,Louth County Hospital,,,,,0,,
01/10/2024,Mater Misericordiae University Hospital,19,0,19,10,19,,
01/10/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
01/10/2024,Our Lady of Lourdes Hospital,25,0,25,29,0,1,
01/10/2024,Our Lady's Hospital Navan,4,0,4,12,0,,
01/10/2024,HSE Dublin and North East Total,68,0,68,70,42,1,0
01/10/2024,CHI at Crumlin,0,0,0,,4,,
01/10/2024,CHI at Tallaght,1,0,1,,0,,
01/10/2024,CHI at Temple Street,0,0,0,,4,,
01/10/2024,MRH Mullingar,4,0,4,7,1,,
01/10/2024,MRH Portlaoise,0,0,0,0,5,,
01/10/2024,MRH Tullamore,0,0,0,0,7,,
01/10/2024,Naas General Hospital,8,4,12,8,7,,
01/10/2024,St. James's Hospital,22,0,22,15,20,3,
01/10/2024,St. Luke's Radiation Oncology Network,,,,,0,,
01/10/2024,Tallaght University Hospital,12,7,19,28,15,4,1
01/10/2024,HSE Dublin and Midlands Total,47,11,58,58,63,7,1
01/10/2024,National Rehabilitation Hospital,,,,,9,,
01/10/2024,St. Columcille's Hospital,,,,,3,,
01/10/2024,St Luke's General Hospital Kilkenny,7,0,7,27,12,,
01/10/2024,St. Michael's Hospital,,,,,4,,
01/10/2024,St. Vincent's University Hospital,35,0,35,55,17,6,2
01/10/2024,Tipperary University Hospital,11,3,14,0,16,5,
01/10/2024,UH Waterford,0,0,0,0,13,,
01/10/2024,Wexford General Hospital,6,5,11,24,9,2,
01/10/2024,HSE Dublin and South East Total,59,8,67,106,83,13,2
01/10/2024,Bantry General Hospital,,,,,6,,
01/10/2024,Cork University Hospital,39,8,47,29,26,6,2
01/10/2024,Mallow General Hospital,,,,,12,,
01/10/2024,Mercy University Hospital,8,1,9,0,11,,
01/10/2024,South Infirmary Victoria University Hospital,,,,,0,,
01/10/2024,UH Kerry,13,6,19,6,30,2,
01/10/2024,HSE South West Total,60,15,75,35,85,8,2
01/10/2024,Ennis Hospital,,,,,7,,
01/10/2024,Nenagh Hospital,,,,,4,,
01/10/2024,St. John's Hospital Limerick,,,,,3,,
01/10/2024,UH Limerick,32,38,70,50,12,20,9
01/10/2024,HSE Mid West Total,32,38,70,50,26,20,9
01/10/2024,Galway University Hospital,27,8,35,20,41,5,
01/10/2024,Letterkenny University Hospital,9,7,16,16,33,1,
01/10/2024,Mayo University Hospital,6,14,20,17,9,14,
01/10/2024,Portiuncula University Hospital,1,0,1,0,1,,
01/10/2024,Roscommon University Hospital,,,,,3,,
01/10/2024,Sligo University Hospital,19,19,38,14,23,11,
01/10/2024,HSE West and North West Total,62,48,110,67,110,31,0
01/10/2024,National Total,328,120,448,386,409,80,14
02/10/2024,Beaumont Hospital,12,0,12,8,15,,
02/10/2024,Cavan General Hospital,9,0,9,3,0,,
02/10/2024,Connolly Hospital,0,0,0,0,9,,
02/10/2024,Louth County Hospital,,,,,0,,
02/10/2024,Mater Misericordiae University Hospital,38,0,38,9,16,,
02/10/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
02/10/2024,Our Lady of Lourdes Hospital,22,0,22,30,0,,
02/10/2024,Our Lady's Hospital Navan,2,0,2,10,0,,
02/10/2024,HSE Dublin and North East Total,83,0,83,60,40,0,0
02/10/2024,CHI at Crumlin,0,,0,0,4,,
02/10/2024,CHI at Tallaght,3,0,3,0,0,,
02/10/2024,CHI at Temple Street,1,0,1,,3,,
02/10/2024,MRH Mullingar,9,2,11,7,1,,
02/10/2024,MRH Portlaoise,1,0,1,0,4,,
02/10/2024,MRH Tullamore,0,0,0,0,5,,
02/10/2024,Naas General Hospital,18,4,22,14,6,2,
02/10/2024,St. James's Hospital,11,0,11,15,19,,
02/10/2024,St. Luke's Radiation Oncology Network,,,,,0,,
02/10/2024,Tallaght University Hospital,32,11,43,28,14,10,
02/10/2024,HSE Dublin and Midlands Total,75,17,92,64,56,12,0
02/10/2024,National Rehabilitation Hospital,,,,,9,,
02/10/2024,St. Columcille's Hospital,,,,,3,,
02/10/2024,St Luke's General Hospital Kilkenny,1,0,1,35,10,,
02/10/2024,St. Michael's Hospital,,,,,3,,
02/10/2024,St. Vincent's University Hospital,42,0,42,64,22,5,3
02/10/2024,Tipperary University Hospital,15,5,20,2,15,5,
02/10/2024,UH Waterford,0,0,0,15,17,,
02/10/2024,Wexford General Hospital,3,5,8,24,9,2,
02/10/2024,HSE Dublin and South East Total,61,10,71,140,88,12,3
02/10/2024,Bantry General Hospital,,,,,6,,
02/10/2024,Cork University Hospital,39,12,51,30,24,9,1
02/10/2024,Mallow General Hospital,,,,,11,,
02/10/2024,Mercy University Hospital,4,0,4,7,11,,
02/10/2024,South Infirmary Victoria University Hospital,,,,,0,,
02/10/2024,UH Kerry,18,0,18,5,25,5,
02/10/2024,HSE South West Total,61,12,73,42,77,14,1
02/10/2024,Ennis Hospital,,,,,6,,
02/10/2024,Nenagh Hospital,,,,,4,,
02/10/2024,St. John's Hospital Limerick,,,,,3,,
02/10/2024,UH Limerick,20,34,54,49,12,7,2
02/10/2024,HSE Mid West Total,20,34,54,49,25,7,2
02/10/2024,Galway University Hospital,21,15,36,20,47,2,
02/10/2024,Letterkenny University Hospital,0,6,6,7,36,3,
02/10/2024,Mayo University Hospital,4,8,12,5,6,7,
02/10/2024,Portiuncula University Hospital,0,0,0,0,1,,
02/10/2024,Roscommon University Hospital,,,,,4,,
02/10/2024,Sligo University Hospital,20,18,38,12,29,13,
02/10/2024,HSE West and North West Total,45,47,92,44,123,25,0
02/10/2024,National Total,345,120,465,399,409,70,6
03/10/2024,Beaumont Hospital,7,0,7,6,24,,
03/10/2024,Cavan General Hospital,9,0,9,5,0,,
03/10/2024,Connolly Hospital,0,0,0,0,9,,
03/10/2024,Louth County Hospital,,,,,0,,
03/10/2024,Mater Misericordiae University Hospital,27,0,27,14,15,3,
03/10/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
03/10/2024,Our Lady of Lourdes Hospital,24,0,24,30,0,,
03/10/2024,Our Lady's Hospital Navan,4,0,4,11,0,,
03/10/2024,HSE Dublin and North East Total,71,0,71,66,48,3,0
03/10/2024,CHI at Crumlin,0,,0,,4,,
03/10/2024,CHI at Tallaght,2,,2,,0,,
03/10/2024,CHI at Temple Street,2,,2,,2,,
03/10/2024,MRH Mullingar,3,3,6,11,1,,
03/10/2024,MRH Portlaoise,0,0,0,0,5,,
03/10/2024,MRH Tullamore,0,0,0,0,5,,
03/10/2024,Naas General Hospital,13,4,17,16,3,4,2
03/10/2024,St. James's Hospital,30,0,30,12,23,1,
03/10/2024,St. Luke's Radiation Oncology Network,,,,,0,,
03/10/2024,Tallaght University Hospital,15,4,19,28,14,7,
03/10/2024,HSE Dublin and Midlands Total,65,11,76,67,57,12,2
03/10/2024,National Rehabilitation Hospital,,,,,10,,
03/10/2024,St. Columcille's Hospital,,,,,3,,
03/10/2024,St Luke's General Hospital Kilkenny,8,1,9,36,11,,
03/10/2024,St. Michael's Hospital,,,,,3,,
03/10/2024,St. Vincent's University Hospital,25,0,25,61,22,,
03/10/2024,Tipperary University Hospital,14,5,19,1,14,5,
03/10/2024,UH Waterford,0,0,0,6,19,,
03/10/2024,Wexford General Hospital,0,3,3,15,9,1,
03/10/2024,HSE Dublin and South East Total,47,9,56,119,91,6,0
03/10/2024,Bantry General Hospital,,,,,6,,
03/10/2024,Cork University Hospital,34,14,48,24,30,5,
03/10/2024,Mallow General Hospital,,,,,13,,
03/10/2024,Mercy University Hospital,11,1,12,8,13,,
03/10/2024,South Infirmary Victoria University Hospital,,,,,0,,
03/10/2024,UH Kerry,8,0,8,6,25,1,
03/10/2024,HSE South West Total,53,15,68,38,87,6,0
03/10/2024,Ennis Hospital,,,,,6,,
03/10/2024,Nenagh Hospital,,,,,4,,
03/10/2024,St. John's Hospital Limerick,,,,,3,,
03/10/2024,UH Limerick,12,37,49,37,12,17,2
03/10/2024,HSE Mid West Total,12,37,49,37,25,17,2
03/10/2024,Galway University Hospital,7,13,20,20,46,6,1
03/10/2024,Letterkenny University Hospital,4,5,9,6,40,2,
03/10/2024,Mayo University Hospital,4,6,10,6,7,5,
03/10/2024,Portiuncula University Hospital,0,0,0,0,1,,
03/10/2024,Roscommon University Hospital,,,,,6,,
03/10/2024,Sligo University Hospital,16,19,35,14,24,8,
03/10/2024,HSE West and North West Total,31,43,74,46,124,21,1
03/10/2024,National Total,279,115,394,373,432,65,5
04/10/2024,Beaumont Hospital,15,0,15,4,21,,
04/10/2024,Cavan General Hospital,1,0,1,4,0,,
04/10/2024,Connolly Hospital,0,0,0,0,9,,
04/10/2024,Louth County Hospital,,,,,0,,
04/10/2024,Mater Misericordiae University Hospital,25,0,25,11,12,1,
04/10/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
04/10/2024,Our Lady of Lourdes Hospital,16,0,16,27,0,,
04/10/2024,Our Lady's Hospital Navan,5,0,5,11,0,,
04/10/2024,HSE Dublin and North East Total,62,0,62,57,42,1,0
04/10/2024,CHI at Crumlin,1,,1,,4,,
04/10/2024,CHI at Tallaght,0,0,0,,0,,
04/10/2024,CHI at Temple Street,0,0,0,,2,,
04/10/2024,MRH Mullingar,9,,9,13,1,1,
04/10/2024,MRH Portlaoise,4,0,4,0,7,,
04/10/2024,MRH Tullamore,0,0,0,0,6,,
04/10/2024,Naas General Hospital,9,4,13,11,7,2,
04/10/2024,St. James's Hospital,9,0,9,12,23,,
04/10/2024,St. Luke's Radiation Oncology Network,,,,,0,,
04/10/2024,Tallaght University Hospital,15,1,16,26,13,4,
04/10/2024,HSE Dublin and Midlands Total,47,5,52,62,63,7,0
04/10/2024,National Rehabilitation Hospital,,,,,9,,
04/10/2024,St. Columcille's Hospital,,,,,3,,
04/10/2024,St Luke's General Hospital Kilkenny,5,0,5,33,11,,
04/10/2024,St. Michael's Hospital,,,,,3,,
04/10/2024,St. Vincent's University Hospital,27,0,27,59,21,2,
04/10/2024,Tipperary University Hospital,8,2,10,1,11,6,
04/10/2024,UH Waterford,0,0,0,0,24,,
04/10/2024,Wexford General Hospital,6,2,8,17,7,,
04/10/2024,HSE Dublin and South East Total,46,4,50,110,89,8,0
04/10/2024,Bantry General Hospital,,,,,7,,
04/10/2024,Cork University Hospital,15,11,26,30,26,,
04/10/2024,Mallow General Hospital,,,,,12,,
04/10/2024,Mercy University Hospital,10,2,12,7,11,2,
04/10/2024,South Infirmary Victoria University Hospital,,,,,0,,
04/10/2024,UH Kerry,6,0,6,7,28,,
04/10/2024,HSE South West Total,31,13,44,44,84,2,0
04/10/2024,Ennis Hospital,,,,,6,,
04/10/2024,Nenagh Hospital,,,,,4,,
04/10/2024,St. John's Hospital Limerick,,,,,3,,
04/10/2024,UH Limerick,19,41,60,35,11,11,3
04/10/2024,HSE Mid West Total,19,41,60,35,24,11,3
04/10/2024,Galway University Hospital,8,4,12,20,51,1,
04/10/2024,Letterkenny University Hospital,3,5,8,1,35,2,
04/10/2024,Mayo University Hospital,3,12,15,0,7,7,
04/10/2024,Portiuncula University Hospital,5,0,5,5,1,,
04/10/2024,Roscommon University Hospital,,,,,3,,
04/10/2024,Sligo University Hospital,11,18,29,13,24,15,
04/10/2024,HSE West and North West Total,30,39,69,39,121,25,0
04/10/2024,National Total,235,102,337,347,423,54,3
05/10/2024,Beaumont Hospital,0,0,0,0,21,,
05/10/2024,Cavan General Hospital,0,0,0,5,0,,
05/10/2024,Connolly Hospital,0,0,0,0,9,,
05/10/2024,Louth County Hospital,,,,,0,,
05/10/2024,Mater Misericordiae University Hospital,6,0,6,8,14,,
05/10/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
05/10/2024,Our Lady of Lourdes Hospital,10,,10,17,0,,
05/10/2024,Our Lady's Hospital Navan,0,0,0,7,1,,
05/10/2024,HSE Dublin and North East Total,16,0,16,37,45,0,0
05/10/2024,CHI at Crumlin,3,,3,,4,,
05/10/2024,CHI at Tallaght,0,0,0,0,0,,
05/10/2024,CHI at Temple Street,0,,0,0,2,,
05/10/2024,MRH Mullingar,2,0,2,6,2,,
05/10/2024,MRH Portlaoise,1,0,1,0,7,,
05/10/2024,MRH Tullamore,0,0,0,0,6,,
05/10/2024,Naas General Hospital,4,3,7,0,7,,
05/10/2024,St. James's Hospital,1,0,1,0,25,,
05/10/2024,St. Luke's Radiation Oncology Network,,,,,0,,
05/10/2024,Tallaght University Hospital,15,0,15,19,13,2,
05/10/2024,HSE Dublin and Midlands Total,26,3,29,25,66,2,0
05/10/2024,National Rehabilitation Hospital,,,,,9,,
05/10/2024,St. Columcille's Hospital,,,,,3,,
05/10/2024,St Luke's General Hospital Kilkenny,0,0,0,25,12,,
05/10/2024,St. Michael's Hospital,,,,,3,,
05/10/2024,St. Vincent's University Hospital,7,0,7,55,21,,
05/10/2024,Tipperary University Hospital,8,2,10,1,9,3,
05/10/2024,UH Waterford,0,0,0,0,22,,
05/10/2024,Wexford General Hospital,2,0,2,11,6,,
05/10/2024,HSE Dublin and South East Total,17,2,19,92,85,3,0
05/10/2024,Bantry General Hospital,,,,,7,,
05/10/2024,Cork University Hospital,14,4,18,22,26,1,
05/10/2024,Mallow General Hospital,,,,,11,,
05/10/2024,Mercy University Hospital,7,0,7,7,11,,
05/10/2024,South Infirmary Victoria University Hospital,,,,,1,,
05/10/2024,UH Kerry,7,0,7,8,28,,
05/10/2024,HSE South West Total,28,4,32,37,84,1,0
05/10/2024,Ennis Hospital,,,,,3,,
05/10/2024,Nenagh Hospital,,,,,4,,
05/10/2024,St. John's Hospital Limerick,,,,,3,,
05/10/2024,UH Limerick,10,32,42,38,11,3,1
05/10/2024,HSE Mid West Total,10,32,42,38,21,3,1
05/10/2024,Galway University Hospital,1,0,1,18,49,,
05/10/2024,Letterkenny University Hospital,1,0,1,0,35,,
05/10/2024,Mayo University Hospital,0,6,6,0,5,4,
05/10/2024,Portiuncula University Hospital,-1,2,1,0,1,,
05/10/2024,Roscommon University Hospital,,,,,3,,
05/10/2024,Sligo University Hospital,8,5,13,13,26,3,
05/10/2024,HSE West and North West Total,9,13,22,31,119,7,0
05/10/2024,National Total,106,54,160,260,420,16,1
06/10/2024,Beaumont Hospital,0,0,0,0,21,,
06/10/2024,Cavan General Hospital,3,0,3,11,0,,
06/10/2024,Connolly Hospital,1,0,1,0,9,,
06/10/2024,Louth County Hospital,,,,,0,,
06/10/2024,Mater Misericordiae University Hospital,9,0,9,8,14,,
06/10/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
06/10/2024,Our Lady of Lourdes Hospital,10,0,10,23,0,,
06/10/2024,Our Lady's Hospital Navan,0,0,0,7,1,,
06/10/2024,HSE Dublin and North East Total,23,0,23,49,45,0,0
06/10/2024,CHI at Crumlin,3,0,3,0,4,,
06/10/2024,CHI at Tallaght,1,0,1,0,0,,
06/10/2024,CHI at Temple Street,1,0,1,0,2,,
06/10/2024,MRH Mullingar,5,0,5,15,2,,
06/10/2024,MRH Portlaoise,8,0,8,0,7,,
06/10/2024,MRH Tullamore,0,0,0,0,6,,
06/10/2024,Naas General Hospital,15,4,19,5,7,5,1
06/10/2024,St. James's Hospital,1,0,1,0,25,,
06/10/2024,St. Luke's Radiation Oncology Network,,,,,0,,
06/10/2024,Tallaght University Hospital,18,0,18,24,13,2,
06/10/2024,HSE Dublin and Midlands Total,52,4,56,44,66,7,1
06/10/2024,National Rehabilitation Hospital,,,,,9,,
06/10/2024,St. Columcille's Hospital,,,,,3,,
06/10/2024,St Luke's General Hospital Kilkenny,0,0,0,29,12,,
06/10/2024,St. Michael's Hospital,,,,,3,,
06/10/2024,St. Vincent's University Hospital,15,0,15,55,21,,
06/10/2024,Tipperary University Hospital,2,3,5,0,9,2,
06/10/2024,UH Waterford,0,0,0,0,22,,
06/10/2024,Wexford General Hospital,2,1,3,15,6,,
06/10/2024,HSE Dublin and South East Total,19,4,23,99,85,2,0
06/10/2024,Bantry General Hospital,,,,,7,,
06/10/2024,Cork University Hospital,31,7,38,40,26,,
06/10/2024,Mallow General Hospital,,,,,11,,
06/10/2024,Mercy University Hospital,4,0,4,6,11,1,
06/10/2024,South Infirmary Victoria University Hospital,,,,,1,,
06/10/2024,UH Kerry,2,0,2,7,29,,
06/10/2024,HSE South West Total,37,7,44,53,85,1,0
06/10/2024,Ennis Hospital,,,,,3,,
06/10/2024,Nenagh Hospital,,,,,4,,
06/10/2024,St. John's Hospital Limerick,,,,,3,,
06/10/2024,UH Limerick,17,38,55,37,11,20,2
06/10/2024,HSE Mid West Total,17,38,55,37,21,20,2
06/10/2024,Galway University Hospital,6,0,6,20,49,,
06/10/2024,Letterkenny University Hospital,2,0,2,0,35,,
06/10/2024,Mayo University Hospital,1,3,4,0,5,3,
06/10/2024,Portiuncula University Hospital,2,4,6,4,1,,
06/10/2024,Roscommon University Hospital,,,,,3,,
06/10/2024,Sligo University Hospital,10,10,20,18,26,8,
06/10/2024,HSE West and North West Total,21,17,38,42,119,11,0
06/10/2024,National Total,169,70,239,324,421,41,3
07/10/2024,Beaumont Hospital,15,0,15,0,21,,
07/10/2024,Cavan General Hospital,8,0,8,7,0,,
07/10/2024,Connolly Hospital,1,0,1,0,9,,
07/10/2024,Louth County Hospital,,,,,0,,
07/10/2024,Mater Misericordiae University Hospital,18,0,18,8,14,6,
07/10/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
07/10/2024,Our Lady of Lourdes Hospital,16,,16,28,0,,
07/10/2024,Our Lady's Hospital Navan,5,0,5,11,1,,
07/10/2024,HSE Dublin and North East Total,63,0,63,54,45,6,0
07/10/2024,CHI at Crumlin,0,,0,0,4,,
07/10/2024,CHI at Tallaght,0,2,2,0,0,,
07/10/2024,CHI at Temple Street,0,0,0,0,2,,
07/10/2024,MRH Mullingar,12,5,17,25,2,,
07/10/2024,MRH Portlaoise,5,0,5,0,7,2,
07/10/2024,MRH Tullamore,0,0,0,13,6,,
07/10/2024,Naas General Hospital,14,4,18,16,7,3,1
07/10/2024,St. James's Hospital,16,0,16,3,25,,
07/10/2024,St. Luke's Radiation Oncology Network,,,,,0,,
07/10/2024,Tallaght University Hospital,30,11,41,24,13,10,1
07/10/2024,HSE Dublin and Midlands Total,77,22,99,81,66,15,2
07/10/2024,National Rehabilitation Hospital,,,,,9,,
07/10/2024,St. Columcille's Hospital,,,,,3,,
07/10/2024,St Luke's General Hospital Kilkenny,5,0,5,46,12,,
07/10/2024,St. Michael's Hospital,,,,,3,,
07/10/2024,St. Vincent's University Hospital,21,0,21,55,21,3,1
07/10/2024,Tipperary University Hospital,12,3,15,0,9,4,
07/10/2024,UH Waterford,0,0,0,0,22,,
07/10/2024,Wexford General Hospital,3,3,6,15,6,,
07/10/2024,HSE Dublin and South East Total,41,6,47,116,85,7,1
07/10/2024,Bantry General Hospital,,,,,7,,
07/10/2024,Cork University Hospital,47,12,59,34,26,13,5
07/10/2024,Mallow General Hospital,,,,,11,,
07/10/2024,Mercy University Hospital,8,2,10,7,11,,
07/10/2024,South Infirmary Victoria University Hospital,,,,,1,,
07/10/2024,UH Kerry,7,0,7,8,29,,
07/10/2024,HSE South West Total,62,14,76,49,85,13,5
07/10/2024,Ennis Hospital,,,,,3,,
07/10/2024,Nenagh Hospital,,,,,4,,
07/10/2024,St. John's Hospital Limerick,,,,,3,,
07/10/2024,UH Limerick,28,43,71,54,11,38,5
07/10/2024,HSE Mid West Total,28,43,71,54,21,38,5
07/10/2024,Galway University Hospital,7,7,14,21,49,,
07/10/2024,Letterkenny University Hospital,2,4,6,1,35,1,
07/10/2024,Mayo University Hospital,3,7,10,0,5,4,
07/10/2024,Portiuncula University Hospital,10,0,10,6,1,1,
07/10/2024,Roscommon University Hospital,,,,,3,,
07/10/2024,Sligo University Hospital,4,14,18,14,26,8,1
07/10/2024,HSE West and North West Total,26,32,58,42,119,14,1
07/10/2024,National Total,297,117,414,396,421,93,14
08/10/2024,Beaumont Hospital,12,0,12,11,15,,
08/10/2024,Cavan General Hospital,8,0,8,6,0,,
08/10/2024,Connolly Hospital,5,0,5,0,9,,
08/10/2024,Louth County Hospital,,,,,0,,
08/10/2024,Mater Misericordiae University Hospital,10,0,10,8,15,,
08/10/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
08/10/2024,Our Lady of Lourdes Hospital,18,0,18,24,0,,
08/10/2024,Our Lady's Hospital Navan,5,0,5,11,1,,
08/10/2024,HSE Dublin and North East Total,58,0,58,60,40,0,0
08/10/2024,CHI at Crumlin,1,0,1,0,4,,
08/10/2024,CHI at Tallaght,1,0,1,0,0,,
08/10/2024,CHI at Temple Street,0,0,0,0,2,,
08/10/2024,MRH Mullingar,10,2,12,23,2,,
08/10/2024,MRH Portlaoise,3,0,3,0,6,,
08/10/2024,MRH Tullamore,0,0,0,13,6,,
08/10/2024,Naas General Hospital,26,4,30,12,8,4,
08/10/2024,St. James's Hospital,17,0,17,3,20,2,
08/10/2024,St. Luke's Radiation Oncology Network,,,,,0,,
08/10/2024,Tallaght University Hospital,18,8,26,24,12,10,
08/10/2024,HSE Dublin and Midlands Total,76,14,90,75,60,16,0
08/10/2024,National Rehabilitation Hospital,,,,,9,,
08/10/2024,St. Columcille's Hospital,,,,,3,,
08/10/2024,St Luke's General Hospital Kilkenny,10,6,16,54,12,,
08/10/2024,St. Michael's Hospital,,,,,6,,
08/10/2024,St. Vincent's University Hospital,27,0,27,55,21,,
08/10/2024,Tipperary University Hospital,11,5,16,0,12,5,
08/10/2024,UH Waterford,0,0,0,0,19,,
08/10/2024,Wexford General Hospital,7,5,12,16,8,,
08/10/2024,HSE Dublin and South East Total,55,16,71,125,90,5,0
08/10/2024,Bantry General Hospital,,,,,5,,
08/10/2024,Cork University Hospital,41,18,59,34,25,12,2
08/10/2024,Mallow General Hospital,,,,,8,,
08/10/2024,Mercy University Hospital,12,2,14,7,8,,
08/10/2024,South Infirmary Victoria University Hospital,,,,,2,,
08/10/2024,UH Kerry,6,0,6,8,25,1,1
08/10/2024,HSE South West Total,59,20,79,49,73,13,3
08/10/2024,Ennis Hospital,,,,,3,,
08/10/2024,Nenagh Hospital,,,,,4,,
08/10/2024,St. John's Hospital Limerick,,,,,4,,
08/10/2024,UH Limerick,26,42,68,51,10,19,10
08/10/2024,HSE Mid West Total,26,42,68,51,21,19,10
08/10/2024,Galway University Hospital,23,9,32,20,42,,
08/10/2024,Letterkenny University Hospital,0,4,4,4,32,,
08/10/2024,Mayo University Hospital,4,15,19,0,6,5,
08/10/2024,Portiuncula University Hospital,7,0,7,10,1,,
08/10/2024,Roscommon University Hospital,,,,,3,,
08/10/2024,Sligo University Hospital,5,11,16,12,28,7,
08/10/2024,HSE West and North West Total,39,39,78,46,112,12,0
08/10/2024,National Total,313,131,444,406,396,65,13
09/10/2024,Beaumont Hospital,23,0,23,0,14,,
09/10/2024,Cavan General Hospital,7,0,7,6,0,,
09/10/2024,Connolly Hospital,7,0,7,0,9,,
09/10/2024,Louth County Hospital,,,,,0,,
09/10/2024,Mater Misericordiae University Hospital,11,0,11,8,14,,
