Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
21/08/2025,National Total,172,109,281,243,411,54,1
22/08/2025,Beaumont Hospital,0,0,0,0,13,,
22/08/2025,Cavan General Hospital,5,0,5,14,1,,
22/08/2025,Connolly Hospital,0,0,0,0,6,,
22/08/2025,Louth County Hospital,,,,,0,,
22/08/2025,Mater Misericordiae University Hospital,7,0,7,0,12,,
22/08/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
22/08/2025,Our Lady of Lourdes Hospital,3,0,3,25,6,,
22/08/2025,Our Lady's Hospital Navan,8,0,8,11,0,,
22/08/2025,HSE Dublin and North East Total,23,0,23,50,40,0,0
22/08/2025,CHI at Crumlin,1,0,1,0,4,,
22/08/2025,CHI at Tallaght,0,0,0,0,1,,
22/08/2025,CHI at Temple Street,0,0,0,0,2,,
22/08/2025,MRH Mullingar,8,0,8,0,1,,
22/08/2025,MRH Portlaoise,6,0,6,0,8,,
22/08/2025,MRH Tullamore,0,0,0,0,7,,
22/08/2025,Naas General Hospital,3,0,3,0,12,,
22/08/2025,St. James's Hospital,0,0,0,0,20,,
22/08/2025,St. Luke's Radiation Oncology Network,,,,,0,,
22/08/2025,Tallaght University Hospital,0,0,0,9,17,,
22/08/2025,HSE Dublin and Midlands Total,18,0,18,9,72,0,0
22/08/2025,National Rehabilitation Hospital,,,,,12,,
22/08/2025,St. Columcille's Hospital,,,,,3,,
22/08/2025,St Luke's General Hospital Kilkenny,2,3,5,8,10,,
22/08/2025,St. Michael's Hospital,,,,,4,,
22/08/2025,St. Vincent's University Hospital,21,7,28,32,15,,
22/08/2025,Tipperary University Hospital,5,0,5,9,13,1,
22/08/2025,UH Waterford,0,0,0,0,22,,
22/08/2025,Wexford General Hospital,2,1,3,24,8,,
22/08/2025,HSE Dublin and South East Total,30,11,41,73,87,1,0
22/08/2025,Bantry General Hospital,,,,,6,,
22/08/2025,Cork University Hospital,6,2,8,17,26,,
22/08/2025,Mallow General Hospital,,,,,3,,
22/08/2025,Mercy University Hospital,1,0,1,9,10,,
22/08/2025,South Infirmary Victoria University Hospital,,,,,1,,
22/08/2025,UH Kerry,9,7,16,12,23,4,
22/08/2025,HSE South West Total,16,9,25,38,69,4,0
22/08/2025,Ennis Hospital,,,,,6,,
22/08/2025,Nenagh Hospital,,,,,2,,
22/08/2025,St. John's Hospital Limerick,,,,,7,,
22/08/2025,UH Limerick,15,32,47,1,5,8,
22/08/2025,HSE Mid West Total,15,32,47,1,20,8,0
22/08/2025,Galway University Hospital,32,15,47,24,46,5,
22/08/2025,Letterkenny University Hospital,5,6,11,0,34,1,
22/08/2025,Mayo University Hospital,7,14,21,16,13,12,
22/08/2025,Portiuncula University Hospital,0,0,0,0,3,,
22/08/2025,Roscommon University Hospital,,,,,6,,
22/08/2025,Sligo University Hospital,10,5,15,15,24,4,
22/08/2025,HSE West and North West Total,54,40,94,55,126,22,0
22/08/2025,National Total,156,92,248,226,414,35,0
23/08/2025,Beaumont Hospital,0,0,0,0,13,,
23/08/2025,Cavan General Hospital,0,0,0,10,1,,
23/08/2025,Connolly Hospital,0,0,0,0,5,,
23/08/2025,Louth County Hospital,,,,,0,,
23/08/2025,Mater Misericordiae University Hospital,0,0,0,0,13,,
23/08/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
23/08/2025,Our Lady of Lourdes Hospital,0,0,0,14,6,,
23/08/2025,Our Lady's Hospital Navan,7,0,7,7,0,,
23/08/2025,HSE Dublin and North East Total,7,0,7,31,40,0,0
23/08/2025,CHI at Crumlin,0,0,0,0,4,,
23/08/2025,CHI at Tallaght,0,0,0,0,2,,
23/08/2025,CHI at Temple Street,0,0,0,0,2,,
23/08/2025,MRH Mullingar,1,0,1,0,1,,
23/08/2025,MRH Portlaoise,5,0,5,0,8,,
23/08/2025,MRH Tullamore,0,0,0,0,7,,
23/08/2025,Naas General Hospital,1,0,1,0,9,,
23/08/2025,St. James's Hospital,5,0,5,0,18,,
23/08/2025,St. Luke's Radiation Oncology Network,,,,,0,,
23/08/2025,Tallaght University Hospital,0,0,0,0,19,,
23/08/2025,HSE Dublin and Midlands Total,12,0,12,0,70,0,0
23/08/2025,National Rehabilitation Hospital,,,,,12,,
23/08/2025,St. Columcille's Hospital,,,,,3,,
23/08/2025,St Luke's General Hospital Kilkenny,0,0,0,2,10,,
23/08/2025,St. Michael's Hospital,,,,,4,,
23/08/2025,St. Vincent's University Hospital,20,0,20,32,15,1,
23/08/2025,Tipperary University Hospital,3,0,3,7,12,1,
23/08/2025,UH Waterford,0,0,0,0,25,,
23/08/2025,Wexford General Hospital,2,0,2,13,8,,
23/08/2025,HSE Dublin and South East Total,25,0,25,54,89,2,0
23/08/2025,Bantry General Hospital,,,,,5,,
23/08/2025,Cork University Hospital,1,0,1,0,24,,
23/08/2025,Mallow General Hospital,,,,,3,,
23/08/2025,Mercy University Hospital,3,0,3,7,12,,
23/08/2025,South Infirmary Victoria University Hospital,,,,,1,,
23/08/2025,UH Kerry,9,0,9,10,23,,
23/08/2025,HSE South West Total,13,0,13,17,68,0,0
23/08/2025,Ennis Hospital,,,,,6,,
23/08/2025,Nenagh Hospital,,,,,2,,
23/08/2025,St. John's Hospital Limerick,,,,,7,,
23/08/2025,UH Limerick,10,26,36,1,5,10,
23/08/2025,HSE Mid West Total,10,26,36,1,20,10,0
23/08/2025,Galway University Hospital,14,9,23,22,48,2,
23/08/2025,Letterkenny University Hospital,4,4,8,1,34,2,
23/08/2025,Mayo University Hospital,5,9,14,15,11,7,
23/08/2025,Portiuncula University Hospital,0,0,0,0,3,,
23/08/2025,Roscommon University Hospital,,,,,4,,
23/08/2025,Sligo University Hospital,5,2,7,14,24,,
23/08/2025,HSE West and North West Total,28,24,52,52,124,11,0
23/08/2025,National Total,95,50,145,155,411,23,0
24/08/2025,Beaumont Hospital,0,0,0,4,13,,
24/08/2025,Cavan General Hospital,2,0,2,17,1,,
24/08/2025,Connolly Hospital,0,0,0,0,5,,
24/08/2025,Louth County Hospital,,,,,0,,
24/08/2025,Mater Misericordiae University Hospital,3,0,3,0,13,,
24/08/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
24/08/2025,Our Lady of Lourdes Hospital,0,0,0,16,6,,
24/08/2025,Our Lady's Hospital Navan,0,0,0,7,0,,
24/08/2025,HSE Dublin and North East Total,5,0,5,44,40,0,0
24/08/2025,CHI at Crumlin,0,0,0,0,4,,
24/08/2025,CHI at Tallaght,0,0,0,0,2,,
24/08/2025,CHI at Temple Street,1,0,1,0,2,,
24/08/2025,MRH Mullingar,0,0,0,0,1,,
24/08/2025,MRH Portlaoise,6,0,6,0,8,,
24/08/2025,MRH Tullamore,0,0,0,0,7,,
24/08/2025,Naas General Hospital,8,0,8,5,9,1,
24/08/2025,St. James's Hospital,2,0,2,2,18,,
24/08/2025,St. Luke's Radiation Oncology Network,,,,,0,,
24/08/2025,Tallaght University Hospital,0,0,0,0,19,,
24/08/2025,HSE Dublin and Midlands Total,17,0,17,7,70,1,0
24/08/2025,National Rehabilitation Hospital,,,,,12,,
24/08/2025,St. Columcille's Hospital,,,,,3,,
24/08/2025,St Luke's General Hospital Kilkenny,1,0,1,0,10,,
24/08/2025,St. Michael's Hospital,,,,,4,,
24/08/2025,St. Vincent's University Hospital,23,3,26,32,15,4,2
24/08/2025,Tipperary University Hospital,3,0,3,5,12,1,
24/08/2025,UH Waterford,0,0,0,0,25,,
24/08/2025,Wexford General Hospital,3,0,3,12,8,,
24/08/2025,HSE Dublin and South East Total,30,3,33,49,89,5,2
24/08/2025,Bantry General Hospital,,,,,5,,
24/08/2025,Cork University Hospital,2,3,5,3,24,,
24/08/2025,Mallow General Hospital,,,,,3,,
24/08/2025,Mercy University Hospital,2,0,2,0,12,,
24/08/2025,South Infirmary Victoria University Hospital,,,,,1,,
24/08/2025,UH Kerry,13,0,13,8,17,4,
24/08/2025,HSE South West Total,17,3,20,11,62,4,0
24/08/2025,Ennis Hospital,,,,,6,,
24/08/2025,Nenagh Hospital,,,,,2,,
24/08/2025,St. John's Hospital Limerick,,,,,7,,
24/08/2025,UH Limerick,11,31,42,2,5,18,
24/08/2025,HSE Mid West Total,11,31,42,2,20,18,0
24/08/2025,Galway University Hospital,17,10,27,25,48,8,1
24/08/2025,Letterkenny University Hospital,4,2,6,1,34,2,
24/08/2025,Mayo University Hospital,7,11,18,15,11,10,
24/08/2025,Portiuncula University Hospital,8,0,8,0,3,,
24/08/2025,Roscommon University Hospital,,,,,4,,
24/08/2025,Sligo University Hospital,10,4,14,14,24,1,
24/08/2025,HSE West and North West Total,46,27,73,55,124,21,1
24/08/2025,National Total,126,64,190,168,405,49,3
25/08/2025,Beaumont Hospital,14,0,14,31,13,,
25/08/2025,Cavan General Hospital,15,0,15,7,1,,
25/08/2025,Connolly Hospital,0,0,0,3,5,,
25/08/2025,Louth County Hospital,,,,,0,,
25/08/2025,Mater Misericordiae University Hospital,14,0,14,10,13,,
25/08/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
25/08/2025,Our Lady of Lourdes Hospital,3,0,3,19,6,,
25/08/2025,Our Lady's Hospital Navan,0,0,0,11,0,,
25/08/2025,HSE Dublin and North East Total,46,0,46,81,40,0,0
25/08/2025,CHI at Crumlin,1,0,1,0,4,,
25/08/2025,CHI at Tallaght,0,0,0,0,2,,
25/08/2025,CHI at Temple Street,0,0,0,0,2,,
25/08/2025,MRH Mullingar,1,0,1,0,1,,
25/08/2025,MRH Portlaoise,2,0,2,0,8,,
25/08/2025,MRH Tullamore,0,0,0,0,7,,
25/08/2025,Naas General Hospital,15,4,19,8,9,2,
25/08/2025,St. James's Hospital,11,0,11,5,18,,
25/08/2025,St. Luke's Radiation Oncology Network,,,,,0,,
25/08/2025,Tallaght University Hospital,0,0,0,0,19,,
25/08/2025,HSE Dublin and Midlands Total,30,4,34,13,70,2,0
25/08/2025,National Rehabilitation Hospital,,,,,12,,
25/08/2025,St. Columcille's Hospital,,,,,3,,
25/08/2025,St Luke's General Hospital Kilkenny,1,1,2,11,10,,
25/08/2025,St. Michael's Hospital,,,,,4,,
25/08/2025,St. Vincent's University Hospital,26,7,33,42,15,6,2
25/08/2025,Tipperary University Hospital,3,0,3,6,12,1,
25/08/2025,UH Waterford,0,0,0,0,25,,
25/08/2025,Wexford General Hospital,5,1,6,17,8,,
25/08/2025,HSE Dublin and South East Total,35,9,44,76,89,7,2
25/08/2025,Bantry General Hospital,,,,,5,,
25/08/2025,Cork University Hospital,8,5,13,21,24,,
25/08/2025,Mallow General Hospital,,,,,3,,
25/08/2025,Mercy University Hospital,2,0,2,0,12,,
25/08/2025,South Infirmary Victoria University Hospital,,,,,1,,
25/08/2025,UH Kerry,11,0,11,8,17,2,
25/08/2025,HSE South West Total,21,5,26,29,62,2,0
25/08/2025,Ennis Hospital,,,,,6,,
25/08/2025,Nenagh Hospital,,,,,2,,
25/08/2025,St. John's Hospital Limerick,,,,,7,,
25/08/2025,UH Limerick,15,46,61,3,5,27,
25/08/2025,HSE Mid West Total,15,46,61,3,20,27,0
25/08/2025,Galway University Hospital,24,10,34,22,48,14,3
25/08/2025,Letterkenny University Hospital,12,5,17,10,34,1,
25/08/2025,Mayo University Hospital,6,15,21,18,11,14,1
25/08/2025,Portiuncula University Hospital,8,0,8,0,3,3,
25/08/2025,Roscommon University Hospital,,,,,4,,
25/08/2025,Sligo University Hospital,8,10,18,19,24,3,
25/08/2025,HSE West and North West Total,58,40,98,69,124,35,4
25/08/2025,National Total,205,104,309,271,405,73,6
26/08/2025,Beaumont Hospital,13,0,13,26,14,,
26/08/2025,Cavan General Hospital,3,0,3,8,1,,
26/08/2025,Connolly Hospital,5,0,5,10,5,,
26/08/2025,Louth County Hospital,,,,,0,,
26/08/2025,Mater Misericordiae University Hospital,13,0,13,11,15,,
26/08/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
26/08/2025,Our Lady of Lourdes Hospital,3,0,3,22,6,,
26/08/2025,Our Lady's Hospital Navan,1,0,1,9,0,,
26/08/2025,HSE Dublin and North East Total,38,0,38,86,43,0,0
26/08/2025,CHI at Crumlin,0,0,0,0,4,,
26/08/2025,CHI at Tallaght,0,0,0,0,2,,
26/08/2025,CHI at Temple Street,1,0,1,0,2,,
26/08/2025,MRH Mullingar,5,0,5,0,1,,
26/08/2025,MRH Portlaoise,5,0,5,0,7,,
26/08/2025,MRH Tullamore,0,0,0,4,7,,
26/08/2025,Naas General Hospital,14,2,16,7,9,3,
26/08/2025,St. James's Hospital,23,0,23,7,19,,
26/08/2025,St. Luke's Radiation Oncology Network,,,,,0,,
26/08/2025,Tallaght University Hospital,0,0,0,7,19,,
26/08/2025,HSE Dublin and Midlands Total,48,2,50,25,70,3,0
26/08/2025,National Rehabilitation Hospital,,,,,12,,
26/08/2025,St. Columcille's Hospital,,,,,3,,
26/08/2025,St Luke's General Hospital Kilkenny,6,6,12,20,10,,
26/08/2025,St. Michael's Hospital,,,,,4,,
26/08/2025,St. Vincent's University Hospital,39,8,47,45,10,3,
26/08/2025,Tipperary University Hospital,1,0,1,5,12,,
26/08/2025,UH Waterford,0,0,0,0,25,,
26/08/2025,Wexford General Hospital,-2,7,5,23,9,,
26/08/2025,HSE Dublin and South East Total,44,21,65,93,85,3,0
26/08/2025,Bantry General Hospital,,,,,5,,
26/08/2025,Cork University Hospital,9,5,14,21,21,,
26/08/2025,Mallow General Hospital,,,,,3,,
26/08/2025,Mercy University Hospital,2,0,2,5,12,,
26/08/2025,South Infirmary Victoria University Hospital,,,,,1,,
26/08/2025,UH Kerry,11,3,14,9,18,,
26/08/2025,HSE South West Total,22,8,30,35,60,0,0
26/08/2025,Ennis Hospital,,,,,6,,
26/08/2025,Nenagh Hospital,,,,,2,,
26/08/2025,St. John's Hospital Limerick,,,,,7,,
26/08/2025,UH Limerick,16,42,58,1,5,15,
26/08/2025,HSE Mid West Total,16,42,58,1,20,15,0
26/08/2025,Galway University Hospital,25,12,37,27,47,13,
26/08/2025,Letterkenny University Hospital,17,5,22,13,33,1,
26/08/2025,Mayo University Hospital,7,16,23,18,11,13,
26/08/2025,Portiuncula University Hospital,2,0,2,0,4,,
26/08/2025,Roscommon University Hospital,,,,,4,,
26/08/2025,Sligo University Hospital,14,8,22,14,23,3,
26/08/2025,HSE West and North West Total,65,41,106,72,122,30,0
26/08/2025,National Total,233,114,347,312,400,51,0
27/08/2025,Beaumont Hospital,5,0,5,23,16,,
27/08/2025,Cavan General Hospital,8,0,8,13,1,,
27/08/2025,Connolly Hospital,0,0,0,7,5,,
27/08/2025,Louth County Hospital,,,,,0,,
27/08/2025,Mater Misericordiae University Hospital,13,0,13,12,14,,
27/08/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
27/08/2025,Our Lady of Lourdes Hospital,0,0,0,24,7,,
27/08/2025,Our Lady's Hospital Navan,0,0,0,7,0,,
27/08/2025,HSE Dublin and North East Total,26,0,26,86,44,0,0
27/08/2025,CHI at Crumlin,0,0,0,0,4,,
27/08/2025,CHI at Tallaght,0,0,0,0,1,,
27/08/2025,CHI at Temple Street,0,0,0,0,3,,
27/08/2025,MRH Mullingar,4,0,4,0,1,,
27/08/2025,MRH Portlaoise,9,0,9,2,5,,
27/08/2025,MRH Tullamore,0,0,0,5,8,,
27/08/2025,Naas General Hospital,17,2,19,6,9,,
27/08/2025,St. James's Hospital,25,0,25,19,21,,
27/08/2025,St. Luke's Radiation Oncology Network,,,,,0,,
27/08/2025,Tallaght University Hospital,0,0,0,20,18,,
27/08/2025,HSE Dublin and Midlands Total,55,2,57,52,70,0,0
27/08/2025,National Rehabilitation Hospital,,,,,12,,
27/08/2025,St. Columcille's Hospital,,,,,3,,
27/08/2025,St Luke's General Hospital Kilkenny,12,5,17,18,8,,
27/08/2025,St. Michael's Hospital,,,,,4,,
27/08/2025,St. Vincent's University Hospital,19,5,24,45,12,5,2
27/08/2025,Tipperary University Hospital,2,0,2,5,11,,
27/08/2025,UH Waterford,0,0,0,0,27,,
27/08/2025,Wexford General Hospital,7,6,13,39,9,,
27/08/2025,HSE Dublin and South East Total,40,16,56,107,86,5,2
27/08/2025,Bantry General Hospital,,,,,5,,
27/08/2025,Cork University Hospital,17,8,25,27,25,1,
27/08/2025,Mallow General Hospital,,,,,3,,
27/08/2025,Mercy University Hospital,8,0,8,5,13,1,
27/08/2025,South Infirmary Victoria University Hospital,,,,,1,,
27/08/2025,UH Kerry,11,0,11,0,21,,
27/08/2025,HSE South West Total,36,8,44,32,68,2,0
27/08/2025,Ennis Hospital,,,,,6,,
27/08/2025,Nenagh Hospital,,,,,2,,
27/08/2025,St. John's Hospital Limerick,,,,,5,,
27/08/2025,UH Limerick,14,42,56,4,5,12,
27/08/2025,HSE Mid West Total,14,42,56,4,18,12,0
27/08/2025,Galway University Hospital,20,13,33,28,47,10,1
27/08/2025,Letterkenny University Hospital,6,6,12,9,33,2,
27/08/2025,Mayo University Hospital,11,16,27,14,15,14,
27/08/2025,Portiuncula University Hospital,2,0,2,0,4,,
27/08/2025,Roscommon University Hospital,,,,,3,,
27/08/2025,Sligo University Hospital,15,13,28,14,27,8,
27/08/2025,HSE West and North West Total,54,48,102,65,129,34,1
27/08/2025,National Total,225,116,341,346,415,53,3
28/08/2025,Beaumont Hospital,6,0,6,23,16,,
28/08/2025,Cavan General Hospital,4,0,4,6,3,,
28/08/2025,Connolly Hospital,4,0,4,7,6,,
28/08/2025,Louth County Hospital,,,,,0,,
28/08/2025,Mater Misericordiae University Hospital,12,0,12,12,14,,
28/08/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
28/08/2025,Our Lady of Lourdes Hospital,2,0,2,26,6,,
28/08/2025,Our Lady's Hospital Navan,0,0,0,2,0,,
28/08/2025,HSE Dublin and North East Total,28,0,28,76,46,0,0
28/08/2025,CHI at Crumlin,0,0,0,0,4,,
28/08/2025,CHI at Tallaght,0,0,0,0,1,,
28/08/2025,CHI at Temple Street,0,0,0,0,3,,
28/08/2025,MRH Mullingar,1,0,1,0,1,,
28/08/2025,MRH Portlaoise,9,0,9,0,7,,
28/08/2025,MRH Tullamore,0,0,0,0,10,,
28/08/2025,Naas General Hospital,18,1,19,5,10,3,
28/08/2025,St. James's Hospital,22,0,22,19,20,2,
28/08/2025,St. Luke's Radiation Oncology Network,,,,,0,,
28/08/2025,Tallaght University Hospital,0,0,0,24,18,,
28/08/2025,HSE Dublin and Midlands Total,50,1,51,48,74,5,0
28/08/2025,National Rehabilitation Hospital,,,,,12,,
28/08/2025,St. Columcille's Hospital,,,,,3,,
28/08/2025,St Luke's General Hospital Kilkenny,3,0,3,10,8,,
28/08/2025,St. Michael's Hospital,,,,,4,,
28/08/2025,St. Vincent's University Hospital,14,1,15,45,11,,
28/08/2025,Tipperary University Hospital,4,0,4,10,11,2,
28/08/2025,UH Waterford,0,0,0,0,19,,
28/08/2025,Wexford General Hospital,0,0,0,19,11,,
28/08/2025,HSE Dublin and South East Total,21,1,22,84,79,2,0
28/08/2025,Bantry General Hospital,,,,,6,,
28/08/2025,Cork University Hospital,22,9,31,28,25,1,
28/08/2025,Mallow General Hospital,,,,,3,,
28/08/2025,Mercy University Hospital,1,0,1,14,11,,
28/08/2025,South Infirmary Victoria University Hospital,,,,,2,,
28/08/2025,UH Kerry,13,2,15,8,26,,
28/08/2025,HSE South West Total,36,11,47,50,73,1,0
28/08/2025,Ennis Hospital,,,,,6,,
28/08/2025,Nenagh Hospital,,,,,2,,
28/08/2025,St. John's Hospital Limerick,,,,,4,,
28/08/2025,UH Limerick,15,42,57,4,5,18,
28/08/2025,HSE Mid West Total,15,42,57,4,17,18,0
28/08/2025,Galway University Hospital,26,9,35,29,45,6,1
28/08/2025,Letterkenny University Hospital,7,8,15,7,32,3,
28/08/2025,Mayo University Hospital,8,16,24,16,12,11,
28/08/2025,Portiuncula University Hospital,2,0,2,0,6,,
28/08/2025,Roscommon University Hospital,,,,,5,,
28/08/2025,Sligo University Hospital,18,8,26,16,33,9,
28/08/2025,HSE West and North West Total,61,41,102,68,133,29,1
28/08/2025,National Total,211,96,307,330,422,55,1
29/08/2025,Beaumont Hospital,8,0,8,27,15,,
29/08/2025,Cavan General Hospital,2,0,2,7,3,,
29/08/2025,Connolly Hospital,0,0,0,5,6,,
29/08/2025,Louth County Hospital,,,,,0,,
29/08/2025,Mater Misericordiae University Hospital,13,0,13,12,16,,
29/08/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
29/08/2025,Our Lady of Lourdes Hospital,2,0,2,14,6,,
29/08/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
29/08/2025,HSE Dublin and North East Total,25,0,25,65,47,0,0
29/08/2025,CHI at Crumlin,0,0,0,0,5,,
29/08/2025,CHI at Tallaght,1,0,1,0,1,,
29/08/2025,CHI at Temple Street,0,0,0,0,3,,
29/08/2025,MRH Mullingar,3,0,3,0,1,,
29/08/2025,MRH Portlaoise,7,0,7,0,6,1,
29/08/2025,MRH Tullamore,0,0,0,2,10,,
29/08/2025,Naas General Hospital,9,0,9,5,8,1,
29/08/2025,St. James's Hospital,25,0,25,12,20,,
29/08/2025,St. Luke's Radiation Oncology Network,,,,,0,,
29/08/2025,Tallaght University Hospital,0,0,0,18,16,,
29/08/2025,HSE Dublin and Midlands Total,45,0,45,37,70,2,0
29/08/2025,National Rehabilitation Hospital,,,,,12,,
29/08/2025,St. Columcille's Hospital,,,,,3,,
29/08/2025,St Luke's General Hospital Kilkenny,6,0,6,7,7,,
29/08/2025,St. Michael's Hospital,,,,,4,,
29/08/2025,St. Vincent's University Hospital,14,0,14,40,11,,
29/08/2025,Tipperary University Hospital,2,0,2,8,10,,
29/08/2025,UH Waterford,0,0,0,0,22,,
29/08/2025,Wexford General Hospital,1,3,4,18,11,,
29/08/2025,HSE Dublin and South East Total,23,3,26,73,80,0,0
29/08/2025,Bantry General Hospital,,,,,8,,
29/08/2025,Cork University Hospital,34,12,46,31,28,6,
29/08/2025,Mallow General Hospital,,,,,4,,
29/08/2025,Mercy University Hospital,8,0,8,8,10,,
29/08/2025,South Infirmary Victoria University Hospital,,,,,2,,
29/08/2025,UH Kerry,9,0,9,11,26,,
29/08/2025,HSE South West Total,51,12,63,50,78,6,0
29/08/2025,Ennis Hospital,,,,,6,,
29/08/2025,Nenagh Hospital,,,,,1,,
29/08/2025,St. John's Hospital Limerick,,,,,4,,
29/08/2025,UH Limerick,14,41,55,1,5,12,
29/08/2025,HSE Mid West Total,14,41,55,1,16,12,0
29/08/2025,Galway University Hospital,29,11,40,45,45,8,1
29/08/2025,Letterkenny University Hospital,12,7,19,4,26,4,
29/08/2025,Mayo University Hospital,2,8,10,17,20,6,
29/08/2025,Portiuncula University Hospital,0,0,0,0,6,,
29/08/2025,Roscommon University Hospital,,,,,4,,
29/08/2025,Sligo University Hospital,17,9,26,14,32,9,5
29/08/2025,HSE West and North West Total,60,35,95,80,133,27,6
29/08/2025,National Total,218,91,309,306,424,47,6
30/08/2025,Beaumont Hospital,0,0,0,6,13,,
30/08/2025,Cavan General Hospital,3,0,3,12,3,,
30/08/2025,Connolly Hospital,0,0,0,0,5,,
30/08/2025,Louth County Hospital,,,,,0,,
30/08/2025,Mater Misericordiae University Hospital,8,0,8,0,15,,
30/08/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
30/08/2025,Our Lady of Lourdes Hospital,0,0,0,7,7,,
30/08/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
30/08/2025,HSE Dublin and North East Total,11,0,11,25,44,0,0
30/08/2025,CHI at Crumlin,0,0,0,0,5,,
30/08/2025,CHI at Tallaght,1,0,1,0,1,1,
30/08/2025,CHI at Temple Street,0,0,0,0,3,,
30/08/2025,MRH Mullingar,0,0,0,0,1,,
30/08/2025,MRH Portlaoise,7,0,7,0,8,,
30/08/2025,MRH Tullamore,0,0,0,0,10,,
30/08/2025,Naas General Hospital,0,0,0,0,7,,
30/08/2025,St. James's Hospital,6,0,6,3,19,,
30/08/2025,St. Luke's Radiation Oncology Network,,,,,0,,
30/08/2025,Tallaght University Hospital,0,0,0,9,18,,
30/08/2025,HSE Dublin and Midlands Total,14,0,14,12,72,1,0
30/08/2025,National Rehabilitation Hospital,,,,,12,,
30/08/2025,St. Columcille's Hospital,,,,,3,,
30/08/2025,St Luke's General Hospital Kilkenny,0,0,0,0,7,,
30/08/2025,St. Michael's Hospital,,,,,4,,
30/08/2025,St. Vincent's University Hospital,4,0,4,32,11,,
30/08/2025,Tipperary University Hospital,0,0,0,3,10,,
30/08/2025,UH Waterford,0,0,0,0,22,,
30/08/2025,Wexford General Hospital,0,5,5,18,10,,
30/08/2025,HSE Dublin and South East Total,4,5,9,53,79,0,0
30/08/2025,Bantry General Hospital,,,,,8,,
30/08/2025,Cork University Hospital,11,1,12,21,29,,
30/08/2025,Mallow General Hospital,,,,,3,,
30/08/2025,Mercy University Hospital,5,0,5,9,10,1,
30/08/2025,South Infirmary Victoria University Hospital,,,,,2,,
30/08/2025,UH Kerry,2,0,2,10,23,1,
30/08/2025,HSE South West Total,18,1,19,40,75,2,0
30/08/2025,Ennis Hospital,,,,,5,,
30/08/2025,Nenagh Hospital,,,,,1,,
30/08/2025,St. John's Hospital Limerick,,,,,4,,
30/08/2025,UH Limerick,9,36,45,2,5,14,
30/08/2025,HSE Mid West Total,9,36,45,2,15,14,0
30/08/2025,Galway University Hospital,8,10,18,37,48,,
30/08/2025,Letterkenny University Hospital,1,4,5,1,27,2,
30/08/2025,Mayo University Hospital,1,6,7,14,20,5,
30/08/2025,Portiuncula University Hospital,0,0,0,0,6,,
30/08/2025,Roscommon University Hospital,,,,,4,,
30/08/2025,Sligo University Hospital,6,2,8,12,29,1,
30/08/2025,HSE West and North West Total,16,22,38,64,134,8,0
30/08/2025,National Total,72,64,136,196,419,25,0
31/08/2025,Beaumont Hospital,0,0,0,7,13,,
31/08/2025,Cavan General Hospital,9,0,9,20,3,,
31/08/2025,Connolly Hospital,0,0,0,0,5,,
31/08/2025,Louth County Hospital,,,,,0,,
31/08/2025,Mater Misericordiae University Hospital,10,0,10,7,15,,
31/08/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
31/08/2025,Our Lady of Lourdes Hospital,0,0,0,15,7,,
31/08/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
31/08/2025,HSE Dublin and North East Total,19,0,19,49,44,0,0
31/08/2025,CHI at Crumlin,0,0,0,0,5,,
31/08/2025,CHI at Tallaght,1,0,1,0,1,1,
31/08/2025,CHI at Temple Street,2,0,2,0,3,,
31/08/2025,MRH Mullingar,4,0,4,0,1,,
31/08/2025,MRH Portlaoise,5,0,5,6,8,,
31/08/2025,MRH Tullamore,0,0,0,0,10,,
31/08/2025,Naas General Hospital,3,0,3,0,7,,
31/08/2025,St. James's Hospital,11,0,11,3,19,,
31/08/2025,St. Luke's Radiation Oncology Network,,,,,0,,
31/08/2025,Tallaght University Hospital,0,0,0,19,18,,
31/08/2025,HSE Dublin and Midlands Total,26,0,26,28,72,1,0
31/08/2025,National Rehabilitation Hospital,,,,,12,,
31/08/2025,St. Columcille's Hospital,,,,,3,,
31/08/2025,St Luke's General Hospital Kilkenny,4,1,5,3,7,,
31/08/2025,St. Michael's Hospital,,,,,4,,
31/08/2025,St. Vincent's University Hospital,13,0,13,32,11,1,
31/08/2025,Tipperary University Hospital,0,0,0,3,10,,
31/08/2025,UH Waterford,0,0,0,0,22,,
31/08/2025,Wexford General Hospital,4,5,9,25,10,2,
31/08/2025,HSE Dublin and South East Total,21,6,27,63,79,3,0
31/08/2025,Bantry General Hospital,,,,,8,,
